,Date,Weights,Profit,Base Profit,Volume,SPAR,OSK,PCAR,F,BIO,COHR,WAT,PKI,MTH,NVR,PHM,BZH,cash
0,2014-01-06,"[0.12747031 0.         0.11191668 0.10457683 0.11323649 0.11247945
 0.12438236 0.09907981 0.10611824 0.         0.10073984 0.
 0.        ]",0.9982549406110847,0.9983449348816434,0.8725296944576499,0.0,0.11191667864885455,0.10457682879392591,0.1132364873663835,0.11247944947988969,0.12438235885119386,0.09907981323435593,0.10611823634659916,0.0,0.10073984173644747,0.0,0.0,0.12747030554234995
1,2014-01-07,"[0.         0.         0.12816159 0.11889741 0.13058912 0.12777122
 0.1466677  0.11108549 0.12251359 0.         0.11431387 0.
 0.        ]",1.0065001643378795,1.0016917977019844,0.12747030554234984,0.0,0.12816159255395473,0.11889741105857522,0.1305891173012049,0.1277712215813112,0.1466677033183593,0.11108549328253461,0.12251359320656531,0.0,0.11431386769749463,0.0,0.0,0.0
2,2014-01-08,"[0.         0.         0.12562355 0.11667989 0.130507   0.13010491
 0.14673383 0.11312697 0.12139336 0.         0.1158305  0.
 0.        ]",1.0054981633489903,0.9996568566045665,0.0066448097616059465,0.0,0.12562354963838368,0.11667989326608856,0.1305069975923816,0.1301049064205412,0.14673382744579846,0.11312696552430966,0.12139335750670788,0.0,0.11583050260578899,0.0,0.0,0.0
3,2014-01-09,"[0.         0.         0.12914057 0.11661855 0.12861868 0.1303769
 0.146101   0.11383652 0.12221836 0.         0.11308943 0.
 0.        ]",1.010628826671612,0.9961518590814005,0.005762678329759199,0.0,0.1291405702677251,0.11661855080308167,0.12861867631531326,0.1303769005284421,0.14610099688029524,0.11383651636783237,0.12221835945388564,0.0,0.11308942938342449,0.0,0.0,0.0
4,2014-01-10,"[0.         0.         0.12855025 0.11634018 0.13121734 0.13020756
 0.14393479 0.11220943 0.12292854 0.         0.1146119  0.
 0.        ]",1.0178567006348063,1.0041343085428838,0.0077920004814104465,0.0,0.12855025332707926,0.11634018468263663,0.1312173396372813,0.13020755634875786,0.14393479089222486,0.11220943106320816,0.12292854272852807,0.0,0.11461190132028404,0.0,0.0,0.0
5,2014-01-13,"[0.         0.         0.12827442 0.11616859 0.13140836 0.13325569
 0.14337864 0.11116543 0.12205509 0.         0.11429379 0.
 0.        ]",1.025431319855838,1.0069205344436498,0.0057773507559874815,0.0,0.12827441938968487,0.11616858772193389,0.13140835653332686,0.13325568692411294,0.1433786394513214,0.11116543364294319,0.12205508678348766,0.0,0.11429378955318918,0.0,0.0,0.0
6,2014-01-14,"[0.         0.         0.13092577 0.11538073 0.13284421 0.13130064
 0.14221026 0.11247841 0.12090176 0.         0.11395822 0.
 0.        ]",1.0315798735008,1.0093322233911426,0.01020800521362221,0.0,0.1309257727362086,0.11538072659238673,0.13284420874777647,0.1313006442505395,0.1422102586509458,0.1124784062321288,0.12090176183748311,0.0,0.11395822095253112,0.0,0.0,0.0
7,2014-01-15,"[0.         0.         0.12742906 0.11701442 0.13220343 0.12846207
 0.14455283 0.11281081 0.12125003 0.         0.11627737 0.
 0.        ]",1.0199733133580868,0.9948431069115673,0.013350874568566012,0.0,0.1274290560831297,0.11701441553468692,0.13220342673990962,0.12846207432440182,0.14455282601512276,0.11281080739702322,0.12125002872694812,0.0,0.11627736517877778,0.0,0.0,0.0
8,2014-01-16,"[0.         0.         0.12951231 0.11519708 0.13004891 0.1288414
 0.14584089 0.11339557 0.12118196 0.         0.11598189 0.
 0.        ]",1.0349626352590373,1.006372336085049,0.004287782208544727,0.0,0.1295123134223313,0.11519707691493505,0.13004891017769565,0.12884140113254253,0.14584088771703546,0.1133955682075014,0.12118195712516885,0.0,0.11598188530278968,0.0,0.0,0.0
9,2014-01-17,"[0.         0.         0.12692153 0.1158435  0.13293363 0.12827934
 0.14654037 0.1123386  0.12109313 0.         0.1160499  0.
 0.        ]",1.0421720983251224,1.009880296199935,0.007725477395531602,0.0,0.1269215262370166,0.11584350017990744,0.1329336286308989,0.1282793413703261,0.1465403719495118,0.11233860181333542,0.12109312507915973,0.0,0.1160499047398441,0.0,0.0,0.0
