,Date,Weights,Profit,Base Profit,Volume,FMC,GRA,OLN,BCPC,XLNX,KOPN,MXIM,INTC,COHR,WAT,BIO,PKI,cash
0,2014-01-06,"[0.         0.08062201 0.08287259 0.08759959 0.08876832 0.0863051
 0.08594633 0.08015294 0.08216376 0.08397204 0.07919824 0.08016865
 0.08223043]",0.9998000074476003,0.9998000000000002,1.0000000074505806,0.08062200993299484,0.08287259191274643,0.08759959042072296,0.08876831829547882,0.08630509674549103,0.08594632893800735,0.08015294373035431,0.08216375857591629,0.08397204428911209,0.07919824123382568,0.08016864955425262,0.08223043382167816,0.0
1,2014-01-07,"[0.         0.08022855 0.08277151 0.08672852 0.08694932 0.08606862
 0.08470641 0.08049013 0.08298671 0.08409376 0.07963225 0.08063553
 0.08470868]",1.0072241073763253,1.007088586740152,0.009320123120361859,0.08022855222225189,0.08277150988578796,0.0867285206913948,0.08694931864738464,0.08606862276792526,0.08470641076564789,0.08049013465642929,0.08298670500516891,0.08409376442432404,0.0796322450041771,0.08063552528619766,0.08470868319272995,0.0
2,2014-01-08,"[0.         0.08036657 0.0827032  0.08657683 0.08709592 0.08606181
 0.08473668 0.08048608 0.08280431 0.08433417 0.0798447  0.08046414
 0.08452556]",1.0009212918467962,1.0008594696744133,0.010129824164562984,0.0803665742278099,0.08270319551229477,0.08657682687044144,0.08709592372179031,0.08606180548667908,0.08473668247461319,0.08048608154058456,0.08280430734157562,0.08433417230844498,0.07984469830989838,0.08046413958072662,0.08452556282281876,0.0
3,2014-01-09,"[0.         0.08036399 0.08284079 0.08665822 0.08689635 0.08585308
 0.08471166 0.08061397 0.08287159 0.08410062 0.07998993 0.08047032
 0.08462952]",1.0006432799563458,1.0008049611576102,0.007715012929187809,0.08036398887634277,0.08284078538417816,0.08665822446346283,0.08689635246992111,0.08585308492183685,0.08471165597438812,0.08061397075653076,0.08287159353494644,0.0841006189584732,0.07998992502689362,0.08047031611204147,0.08462952077388763,0.0
4,2014-01-10,"[0.         0.08041326 0.0827836  0.08664638 0.0870516  0.08592615
 0.08477988 0.08055939 0.08271803 0.08424198 0.08005924 0.0803567
 0.08446381]",1.0054121235759692,1.0055197350167524,0.009226061941408724,0.08041325956583023,0.08278360217809677,0.08664637804031372,0.08705160021781921,0.08592614531517029,0.08477988094091415,0.0805593878030777,0.08271802961826324,0.08424197882413864,0.0800592377781868,0.08035670220851898,0.08446381241083145,0.0
5,2014-01-13,"[0.         0.08042654 0.0828077  0.08673663 0.08696032 0.08586533
 0.0848373  0.08058202 0.08275338 0.08406197 0.08019651 0.08032954
 0.08444276]",1.0052076573744448,1.0054385816701616,0.006580889014434928,0.08042653650045395,0.08280769735574722,0.08673663437366486,0.0869603231549263,0.0858653262257576,0.08483730256557465,0.08058202266693115,0.08275338262319565,0.08406197279691696,0.08019651472568512,0.0803295448422432,0.08444275707006454,0.0
6,2014-01-14,"[0.         0.08031081 0.08285398 0.0868975  0.08675113 0.08581696
 0.08481629 0.08063345 0.08295471 0.0837242  0.08011733 0.08046792
 0.08465572]",1.0045376584460586,1.0049299605420599,0.00842900948806989,0.08031080663204193,0.08285398036241531,0.08689749985933304,0.08675113320350647,0.08581695705652237,0.08481629192829132,0.08063345402479172,0.08295471221208572,0.08372420072555542,0.08011732995510101,0.08046791702508926,0.08465572446584702,0.0
7,2014-01-15,"[0.         0.08038942 0.08264722 0.08678729 0.08704053 0.08599335
 0.08493219 0.08050873 0.08285356 0.08403797 0.07995056 0.0803712
 0.08448794]",0.998747968666136,0.9987543781930103,0.007772145504193193,0.08038941770792007,0.08264721930027008,0.08678729087114334,0.08704052865505219,0.08599334955215454,0.08493219316005707,0.08050873130559921,0.08285356312990189,0.08403797447681427,0.07995055615901947,0.0803712010383606,0.08448794484138489,0.0
8,2014-01-16,"[0.         0.08020124 0.08283722 0.0869265  0.08678803 0.08590981
 0.08475313 0.08059098 0.08302826 0.08378103 0.07982372 0.08062707
 0.08473302]",1.0193794979388207,1.0192678984180374,0.010389140253242389,0.08020123839378357,0.08283722400665283,0.08692649751901627,0.08678802847862244,0.08590980619192123,0.0847531333565712,0.08059097826480865,0.08302826434373856,0.08378103375434875,0.07982372492551804,0.08062706887722015,0.0847330242395401,0.0
9,2014-01-17,"[0.         0.08010897 0.08297832 0.08696589 0.08667054 0.08583631
 0.08469387 0.0807039  0.08303383 0.08359478 0.07985248 0.08067271
 0.08488836]",1.0246827275392423,1.0245562628908587,0.007965500737029863,0.08010897040367126,0.08297832310199738,0.0869658887386322,0.08667054027318954,0.08583631366491318,0.08469387143850327,0.08070389926433563,0.08303382992744446,0.08359477669000626,0.07985248416662216,0.08067271113395691,0.08488836139440536,0.0
10,2014-01-21,"[0.         0.08021833 0.08287374 0.08686811 0.08688819 0.08594559
 0.08475147 0.08060765 0.08289434 0.08389948 0.07988884 0.08053574
 0.08462854]",1.0203778239999213,1.0201392986208095,0.008651026496573708,0.08021833002567291,0.08287373930215836,0.08686811476945877,0.08688818663358688,0.08594559133052826,0.08475147187709808,0.08060764521360397,0.08289434015750885,0.08389947563409805,0.07988883554935455,0.08053573966026306,0.08462853729724884,0.0
11,2014-01-22,"[0.         0.08030697 0.08281237 0.08681936 0.08692725 0.08596178
 0.08483748 0.08055521 0.08290236 0.08398092 0.07995558 0.08042976
 0.084511  ]",1.0254618985211297,1.0252393941558566,0.012432548197180865,0.08030696958303452,0.0828123688697815,0.0868193581700325,0.08692725002765656,0.08596178144216537,0.08483748137950897,0.08055520802736282,0.08290235698223114,0.08398091793060303,0.0799555778503418,0.08042976260185242,0.08451100438833237,0.0
12,2014-01-23,"[0.         0.08032148 0.08283346 0.08678821 0.0868867  0.08596843
 0.08482616 0.08051968 0.0829995  0.08395611 0.0799035  0.08046234
 0.08453438]",1.0216057897828184,1.0214350160660586,0.0066309230026789096,0.08032148331403732,0.08283346146345139,0.08678820729255676,0.0868866965174675,0.08596843481063843,0.08482616394758224,0.08051968365907669,0.08299949765205383,0.08395611494779587,0.0799034982919693,0.08046234399080276,0.08453438431024551,0.0
13,2014-01-24,"[0.         0.08029643 0.08284912 0.08684041 0.086853   0.08596853
 0.08487128 0.0805098  0.08304962 0.08388647 0.07989012 0.08044195
 0.08454329]",1.0176054837488784,1.0173490334771227,0.008871709415519999,0.08029642701148987,0.08284911513328552,0.08684040606021881,0.08685299754142761,0.08596853166818619,0.08487128466367722,0.08050979673862457,0.08304961770772934,0.08388647437095642,0.07989012449979782,0.08044195175170898,0.08454328775405884,0.0
14,2014-01-27,"[0.         0.08030154 0.08285022 0.08684113 0.08672809 0.08583603
 0.08483912 0.08063339 0.08310675 0.08373884 0.07991567 0.08051403
 0.08469521]",1.0114139301247227,1.0113473126541457,0.00805469823055832,0.08030153810977936,0.08285021781921387,0.08684112876653671,0.08672808855772018,0.0858360305428505,0.0848391205072403,0.08063338696956635,0.08310674875974655,0.08373884111642838,0.07991566509008408,0.08051402866840363,0.08469520509243011,0.0
15,2014-01-28,"[0.         0.08049398 0.08266857 0.08666261 0.08693334 0.08573951
 0.08489909 0.08070951 0.08284809 0.08410609 0.08017127 0.08020006
 0.08456786]",0.9928891048026331,0.9933350018635252,0.010887200776167474,0.0804939791560173,0.08266856521368027,0.08666261285543442,0.08693333715200424,0.08573950827121735,0.08489909023046494,0.08070950955152512,0.08284809440374374,0.08410608768463135,0.08017127215862274,0.08020006120204926,0.08456785976886749,0.0
16,2014-01-29,"[0.         0.08050378 0.08261232 0.08668134 0.08699609 0.08582606
 0.08499416 0.08065984 0.08286835 0.08404266 0.08009465 0.08018382
 0.08453695]",0.9880703075897456,0.9891996349789793,0.011493898531112866,0.08050378412008286,0.08261232078075409,0.08668133616447449,0.08699609339237213,0.08582606166601181,0.08499415963888168,0.08065983653068542,0.08286835253238678,0.08404266089200974,0.08009465038776398,0.08018381893634796,0.08453695476055145,0.0
17,2014-01-30,"[0.         0.08062649 0.08269014 0.08654808 0.08720718 0.08563074
 0.08479346 0.08084809 0.08225369 0.08459137 0.08049573 0.08000298
 0.08431208]",0.9886994887760299,0.9898416852368869,0.013910420889806182,0.0806264877319336,0.08269014209508896,0.0865480825304985,0.08720717579126358,0.08563073724508286,0.08479346334934235,0.0808480903506279,0.08225368708372116,0.08459136635065079,0.08049573004245758,0.08000297844409943,0.0843120813369751,0.0
18,2014-01-31,"[0.         0.08078627 0.08254291 0.08642996 0.08749738 0.08576006
 0.08491975 0.08075131 0.08203159 0.08490282 0.08061861 0.07973653
 0.08402279]",0.9886116768000758,0.9897997114951248,0.011088203062913683,0.08078627288341522,0.08254291117191315,0.08642996102571487,0.08749738335609436,0.08576005697250366,0.0849197506904602,0.08075131475925446,0.08203158527612686,0.084902822971344,0.08061861246824265,0.07973653078079224,0.08402279019355774,0.0
