,Date,Weights,Profit,Base Profit,Volume,AVX,IIN,HUBB,MRCY,JPM,TCF,C,UMBF,KAMN,HDSN,LAWS,WLFC,cash
0,2014-01-06,"[0.08794319 0.06935707 0.07279994 0.10403079 0.08500048 0.07996008
 0.07085218 0.11636629 0.08319781 0.0796404  0.07386293 0.07698887
 0.        ]",0.999817603533232,0.9998000000000002,0.9120568260550499,0.06935707479715347,0.0727999359369278,0.1040307879447937,0.08500047773122787,0.07996007800102234,0.07085217535495758,0.11636628955602646,0.08319780975580215,0.07964040338993073,0.07386292517185211,0.07698886841535568,0.0,0.0879431888461113
1,2014-01-07,"[0.08817737 0.06965899 0.07244209 0.10392209 0.08490209 0.08019638
 0.07031253 0.11639699 0.08298188 0.07960471 0.07437424 0.07703062
 0.        ]",1.0124418393450352,1.012590283798682,0.0024777365765759366,0.06965898722410202,0.07244209200143814,0.10392209142446518,0.0849020928144455,0.08019638061523438,0.07031252980232239,0.11639699339866638,0.08298187702894211,0.07960470765829086,0.0743742436170578,0.07703062146902084,0.0,0.08817736804485321
2,2014-01-08,"[0.08814854 0.06979687 0.07234101 0.10396347 0.08502105 0.08017771
 0.070227   0.11642345 0.08284502 0.07955901 0.07436324 0.07713364
 0.        ]",1.0147663035048007,1.014172734847714,0.011476799202566442,0.06979686766862869,0.07234100997447968,0.1039634719491005,0.08502104878425598,0.08017770946025848,0.0702269971370697,0.11642345041036606,0.08284502476453781,0.07955901324748993,0.07436323910951614,0.07713364064693451,0.0,0.08814854174852371
3,2014-01-09,"[0.08817316 0.06974576 0.07247765 0.10393857 0.08494639 0.08018478
 0.07027636 0.11646039 0.08287319 0.07950047 0.07431926 0.07710402
 0.        ]",1.0147578758508946,1.014275925369473,0.010554530103141552,0.0697457566857338,0.07247765362262726,0.10393857210874557,0.0849463939666748,0.08018478006124496,0.07027636468410492,0.1164603903889656,0.08287318795919418,0.0795004665851593,0.0743192583322525,0.07710402458906174,0.0,0.08817315846681595
4,2014-01-10,"[0.08815873 0.06975704 0.07249134 0.10394181 0.08494259 0.08019543
 0.07027652 0.1164607  0.08284771 0.07947226 0.07432793 0.07712796
 0.        ]",1.0196016769238025,1.0187643565141786,0.006911976536866939,0.06975703686475754,0.07249134033918381,0.10394180566072464,0.08494259417057037,0.08019542694091797,0.07027652114629745,0.11646070331335068,0.0828477144241333,0.07947225868701935,0.07432793080806732,0.07712795585393906,0.0,0.0881587341427803
5,2014-01-13,"[0.08805377 0.06996706 0.07255899 0.10398203 0.08499396 0.08015763
 0.07023107 0.116577   0.08254776 0.07924794 0.07433273 0.07735005
 0.        ]",1.0269837343968433,1.025376434788039,0.011416085531928159,0.06996706128120422,0.07255899161100388,0.10398203134536743,0.08499395847320557,0.08015763014554977,0.07023107260465622,0.11657699942588806,0.08254776149988174,0.07924793660640717,0.07433272898197174,0.07735005021095276,0.0,0.08805377036333084
6,2014-01-14,"[0.0879667  0.0700795  0.07249574 0.10400989 0.08504038 0.08013595
 0.07019447 0.11660744 0.08241197 0.07921058 0.07439326 0.07745416
 0.        ]",1.0269936527874668,1.0263314529472265,0.012501616157335162,0.0700794979929924,0.07249573618173599,0.10400988906621933,0.0850403755903244,0.08013594895601273,0.07019446790218353,0.11660744249820709,0.08241196721792221,0.07921057939529419,0.07439326494932175,0.07745415717363358,0.0,0.08796670287847519
7,2014-01-15,"[0.08791496 0.07002451 0.0724879  0.10400367 0.08499838 0.08013631
 0.07025211 0.11656686 0.08247035 0.07927582 0.07443866 0.07743048
 0.        ]",1.0260765626353339,1.024627779593882,0.009679030756856059,0.0700245052576065,0.07248789817094803,0.1040036678314209,0.08499837666749954,0.08013630658388138,0.07025210559368134,0.11656685918569565,0.0824703499674797,0.07927582412958145,0.0744386613368988,0.07743047922849655,0.0,0.08791495859622955
8,2014-01-16,"[0.08797308 0.06993857 0.07249254 0.10399033 0.08497617 0.08016562
 0.07025882 0.11651668 0.08257639 0.07932647 0.07442538 0.07735997
 0.        ]",1.033566281546267,1.0328020209777138,0.008473662593349938,0.06993857026100159,0.07249253988265991,0.1039903312921524,0.08497617393732071,0.08016561716794968,0.07025881856679916,0.11651667952537537,0.08257639408111572,0.07932647317647934,0.07442537695169449,0.07735996693372726,0.0,0.08797308057546616
9,2014-01-17,"[0.08796678 0.06989288 0.07243629 0.10399666 0.08499538 0.08016782
 0.07028735 0.11644157 0.08265176 0.07940518 0.07441499 0.07734329
 0.        ]",1.0436203608337038,1.0441273517624743,0.013887105128473753,0.06989288330078125,0.07243628799915314,0.10399666428565979,0.08499538153409958,0.08016782253980637,0.07028734683990479,0.11644157022237778,0.08265175670385361,0.07940518110990524,0.07441499084234238,0.07734329253435135,0.0,0.08796678483486176
