,Date,Weights,Profit,Base Profit,Volume,BKTI,SCON,VSAT,MSI,MCD,EAT,JACK,PZZA,UVV,PYX,ANDE,STKL,cash
0,2014-01-06,"[0.         0.13590886 0.         0.14235489 0.         0.14110668
 0.17103125 0.1267787  0.         0.         0.12820657 0.15461306
 0.        ]",1.0000000148911612,0.9999999999900002,1.0000000149011612,0.13590885698795319,0.0,0.14235489070415497,0.0,0.14110668003559113,0.17103125154972076,0.126778706908226,0.0,0.0,0.12820656597614288,0.15461306273937225,0.0,0.0
1,2014-01-07,"[0.         0.1355458  0.         0.14193341 0.         0.14115192
 0.1720041  0.12630677 0.         0.         0.128263   0.15479493
 0.        ]",1.01040009591918,1.0089988106064318,0.0025128601852994806,0.13554580509662628,0.0,0.141933411359787,0.0,0.14115191996097565,0.1720041036605835,0.12630677223205566,0.0,0.0,0.12826299667358398,0.15479493141174316,0.0,0.0
2,2014-01-08,"[0.         0.13542305 0.         0.14188318 0.         0.1409431
 0.17251869 0.12630595 0.         0.         0.12839699 0.15452904
 0.        ]",0.9966065268340628,1.0225360459493695,0.014151730027969656,0.13542304933071136,0.0,0.14188317954540253,0.0,0.14094309508800507,0.17251868546009064,0.12630595266819,0.0,0.0,0.12839698791503906,0.15452903509140015,0.0,0.0
3,2014-01-09,"[0.         0.13547608 0.         0.14186472 0.         0.14099638
 0.17247924 0.12624194 0.         0.         0.12832326 0.15461841
 0.        ]",0.990011917229172,1.0124155241434993,0.012646400890387838,0.13547608256340027,0.0,0.14186471700668335,0.0,0.14099638164043427,0.17247924208641052,0.12624193727970123,0.0,0.0,0.1283232569694519,0.15461841225624084,0.0,0.0
4,2014-01-10,"[0.         0.13550264 0.         0.14189705 0.         0.14102587
 0.17239629 0.12628138 0.         0.         0.12829234 0.15460443
 0.        ]",0.9936060860815478,1.0259370658284317,0.025115034790261063,0.1355026364326477,0.0,0.141897052526474,0.0,0.1410258710384369,0.17239628732204437,0.12628138065338135,0.0,0.0,0.12829233705997467,0.15460443496704102,0.0,0.0
5,2014-01-13,"[0.         0.13538155 0.         0.14176531 0.         0.14121825
 0.17231669 0.12625535 0.         0.         0.12831098 0.15475187
 0.        ]",0.9852229801834927,1.0150524380113735,0.016014244292652958,0.1353815495967865,0.0,0.1417653113603592,0.0,0.14121824502944946,0.17231668531894684,0.1262553483247757,0.0,0.0,0.12831097841262817,0.15475186705589294,0.0,0.0
6,2014-01-14,"[0.         0.13531245 0.         0.14169943 0.         0.14131427
 0.17229861 0.12622124 0.         0.         0.12832801 0.15482599
 0.        ]",0.9728379075005458,1.006723005863289,0.010094522636013044,0.13531245291233063,0.0,0.1416994333267212,0.0,0.14131426811218262,0.1722986102104187,0.12622123956680298,0.0,0.0,0.12832801043987274,0.15482598543167114,0.0,0.0
7,2014-01-15,"[0.         0.13540502 0.         0.14181797 0.         0.14132443
 0.17203704 0.1262829  0.         0.         0.1282793  0.15485337
 0.        ]",0.9767971432620812,1.0023756987830137,0.011348449493281055,0.1354050189256668,0.0,0.14181797206401825,0.0,0.14132443070411682,0.1720370352268219,0.12628290057182312,0.0,0.0,0.12827929854393005,0.15485337376594543,0.0,0.0
8,2014-01-16,"[0.         0.13553739 0.         0.14192793 0.         0.14116035
 0.17210113 0.12631178 0.         0.         0.12823927 0.15472212
 0.        ]",0.9875821076071116,1.0118288483832192,0.015212389785656708,0.13553738594055176,0.0,0.14192792773246765,0.0,0.14116035401821136,0.17210112512111664,0.1263117790222168,0.0,0.0,0.12823927402496338,0.15472212433815002,0.0,0.0
9,2014-01-17,"[0.         0.13557269 0.         0.14198612 0.         0.14103658
 0.17220739 0.1263696  0.         0.         0.12825923 0.15456845
 0.        ]",0.9948619876269644,1.0280602450980778,0.010787598010805415,0.13557268679141998,0.0,0.14198611676692963,0.0,0.14103658497333527,0.17220738530158997,0.12636959552764893,0.0,0.0,0.12825922667980194,0.15456844866275787,0.0,0.0
10,2014-01-21,"[0.         0.13566239 0.         0.1420953  0.         0.1410126
 0.17202295 0.12641889 0.         0.         0.12822013 0.15456778
 0.        ]",1.003627296312736,1.0322589275821685,0.009817854536011071,0.13566239178180695,0.0,0.14209529757499695,0.0,0.14101259410381317,0.1720229536294937,0.12641888856887817,0.0,0.0,0.12822012603282928,0.15456777811050415,0.0,0.0
11,2014-01-22,"[0.         0.13557768 0.         0.14199278 0.         0.14113106
 0.17202587 0.12638421 0.         0.         0.12823562 0.15465274
 0.        ]",1.000996528469133,1.02956985661706,0.008183179705699862,0.13557767868041992,0.0,0.14199277758598328,0.0,0.14113105833530426,0.1720258742570877,0.1263842135667801,0.0,0.0,0.1282356232404709,0.15465274453163147,0.0,0.0
12,2014-01-23,"[0.         0.13555425 0.         0.14197724 0.         0.14106806
 0.1721689  0.12640849 0.         0.         0.12826334 0.15455976
 0.        ]",1.0120196313683338,1.0390001162631008,0.005660306290138281,0.1355542540550232,0.0,0.1419772356748581,0.0,0.14106805622577667,0.17216889560222626,0.12640848755836487,0.0,0.0,0.12826333940029144,0.15455976128578186,0.0,0.0
13,2014-01-24,"[0.         0.13571282 0.         0.1421273  0.         0.14091168
 0.17213672 0.12646303 0.         0.         0.12821187 0.15443663
 0.        ]",1.014447790177044,1.0384628513910068,0.024451893388813387,0.13571281731128693,0.0,0.14212730526924133,0.0,0.14091168344020844,0.17213672399520874,0.12646302580833435,0.0,0.0,0.1282118707895279,0.1544366329908371,0.0,0.0
14,2014-01-27,"[0.         0.13571054 0.         0.14211574 0.         0.14091854
 0.1720979  0.12644574 0.         0.         0.12822807 0.15448347
 0.        ]",1.0070606865836127,1.0297292196535666,0.008921446976242267,0.13571053743362427,0.0,0.1421157419681549,0.0,0.1409185379743576,0.17209790647029877,0.1264457404613495,0.0,0.0,0.1282280683517456,0.15448346734046936,0.0,0.0
15,2014-01-28,"[0.         0.13574181 0.         0.142134   0.         0.14094055
 0.17202616 0.12638284 0.         0.         0.12820151 0.15457317
 0.        ]",1.0018401990234282,1.0135823410384623,0.01182855967666855,0.13574181497097015,0.0,0.14213399589061737,0.0,0.14094054698944092,0.1720261573791504,0.12638284265995026,0.0,0.0,0.12820151448249817,0.15457317233085632,0.0,0.0
16,2014-01-29,"[0.         0.13573945 0.         0.14213575 0.         0.14107914
 0.17180231 0.12635536 0.         0.         0.12815791 0.15473005
 0.        ]",0.9920295785157314,0.9964810652247938,0.005327725271930228,0.13573944568634033,0.0,0.14213575422763824,0.0,0.1410791426897049,0.1718023121356964,0.1263553649187088,0.0,0.0,0.12815791368484497,0.15473005175590515,0.0,0.0
17,2014-01-30,"[0.         0.1357129  0.         0.14208175 0.         0.14102562
 0.17200327 0.12635605 0.         0.         0.12818085 0.1546396
 0.        ]",0.9856870969015525,0.9948374587398359,0.013937776636007787,0.1357129067182541,0.0,0.14208175241947174,0.0,0.1410256177186966,0.17200326919555664,0.12635605037212372,0.0,0.0,0.1281808465719223,0.1546396017074585,0.0,0.0
18,2014-01-31,"[0.         0.13554382 0.         0.14197406 0.         0.14117113
 0.17196006 0.1263842  0.         0.         0.12826045 0.15470634
 0.        ]",0.9883740745713434,1.006172444515323,0.01104290085405186,0.1355438232421875,0.0,0.1419740617275238,0.0,0.14117112755775452,0.17196005582809448,0.1263841986656189,0.0,0.0,0.12826044857501984,0.15470634400844574,0.0,0.0
19,2014-02-03,"[0.         0.13558482 0.         0.14203219 0.         0.14109541
 0.17197531 0.12642206 0.         0.         0.12825821 0.15463196
 0.        ]",0.9806777103600209,0.9924548964925499,0.011410390607639327,0.13558481633663177,0.0,0.142032191157341,0.0,0.14109541475772858,0.17197531461715698,0.12642206251621246,0.0,0.0,0.12825821340084076,0.15463195741176605,0.0,0.0
