,Date,Weights,Profit,Base Profit,Volume,SUP,MOD,STRT,DORM,FFG,CIA,GL,AAME,TFX,MMM,CRY,ATRI,cash
0,2014-01-06,"[0.07983523 0.09060466 0.         0.09101873 0.10025726 0.08909639
 0.         0.08922388 0.08087766 0.08805895 0.09313534 0.11546116
 0.08243073]",0.999999999990798,0.9999999999917251,0.920164766083756,0.09060466483330812,0.0,0.09101872834788073,0.1002572612750591,0.08909639214974144,0.0,0.08922388026088317,0.08087766234316862,0.08805895000790943,0.09313533824646095,0.11546116345002186,0.0824307251693226,0.07983523391624378
1,2014-01-07,"[0.         0.09812544 0.         0.09843952 0.10938152 0.0968233
 0.         0.09660283 0.08687107 0.09500366 0.10127444 0.12857506
 0.08890316]",0.9991884022423957,0.9975242168251996,0.079835233915509,0.09812544049711498,0.0,0.09843952087293138,0.10938151722094658,0.09682329736809012,0.0,0.09660282669057368,0.08687107496418789,0.09500366467037182,0.10127444221396116,0.12857505653221762,0.08890315896960471,0.0
2,2014-01-08,"[0.         0.09797003 0.         0.09831211 0.10942677 0.09681774
 0.         0.09659375 0.08671206 0.09474555 0.10130073 0.12933891
 0.08878235]",0.9917637979041134,0.9917562202098484,0.003759070871155073,0.09797002585790858,0.0,0.0983121149830646,0.10942676809817811,0.09681774474735327,0.0,0.09659374768972562,0.08671206160488253,0.09474554896837306,0.10130073158562394,0.1293389052881435,0.08878235117674668,0.0
3,2014-01-09,"[0.         0.09789113 0.         0.09833778 0.10936806 0.09697831
 0.         0.09663105 0.08663126 0.09463449 0.10123387 0.12920916
 0.08908489]",0.9935136231185977,0.991993036735837,0.0067165857950183625,0.09789112843692704,0.0,0.0983377772515715,0.10936806113733195,0.09697830710061969,0.0,0.09663105201341962,0.0866312598402003,0.09463449115761127,0.10123387039284751,0.12920916236977073,0.08908489029970046,0.0
4,2014-01-10,"[0.         0.09799626 0.         0.09820511 0.10957644 0.09691674
 0.         0.09664555 0.08669796 0.09459805 0.10120952 0.1293023
 0.08885207]",0.9920274693620947,0.9911238645154311,0.005155606641128541,0.09799626003046033,0.0,0.09820510634763055,0.10957643927591638,0.09691673511206139,0.0,0.0966455535223099,0.08669796212519369,0.09459805331183224,0.1012095188128135,0.12930230105799012,0.0888520704037918,0.0
5,2014-01-13,"[0.         0.09791246 0.         0.09828073 0.1095787  0.09713544
 0.         0.09671742 0.08658538 0.09447932 0.10119783 0.12912324
 0.0889895 ]",0.9960203284117743,0.9917882304262353,0.004993817493427355,0.09791245997680643,0.0,0.0982807299233388,0.10957869600093154,0.09713543639392129,0.0,0.0967174152864433,0.0865853800106871,0.09447931579757533,0.10119783316059698,0.12912323622121302,0.08898949722848631,0.0
6,2014-01-14,"[0.         0.09788471 0.         0.09815171 0.10925953 0.09708645
 0.         0.09660257 0.08663411 0.09462829 0.10117593 0.1296342
 0.08894251]",0.9914018441706046,0.9886262158801786,0.007529841037717666,0.09788470663285369,0.0,0.09815170552640064,0.10925952996239666,0.09708644583735036,0.0,0.09660256910706125,0.08663410728583147,0.09462828988134132,0.10117593345769746,0.12963420389376404,0.08894250841530303,0.0
7,2014-01-15,"[0.         0.09823233 0.         0.0980729  0.10949146 0.096898
 0.         0.0965257  0.08656672 0.09451899 0.10119243 0.12944949
 0.08905198]",0.9822398835028929,0.9831172428894702,0.008743991121562836,0.09823232717665534,0.0,0.09807290339144627,0.1094914564903638,0.09689799736137314,0.0,0.09652570084477292,0.0865667215808497,0.09451899122115576,0.10119242874787647,0.12944949434620828,0.08905197883929838,0.0
8,2014-01-16,"[0.         0.09792969 0.         0.09854188 0.1094543  0.09687362
 0.         0.09654402 0.08676073 0.09455313 0.10127166 0.12917975
 0.08889121]",0.9867838958954338,0.9851357101641913,0.009422484317899112,0.09792969438782397,0.0,0.0985418848573073,0.10945429660021555,0.09687361606512536,0.0,0.09654402319682148,0.08676072774080187,0.09455313449937561,0.1012716644348321,0.12917975012309313,0.08889120809460375,0.0
9,2014-01-17,"[0.         0.09790954 0.         0.09808397 0.10965888 0.09711023
 0.         0.09647371 0.08654224 0.09440301 0.10135848 0.12960588
 0.08885406]",0.9844236607802009,0.9823173994362568,0.008467418445620283,0.09790954154130492,0.0,0.09808396566090354,0.10965887503744479,0.09711023155621258,0.0,0.09647370810844913,0.08654224409717752,0.09440301023152896,0.10135848466955497,0.12960588352002342,0.08885405557740032,0.0
10,2014-01-21,"[0.         0.09790466 0.         0.09826875 0.10947859 0.09712128
 0.         0.09665399 0.08651049 0.09439213 0.10124391 0.12944522
 0.08898098]",0.9845273722670272,0.9794018121707182,0.0068073038666902445,0.0979046588260091,0.0,0.09826874890752128,0.10947859368684155,0.09712127882702094,0.0,0.09665398813621849,0.08651049287065689,0.09439213247214596,0.10124390948218566,0.12944521860915803,0.08898097818224215,0.0
11,2014-01-22,"[0.         0.0980249  0.         0.09842166 0.10954737 0.09642789
 0.         0.09645836 0.0867594  0.09450731 0.10123039 0.12972928
 0.08889342]",0.9902109139439929,0.9814537187519909,0.011757620250044601,0.09802490417594832,0.0,0.09842166215156502,0.10954737343223502,0.09642788698743976,0.0,0.09645836121327475,0.0867594004981905,0.09450731277721983,0.10123039444300748,0.1297292827733359,0.08889342154778335,0.0
12,2014-01-23,"[0.         0.09798535 0.         0.09850156 0.10934273 0.09684051
 0.         0.09637235 0.08655551 0.09450299 0.10118047 0.1301996
 0.08851892]",0.9905653956378734,0.9813830733281279,0.015749305048165706,0.09798535043522613,0.0,0.098501564861913,0.10934272755235983,0.09684051224234443,0.0,0.09637235186249832,0.0865555065908223,0.09450299409039481,0.10118047241162675,0.1301996021646906,0.08851891778812387,0.0
