,Date,Weights,Profit,Base Profit,Volume,SCON,VSAT,MSI,BKTI,PYX,STKL,ANDE,UVV,CIGI,FRPH,CTO,TRC,cash
0,2014-01-06,"[0.0729759  0.07613438 0.07541927 0.07627283 0.07901948 0.07468832
 0.07872932 0.07616128 0.07782602 0.08061011 0.07558808 0.07882988
 0.07774517]",0.9998146398655144,0.9998000000000002,0.9270241484045982,0.07613438367843628,0.07541926950216293,0.07627283036708832,0.07901947945356369,0.07468832284212112,0.07872931659221649,0.07616128027439117,0.07782601565122604,0.08061011135578156,0.07558808475732803,0.07882988452911377,0.07774516940116882,0.07297589629888535
1,2014-01-07,"[0.07307775 0.07660917 0.07541013 0.07622643 0.07908484 0.07510377
 0.07854526 0.07596166 0.07795369 0.08057593 0.07499285 0.07829382
 0.07816473]",1.0110919217243488,1.0120153165406751,0.0031069647632654684,0.07660917192697525,0.07541012763977051,0.07622642815113068,0.0790848433971405,0.0751037746667862,0.07854526489973068,0.0759616568684578,0.07795368880033493,0.08057592809200287,0.07499285042285919,0.0782938152551651,0.0781647339463234,0.0730777457356453
2,2014-01-08,"[0.0730973  0.07662208 0.07536995 0.07625033 0.07909078 0.0751081
 0.07852068 0.07592852 0.077951   0.08057327 0.07500458 0.07829254
 0.07819086]",1.022207986127347,1.0240746785830732,0.009583380638168002,0.07662208378314972,0.0753699541091919,0.07625032961368561,0.07909078150987625,0.07510809600353241,0.07852067798376083,0.07592851668596268,0.07795099914073944,0.08057326823472977,0.07500457763671875,0.07829254120588303,0.07819085568189621,0.07309729605913162
3,2014-01-09,"[0.07306933 0.07657111 0.07540609 0.07628044 0.07905293 0.07513171
 0.07853005 0.07597595 0.07793646 0.08054075 0.07504731 0.07831389
 0.07814397]",1.0175082486818932,1.0169926478766154,0.04513236947195513,0.07657111436128616,0.07540608942508698,0.07628043740987778,0.07905292510986328,0.07513171434402466,0.07853005081415176,0.0759759470820427,0.07793645560741425,0.08054075390100479,0.0750473141670227,0.07831388711929321,0.07814396917819977,0.07306933403015137
4,2014-01-10,"[0.0730468  0.07663147 0.07549072 0.07630024 0.07908158 0.07519117
 0.0785908  0.07606477 0.07790365 0.08049637 0.07503375 0.07812894
 0.0780397 ]",1.0271195439933365,1.0279871637397178,0.02678792475765242,0.07663147151470184,0.07549072057008743,0.0763002410531044,0.07908158004283905,0.07519116997718811,0.07859080284833908,0.07606476545333862,0.07790365070104599,0.08049637079238892,0.0750337541103363,0.07812894135713577,0.07803969830274582,0.07304680347442627
5,2014-01-13,"[0.07302231 0.07661494 0.07548767 0.07628591 0.07910573 0.0751797
 0.07858065 0.07606971 0.07790875 0.08049692 0.07508482 0.07815392
 0.07800893]",1.0174490211689555,1.0158926924300224,0.02278362676286041,0.07661493867635727,0.07548767328262329,0.07628590613603592,0.07910572737455368,0.07517970353364944,0.07858064770698547,0.07606971263885498,0.07790875434875488,0.08049692213535309,0.07508482038974762,0.07815391570329666,0.07800893485546112,0.07302230596542358
6,2014-01-14,"[0.07302029 0.0766507  0.0755154  0.07630122 0.07914168 0.07519103
 0.07858738 0.07608759 0.07789271 0.08049928 0.07508155 0.0780787
 0.07795247]",1.0053973509452043,1.0031747455415079,0.015822156988974434,0.0766507014632225,0.07551539689302444,0.0763012170791626,0.07914168387651443,0.07519102841615677,0.0785873755812645,0.0760875940322876,0.07789270579814911,0.08049927651882172,0.07508154958486557,0.07807870209217072,0.07795247435569763,0.07302029430866241
7,2014-01-15,"[0.07302891 0.07663948 0.07549172 0.07629624 0.07919821 0.0751633
 0.07856162 0.07605354 0.07790487 0.0805223  0.07507636 0.07812399
 0.07793943]",0.998202994610951,0.9943974192287865,0.008179405854139695,0.07663948088884354,0.07549171894788742,0.07629624009132385,0.0791982114315033,0.07516329735517502,0.07856161892414093,0.07605353742837906,0.07790487259626389,0.08052229881286621,0.07507636398077011,0.07812398672103882,0.07793942838907242,0.07302891463041306
8,2014-01-16,"[0.07301152 0.07664311 0.07547759 0.07627405 0.07916065 0.07517628
 0.07856876 0.07605387 0.07790709 0.0804946  0.07510518 0.07814571
 0.07798156]",1.00180245916272,0.9986974532542185,0.01491732684876668,0.07664310932159424,0.07547759264707565,0.07627405226230621,0.0791606530547142,0.07517628371715546,0.07856875658035278,0.07605386525392532,0.07790708541870117,0.08049459755420685,0.07510518282651901,0.07814571261405945,0.07798156142234802,0.07301151752471924
9,2014-01-17,"[0.0730036  0.07664516 0.07549773 0.07629671 0.07913448 0.07519919
 0.07857155 0.07607206 0.07789287 0.08047906 0.0751168  0.07812017
 0.07797064]",1.020794081134826,1.0201384732409378,0.010336586309400665,0.07664515823125839,0.07549773156642914,0.07629670947790146,0.07913447916507721,0.0751991868019104,0.07857155054807663,0.07607205957174301,0.07789286971092224,0.08047906309366226,0.07511679828166962,0.0781201720237732,0.07797063887119293,0.07300359755754471
