,Date,Weights,Profit,Base Profit,BCRX,TTNP,NBIX,TECH,BIO,PKI,COHR,WAT,EBIX,JKHY,UIS,STRM,cash
19,2014-02-03,"[0.         0.1332706  0.07877893 0.09998064 0.07763896 0.08014504
 0.20888545 0.12030187 0.         0.10527953 0.         0.09571899
 0.        ]",1.141800371581762,1.0788490090584417,0.1332706014067173,0.07877892638538878,0.09998064350712033,0.07763895767874213,0.08014503612788985,0.2088854469984304,0.12030187084350998,0.0,0.10527952644759521,0.0,0.09571899060460613,0.0,0.0
20,2014-02-04,"[0.         0.13330888 0.07861256 0.09984509 0.0777923  0.08021936
 0.20916827 0.12026493 0.         0.10467287 0.         0.09611575
 0.        ]",1.1321950773506992,1.0784673331930787,0.13330888250925071,0.0786125559244352,0.09984509466029773,0.07779229629741287,0.08021935720572407,0.2091682695638037,0.12026492968503993,0.0,0.1046728658621934,0.0,0.09611574829184236,0.0,0.0
21,2014-02-05,"[0.         0.13352034 0.07871368 0.09958758 0.07793832 0.08046349
 0.20924133 0.12006152 0.         0.10413303 0.         0.09634072
 0.        ]",1.099780873981279,1.057683211258501,0.13352033994290266,0.07871367654501685,0.09958757781941023,0.07793831511482698,0.08046348821445863,0.20924132911427204,0.12006151921677738,0.0,0.10413303336871758,0.0,0.09634072066361768,0.0,0.0
22,2014-02-06,"[0.         0.13355933 0.0790518  0.09977348 0.07767563 0.0805287
 0.20908782 0.11994085 0.         0.10441796 0.         0.09596444
 0.        ]",1.0921612816989408,1.0533259796231669,0.13355933039005286,0.07905179625590765,0.09977347574783346,0.07767563056222346,0.08052870287636033,0.2090878159435762,0.11994084522988363,0.0,0.10441795822010402,0.0,0.0959644447740584,0.0,0.0
23,2014-02-07,"[0.         0.13356833 0.07915246 0.09983869 0.07758874 0.08055359
 0.20903958 0.11984747 0.         0.1045061  0.         0.09590504
 0.        ]",1.0903750906233038,1.0529900170687592,0.13356832551359654,0.07915246345820692,0.09983869416242179,0.07758874029703508,0.08055359347438573,0.20903958151137078,0.11984746999488233,0.0,0.10450609626861712,0.0,0.09590503531948369,0.0,0.0
24,2014-02-10,"[0.         0.13365115 0.07890291 0.09951852 0.07789823 0.08068324
 0.20923186 0.1198115  0.         0.10382116 0.         0.09648141
 0.        ]",1.0868585837867484,1.049545366126079,0.13365115213952972,0.07890291255808597,0.09951851861044554,0.07789823279015272,0.08068324400803792,0.20923186482372716,0.11981150412461691,0.0,0.10382116348073986,0.0,0.09648140746466424,0.0,0.0
25,2014-02-11,"[0.         0.13374202 0.07866752 0.09915073 0.07824782 0.08081697
 0.20940691 0.11985461 0.         0.1031204  0.         0.09699302
 0.        ]",1.1113001352626886,1.067957385225346,0.1337420209194668,0.07866751636520228,0.09915073116529453,0.07824782495051467,0.08081696676902515,0.2094069119532551,0.11985460522484956,0.0,0.10312039920943011,0.0,0.09699302344296185,0.0,0.0
26,2014-02-12,"[0.         0.13371407 0.07844085 0.09910027 0.07832255 0.08081934
 0.20963108 0.11981348 0.         0.10274846 0.         0.09740991
 0.        ]",1.1174731077039384,1.073194892094921,0.13371407344176703,0.07844084719943302,0.09910026979644702,0.07832254793832567,0.08081933676985953,0.20963107765426603,0.11981347678945423,0.0,0.10274846349819901,0.0,0.09740990691224842,0.0,0.0
27,2014-02-13,"[0.         0.13377184 0.07839244 0.09894471 0.07844893 0.08090313
 0.20969635 0.11978947 0.         0.10244996 0.         0.09760315
 0.        ]",1.1239340045661774,1.077827958105532,0.13377184081477766,0.07839244240031992,0.0989447134091824,0.07844893355938112,0.0809031319054484,0.2096963530294406,0.11978946907010539,0.0,0.10244996475015153,0.0,0.09760315106119302,0.0,0.0
28,2014-02-14,"[0.         0.13283554 0.08067241 0.10196106 0.0752503  0.07978522
 0.20850583 0.1190836  0.         0.10823947 0.         0.09366658
 0.        ]",1.1123268973745999,1.071321906168762,0.13283553737374657,0.0806724086908549,0.1019610587818,0.07525029680419842,0.07978521565323748,0.20850582822430816,0.11908360096060272,0.0,0.10823947157031988,0.0,0.09366658194093187,0.0,0.0
29,2014-02-18,"[0.         0.1327346  0.08078189 0.10224145 0.07504166 0.07976036
 0.20832129 0.1189977  0.         0.10863157 0.         0.09348948
 0.        ]",1.13174806737106,1.0852091311869991,0.13273460152985586,0.0807818868964942,0.10224144750168793,0.07504165716098876,0.07976036422255042,0.20832129030901636,0.11899770401692535,0.0,0.10863157301526219,0.0,0.09348947534721891,0.0,0.0
30,2014-02-19,"[0.         0.13168038 0.08009695 0.10354659 0.07438986 0.07897101
 0.20861718 0.12080066 0.         0.10950154 0.         0.09239583
 0.        ]",1.1309532332114705,1.0865250409367033,0.13168037520721648,0.08009695031272712,0.1035465907543232,0.07438985550858106,0.07897101301177553,0.208617180268854,0.12080066267654242,0.0,0.10950153854450828,0.0,0.09239583371547183,0.0,0.0
31,2014-02-20,"[0.         0.13109607 0.08065673 0.10478175 0.07351903 0.07786481
 0.20788157 0.12164088 0.         0.11302934 0.         0.08952983
 0.        ]",1.1418058483064484,1.0932562972354958,0.13109606766590476,0.08065673136211476,0.10478174844270562,0.07351902635871795,0.07786480717201724,0.2078815677442688,0.12164087835531355,0.0,0.11302933790516698,0.0,0.0895298349937904,0.0,0.0
32,2014-02-21,"[0.         0.13098265 0.08081327 0.10505092 0.07326456 0.07782742
 0.20771483 0.12147756 0.         0.11346378 0.         0.08940501
 0.        ]",1.1618250931444096,1.1032222944492573,0.13098265102600384,0.08081326638303028,0.10505091844367566,0.073264563321669,0.07782742011765377,0.20771482570905195,0.12147756194834025,0.0,0.11346378059152241,0.0,0.08940501245905286,0.0,0.0
33,2014-02-24,"[0.         0.13121297 0.08057053 0.10462985 0.07367177 0.07818172
 0.20780571 0.12156966 0.         0.11233877 0.         0.09001904
 0.        ]",1.1895218471400377,1.1249093365416534,0.13121296529388446,0.08057052770479474,0.1046298454695984,0.07367176739040521,0.07818171802827655,0.20780570530307324,0.12156966323515664,0.0,0.11233877203316321,0.0,0.09001903554164753,0.0,0.0
34,2014-02-25,"[0.         0.13104191 0.08079592 0.10489477 0.07340097 0.07791446
 0.20765911 0.12168006 0.         0.11322821 0.         0.0893846
 0.        ]",1.1867226042494141,1.12465611471891,0.13104190696900103,0.08079591673390646,0.10489476574709383,0.07340097184206197,0.07791446395230865,0.20765911032754095,0.12168005689315149,0.0,0.11322820570480686,0.0,0.08938460183012875,0.0,0.0
35,2014-02-26,"[0.         0.13102564 0.0806706  0.10477007 0.07356746 0.07789937
 0.20764434 0.12188385 0.         0.11312785 0.         0.08941081
 0.        ]",1.1920570346783776,1.1211258028755715,0.13102564031684247,0.08067060446226862,0.10477007239015167,0.07356745974580164,0.07789937215617214,0.20764434069615598,0.12188384856952644,0.0,0.11312785224948495,0.0,0.08941080941359614,0.0,0.0
36,2014-02-27,"[0.         0.13092669 0.0807425  0.10497404 0.07338325 0.07773413
 0.20756032 0.12196919 0.         0.11362908 0.         0.08908081
 0.        ]",1.2039564770010838,1.1296112048321019,0.1309266876732823,0.08074249986187233,0.1049740360315592,0.0733832459604556,0.07773413493893644,0.2075603196840276,0.1219691877406869,0.0,0.11362907720941018,0.0,0.08908081089976944,0.0,0.0
37,2014-02-28,"[0.         0.13092375 0.08106087 0.10506931 0.07324095 0.07765732
 0.20737256 0.12187136 0.         0.11420522 0.         0.08859868
 0.        ]",1.1944927309960631,1.1233818230034887,0.13092375050220284,0.08106086628457587,0.10506930806901633,0.07324094532567964,0.07765731629426305,0.20737255653946374,0.12187136300332474,0.0,0.11420521643267982,0.0,0.08859867754879391,0.0,0.0
38,2014-03-03,"[0.         0.13103918 0.08083881 0.10483153 0.07352437 0.07779416
 0.20741704 0.12204116 0.         0.11361948 0.         0.08889428
 0.        ]",1.2047505094790414,1.1265820369259785,0.13103917606160964,0.08083880735812908,0.10483152514168921,0.07352436933520613,0.07779415645173181,0.20741704404451797,0.12204116135606162,0.0,0.1136194832676347,0.0,0.08889427698341983,0.0,0.0
39,2014-03-04,"[0.         0.13101397 0.08096408 0.10484115 0.07349138 0.07766511
 0.20729517 0.12212302 0.         0.11408006 0.         0.08852606
 0.        ]",1.180439407369081,1.106953708588399,0.131013969091887,0.08096407873375848,0.10484114527881078,0.07349138141130601,0.07766511472352655,0.2072951711739592,0.12212302096066768,0.0,0.11408005625430626,0.0,0.08852606237177797,0.0,0.0
40,2014-03-05,"[0.         0.13097848 0.08086956 0.10486696 0.07348042 0.07762701
 0.20730632 0.12215223 0.         0.1141033  0.         0.08861571
 0.        ]",1.1992304989986677,1.1183297311967346,0.13097848321350952,0.08086955500628869,0.10486696304332078,0.07348042464258646,0.07762701357781909,0.2073063212508578,0.12215223154232109,0.0,0.11410330146567223,0.0,0.08861570625762441,0.0,0.0
41,2014-03-06,"[0.         0.13083745 0.08108743 0.10507091 0.07325394 0.07748057
 0.20716923 0.12217516 0.         0.11471022 0.         0.08821511
 0.        ]",1.2278372957289412,1.1351856282793975,0.13083744859296284,0.08108742801715872,0.10507090710893725,0.07325393647557674,0.07748056700237754,0.20716922724409206,0.12217516377471514,0.0,0.11471021534528242,0.0,0.08821510643889724,0.0,0.0
42,2014-03-07,"[0.         0.13074925 0.08093787 0.10505054 0.07333077 0.07742549
 0.20719805 0.12235935 0.         0.11468397 0.         0.08826471
 0.        ]",1.233525355069602,1.1345973234282527,0.13074925410011734,0.08093786671637435,0.10505053544802025,0.07333076589554659,0.0774254949317118,0.2071980521176309,0.12235935269959097,0.0,0.11468397042615261,0.0,0.08826470766485521,0.0,0.0
43,2014-03-10,"[0.         0.13084059 0.08072122 0.10484885 0.07356879 0.07752714
 0.20728739 0.12241492 0.         0.11418488 0.         0.08860621
 0.        ]",1.2305535787908393,1.1321154346758913,0.13084059199268358,0.0807212238742677,0.1048488516312477,0.07356879350394493,0.07752713524019869,0.20728738974597438,0.12241492373181413,0.0,0.11418487698176613,0.0,0.08860621329810264,0.0,0.0
44,2014-03-11,"[0.         0.13087164 0.08099903 0.10490326 0.07344179 0.07749533
 0.20717577 0.12224243 0.         0.11457474 0.         0.08829601
 0.        ]",1.2213070387835565,1.129137094187079,0.13087163947887057,0.08099903278857412,0.104903264619864,0.07344178962930845,0.07749533433159525,0.20717576598043735,0.12224242895834068,0.0,0.11457473813181669,0.0,0.08829600608119294,0.0,0.0
45,2014-03-12,"[0.         0.13084969 0.08108472 0.10498965 0.07334116 0.0774573
 0.20713981 0.12216501 0.         0.11478069 0.         0.08819196
 0.        ]",1.2119836244983675,1.125579798727364,0.1308496878814665,0.0810847235611566,0.10498965442392127,0.07334116253450805,0.07745730488761188,0.20713981025450207,0.12216500672637598,0.0,0.11478069017497493,0.0,0.08819195955548259,0.0,0.0
46,2014-03-13,"[0.         0.13104934 0.08093918 0.10467381 0.07361399 0.07780487
 0.20729839 0.12195509 0.         0.11378129 0.         0.08888404
 0.        ]",1.1797202006060516,1.1043556125861345,0.13104934422572695,0.08093917900840684,0.1046738050328682,0.07361398598530212,0.07780487295938256,0.2072983872072227,0.121955093245396,0.0,0.11378129403343977,0.0,0.08888403830225496,0.0,0.0
47,2014-03-14,"[0.         0.13116299 0.08079712 0.10445035 0.0738228  0.07797967
 0.20738225 0.12200955 0.         0.11316209 0.         0.08923318
 0.        ]",1.1929936113786714,1.1098483736779008,0.13116298892907569,0.08079711800420414,0.10445035216417665,0.07382279949014593,0.07797966874272155,0.20738224586418644,0.12200955299842654,0.0,0.1131620889176395,0.0,0.08923318488942361,0.0,0.0
48,2014-03-17,"[0.         0.13121539 0.08071563 0.10432624 0.07392816 0.07808028
 0.20750065 0.1219449  0.         0.11278393 0.         0.08950481
 0.        ]",1.1671963940064332,1.0907984434630753,0.13121539164979368,0.08071562995661105,0.10432624138535436,0.07392816038948442,0.07808028213302687,0.20750064595424475,0.12194490159657657,0.0,0.11278393304074723,0.0,0.08950481389416116,0.0,0.0
49,2014-03-18,"[0.         0.13146664 0.08051813 0.10385604 0.07424162 0.07857142
 0.20773599 0.12171468 0.         0.11133114 0.         0.09056435
 0.        ]",1.1773048255309169,1.098948293775162,0.13146663655638993,0.08051812520937386,0.10385603625585235,0.0742416167443615,0.07857142241438579,0.20773599077820123,0.12171468391035013,0.0,0.11133114091241732,0.0,0.09056434721866789,0.0,0.0
50,2014-03-19,"[0.         0.13148739 0.08044532 0.10374633 0.07435505 0.07858543
 0.20778243 0.12180805 0.         0.11115105 0.         0.09063895
 0.        ]",1.171981188068628,1.091983731816106,0.13148739360154824,0.08044531601438623,0.10374632962301392,0.07435505264621468,0.07858543349184254,0.2077824280608849,0.12180804577428592,0.0,0.11115104846538867,0.0,0.09063895232243485,0.0,0.0
51,2014-03-20,"[0.         0.13149019 0.08043141 0.10376962 0.07433863 0.07860723
 0.20779258 0.12182879 0.         0.11106418 0.         0.09067737
 0.        ]",1.1992395605706374,1.1104790641459181,0.13149018896880785,0.08043141264397671,0.1037696224878995,0.07433862789178379,0.07860723081847272,0.20779257784539337,0.12182878868920968,0.0,0.11106418059631913,0.0,0.09067737005813728,0.0,0.0
52,2014-03-21,"[0.         0.13141218 0.08060605 0.10398556 0.07413322 0.07845157
 0.20768163 0.12180219 0.         0.11166122 0.         0.09026638
 0.        ]",1.1934504522144462,1.1049247909401108,0.1314121837211737,0.0806060538211065,0.10398556342459868,0.0741332220923226,0.07845156920232402,0.20768162828041706,0.12180218697363038,0.0,0.11166121566916194,0.0,0.09026637681526502,0.0,0.0
53,2014-03-24,"[0.         0.13137008 0.0807707  0.10406027 0.07405826 0.07832748
 0.20750797 0.12190006 0.         0.11219574 0.         0.08980944
 0.        ]",1.1951439209418837,1.1048196503839751,0.13137007550544305,0.08077069615140449,0.10406027231883569,0.07405826306778544,0.07832748253242787,0.2075079711170705,0.12190005915410726,0.0,0.11219574205838775,0.0,0.08980943809453794,0.0,0.0
54,2014-03-25,"[0.         0.13117944 0.08105176 0.10442242 0.0737159  0.07798388
 0.20729573 0.12194848 0.         0.11338945 0.         0.08901295
 0.        ]",1.1721149253210295,1.0881393541991022,0.13117943743588195,0.08105176055462816,0.10442242397653136,0.07371589731102957,0.07798388232660282,0.2072957258428686,0.12194847717386022,0.0,0.11338944558077899,0.0,0.0890129497978183,0.0,0.0
55,2014-03-26,"[0.         0.1310739  0.08127228 0.10467018 0.07346735 0.07781453
 0.20715853 0.1218318  0.         0.11409734 0.         0.08861409
 0.        ]",1.161016220983274,1.0786872861907866,0.13107390194428295,0.08127227518707364,0.10467018214221617,0.07346735309403678,0.07781453173269597,0.2071585303307801,0.12183180346942593,0.0,0.11409733533718247,0.0,0.08861408676230598,0.0,0.0
56,2014-03-27,"[0.         0.1310668  0.08128223 0.10468697 0.07344676 0.0778452
 0.20715425 0.1217626  0.         0.11406026 0.         0.08869493
 0.        ]",1.1558576453101408,1.074906543203264,0.1310667992218881,0.08128223210839117,0.10468696983201306,0.07344675768721001,0.07784519775314595,0.20715425406508772,0.12176260400638317,0.0,0.11406025596449917,0.0,0.08869492936138172,0.0,0.0
57,2014-03-28,"[0.         0.13108511 0.08095696 0.10451968 0.07367477 0.07795868
 0.20736906 0.12183319 0.         0.11338161 0.         0.08922093
 0.        ]",1.134672304941365,1.055645794411224,0.13108510703955215,0.0809569571341229,0.10451968366626037,0.07367477023730871,0.07795868266110105,0.20736905809164927,0.12183319403873837,0.0,0.1133816143464274,0.0,0.08922093278483981,0.0,0.0
58,2014-03-31,"[0.         0.13109482 0.08085058 0.10448868 0.07369206 0.07808839
 0.20754828 0.12169103 0.         0.11290732 0.         0.08963884
 0.        ]",1.1350542199251208,1.0581372369758395,0.13109482194117825,0.08085057719880334,0.1044886827981349,0.07369205653605398,0.07808838814134379,0.20754828359775904,0.12169102870990003,0.0,0.11290731718503816,0.0,0.08963884389178843,0.0,0.0
59,2014-04-01,"[0.         0.12986675 0.07991531 0.10755768 0.06968881 0.08069189
 0.21231581 0.11526881 0.         0.10460588 0.         0.10008907
 0.        ]",1.129362535113571,1.0521906119621176,0.12986674697034423,0.07991531371103835,0.10755767510848038,0.06968880764013621,0.08069189125826885,0.2123158147787795,0.11526880791972977,0.0,0.10460587640056147,0.0,0.1000890662126613,0.0,0.0
60,2014-04-02,"[0.         0.1684466  0.17908477 0.10360839 0.         0.09025458
 0.1370322  0.         0.         0.12173271 0.         0.11959066
 0.0802501 ]",1.1538546583425449,1.0678524304831547,0.16844660481933887,0.17908476652448618,0.10360838567508698,0.0,0.09025457698297389,0.13703219601709518,0.0,0.0,0.12173270588396094,0.0,0.1195906618526642,0.08025010224439383,0.0
61,2014-04-03,"[0.         0.17070498 0.19290998 0.09968807 0.         0.08930508
 0.12429276 0.         0.         0.12047519 0.         0.11822455
 0.0843994 ]",1.1754016978781454,1.0804016928895657,0.17070497859275094,0.19290997621525935,0.09968806592859433,0.0,0.08930508232316772,0.12429275799524925,0.0,0.0,0.1204751929896876,0.0,0.11822455058626258,0.0843993953690282,0.0
62,2014-04-04,"[0.         0.17108974 0.19566407 0.09894624 0.         0.0892638
 0.12250465 0.         0.         0.12028816 0.         0.11749136
 0.08475198]",1.160057647612158,1.0740079346652782,0.1710897376725047,0.1956640712155684,0.09894624477546181,0.0,0.08926379918614544,0.12250465119842531,0.0,0.0,0.12028816165406303,0.0,0.11749135586836998,0.08475197842946129,0.0
63,2014-04-07,"[0.         0.17112748 0.19615046 0.09890859 0.         0.0891007
 0.12209781 0.         0.         0.12027062 0.         0.11746516
 0.08487918]",1.1534294569355028,1.0702136042407062,0.17112748185049445,0.1961504602887159,0.098908589161648,0.0,0.0891006957776003,0.12209781352987126,0.0,0.0,0.1202706169409711,0.0,0.11746515812755642,0.08487918432314252,0.0
64,2014-04-08,"[0.         0.17125921 0.19634565 0.09886074 0.         0.08891973
 0.12170928 0.         0.         0.1203998  0.         0.11733188
 0.08517371]",1.1036470724753142,1.0358863745093834,0.17125921226593083,0.1963456507039842,0.09886074201906,0.0,0.08891972788940944,0.12170927768105322,0.0,0.0,0.12039980289112724,0.0,0.11733188045570991,0.08517370609372531,0.0
65,2014-04-09,"[0.         0.17131927 0.19643475 0.09875199 0.         0.08898873
 0.12172324 0.         0.         0.12038379 0.         0.11721933
 0.0851789 ]",1.0955894673879685,1.0283660881430237,0.17131926550639182,0.1964347514865844,0.09875199108658993,0.0,0.08898873285553949,0.12172324253151443,0.0,0.0,0.12038379219988818,0.0,0.1172193276640937,0.08517889666939803,0.0
66,2014-04-10,"[0.         0.17134362 0.19633979 0.09875193 0.         0.08891784
 0.12184677 0.         0.         0.12026573 0.         0.11740504
 0.08512928]",1.1092295767044278,1.0399712268306953,0.17134362429208677,0.19633979117035044,0.09875193493881246,0.0,0.08891783590490353,0.12184677202941803,0.0,0.0,0.12026572552759306,0.0,0.11740503695899462,0.08512927917784113,0.0
67,2014-04-11,"[0.         0.17138849 0.19621847 0.09875959 0.         0.0887714
 0.12191287 0.         0.         0.12012883 0.         0.11766721
 0.08515313]",1.1272710585524417,1.0538370410070377,0.17138849242819576,0.19621846953219968,0.0987595936144512,0.0,0.08877139521169956,0.12191287283245682,0.0,0.0,0.1201288348986685,0.0,0.1176672127220805,0.08515312876024786,0.0
68,2014-04-14,"[0.         0.17143283 0.19622552 0.09869569 0.         0.08877253
 0.12195491 0.         0.         0.12013102 0.         0.11764426
 0.08514326]",1.0902276001742068,1.0198593114908783,0.17143283044017682,0.1962255160300764,0.0986956875475967,0.0,0.08877252915331574,0.12195490565637915,0.0,0.0,0.12013101721329444,0.0,0.11764425624824051,0.08514325771092007,0.0
69,2014-04-15,"[0.         0.17148889 0.19640124 0.09855574 0.         0.08890904
 0.12186979 0.         0.         0.12023239 0.         0.11733388
 0.08520904]",1.084399262597582,1.016934633026865,0.17148888607200655,0.19640123653022454,0.09855573800195049,0.0,0.0889090385899303,0.12186979115480857,0.0,0.0,0.12023239141920083,0.0,0.1173338808374457,0.08520903739443292,0.0
70,2014-04-16,"[0.         0.17144915 0.19634264 0.09874819 0.         0.08869219
 0.12161799 0.         0.         0.12033702 0.         0.11748134
 0.08533148]",1.0549953039320379,1.0027146647804508,0.1714491527556787,0.1963426426281918,0.0987481877132681,0.0,0.08869219466016684,0.12161798623429604,0.0,0.0,0.1203370174152828,0.0,0.11748134097770326,0.08533147761541254,0.0
