,Date,Weights,Profit,Base Profit,Volume,RES,ENSV,HLX,CLB,AAME,GL,CIA,FFG,ATRI,TFX,MMM,CRY,cash
0,2014-01-06,"[0.07258146 0.09874221 0.07300519 0.09407163 0.08799034 0.09549465
 0.11799986 0.10003979 0.08501307 0.         0.08079772 0.09426407
 0.        ]",0.9999999999907259,0.9999999999917251,0.9274185445219171,0.09874221049438407,0.07300518969297873,0.09407163495255225,0.08799033850336392,0.09549465057184316,0.11799986363401838,0.10003979161283412,0.08501307119516308,0.0,0.08079771990146316,0.09426407396331628,0.0,0.07258145547808285
1,2014-01-07,"[0.         0.10694078 0.07680068 0.10161522 0.0943495  0.10326658
 0.13030208 0.10842293 0.09076378 0.         0.08594892 0.10158954
 0.        ]",1.001787824644188,1.0010569983684354,0.07258145547740982,0.10694077967699642,0.07680068199375466,0.10161522121946227,0.09434949860180945,0.10326658175055878,0.13030207737990615,0.10842292586800285,0.09076377667842934,0.0,0.08594891541839027,0.10158954141268989,0.0,0.0
2,2014-01-08,"[0.         0.10735193 0.07657658 0.10156557 0.09410009 0.10331375
 0.1309566  0.10831771 0.09052468 0.         0.08571453 0.10157856
 0.        ]",0.9963793541783486,0.998217696608298,0.008067908377169688,0.1073519330666256,0.0765765799980084,0.10156556897349264,0.0941000923720958,0.10331374941763236,0.1309566041475039,0.108317712974046,0.09052467650499393,0.0,0.0857145261888826,0.10157855635671885,0.0,0.0
3,2014-01-09,"[0.         0.10691169 0.07681412 0.1015212  0.09421714 0.10326459
 0.13099371 0.10836836 0.09060504 0.         0.08577711 0.10152704
 0.        ]",0.9947336566422716,0.9963429670622019,0.007383950245549778,0.10691169247800039,0.07681411999368228,0.1015212043906828,0.09421713759205018,0.10326458755738603,0.13099371301196708,0.10836835504817094,0.09060504017689247,0.0,0.08577711218442913,0.1015270375667386,0.0,0.0
4,2014-01-10,"[0.         0.1071458  0.07663437 0.10142164 0.09425914 0.103269
 0.13107279 0.1081598  0.09056248 0.         0.0858549  0.10162008
 0.        ]",0.9982820778485088,0.9997351013564159,0.008717200391428911,0.10714579933536952,0.07663437017128333,0.1014216448653067,0.0942591442410901,0.10326899750162144,0.13107278968189973,0.10815980249025274,0.09056247848023928,0.0,0.08585489561804194,0.10162007761489515,0.0,0.0
5,2014-01-13,"[0.         0.1067683  0.07712325 0.10117031 0.09424948 0.10328285
 0.13101653 0.1083638  0.09071691 0.         0.0858639  0.10144467
 0.        ]",0.9977449313155572,1.0001170988296137,0.013792539754468694,0.10676829701828944,0.07712325148209005,0.10117031103157341,0.09424948432143293,0.10328284761017355,0.13101653082693954,0.10836379766233316,0.09071691010521805,0.0,0.08586389770399123,0.10144467223795843,0.0,0.0
6,2014-01-14,"[0.         0.10699791 0.07640188 0.10153337 0.09426703 0.10333231
 0.13098676 0.10824586 0.09073097 0.         0.08597488 0.10152903
 0.        ]",0.9972348192275649,1.0006054465478245,0.009894337919939083,0.10699790984281844,0.07640187740904546,0.10153337245461286,0.09426702658805312,0.10333231385889549,0.1309867612633166,0.10824586002282315,0.09073096806373708,0.0,0.08597488324254209,0.10152902725415572,0.0,0.0
7,2014-01-15,"[0.         0.10721157 0.07683709 0.10136335 0.09442748 0.10303961
 0.13078922 0.10854462 0.09047541 0.         0.08579298 0.10151867
 0.        ]",0.9958492168166762,0.9982249424641103,0.009146558411569885,0.10721157142109887,0.07683709189596835,0.1013633473432791,0.09442748460725042,0.10303960814452319,0.13078922146729519,0.10854462402315622,0.09047540646490745,0.0,0.08579297914073125,0.10151866549178996,0.0,0.0
8,2014-01-16,"[0.         0.1069782  0.07699428 0.10120467 0.09422775 0.1034479
 0.13083839 0.10855103 0.09049199 0.         0.08580329 0.1014625
 0.        ]",1.000586537865231,1.0009609671951418,0.0111195843497496,0.1069782002757841,0.07699428043219338,0.10120466587740677,0.09422774952730492,0.10344790383764717,0.13083838630477945,0.10855103465156632,0.09049198860490924,0.0,0.08580329102449673,0.10146249946391185,0.0,0.0
9,2014-01-17,"[0.         0.10707737 0.07629693 0.10141526 0.09415839 0.10353
 0.13088191 0.10852662 0.09078282 0.         0.08584286 0.10148782
 0.        ]",1.0009761850139323,1.0016083460189762,0.01217774847691854,0.10707737385416695,0.07629692961798991,0.10141526398191995,0.09415838533535109,0.10353000096199923,0.13088191108980857,0.1085266231875985,0.09078282493942641,0.0,0.08584286295361777,0.10148782407812151,0.0,0.0
10,2014-01-21,"[0.         0.10672854 0.07669224 0.10143663 0.09405334 0.10362875
 0.13128977 0.10819357 0.09085573 0.         0.08584424 0.10127719
 0.        ]",1.001682963588218,1.0061552363877946,0.007771053489248357,0.10672854253145621,0.07669224131705607,0.10143663209142578,0.0940533412825,0.10362874600492053,0.13128976951121252,0.10819356559225705,0.09085573148916443,0.0,0.08584423928675058,0.10127719089325701,0.0,0.0
11,2014-01-22,"[0.         0.10658172 0.07693827 0.10149495 0.09398954 0.10447478
 0.13112072 0.10790818 0.09042476 0.         0.08596925 0.10109783
 0.        ]",1.0106768149031584,1.013433228240389,0.018685906261676436,0.10658171548537934,0.07693826741167883,0.10149494870415425,0.09398953944523188,0.1044747813680022,0.13112072290793417,0.10790818355832557,0.09042476433854504,0.0,0.08596925050927169,0.10109782627147705,0.0,0.0
