,Date,Weights,Profit,Base Profit,Volume,AVX,IIN,HUBB,MRCY,JPM,TCF,C,UMBF,KAMN,HDSN,LAWS,WLFC,cash
0,2014-01-06,"[0.07970143 0.0846379  0.0790289  0.08444882 0.08617016 0.08591977
 0.         0.08325139 0.08561011 0.08106387 0.08355152 0.08313032
 0.0834858 ]",0.9998159179430617,0.9998000000000002,0.9202985465526581,0.08463789522647858,0.0790288969874382,0.08444882184267044,0.08617015928030014,0.08591976761817932,0.0,0.08325138688087463,0.08561010658740997,0.08106387406587601,0.08355151861906052,0.08313032239675522,0.08348579704761505,0.07970143109560013
1,2014-01-07,"[0.07460094 0.07684051 0.07503157 0.07569906 0.07755346 0.07854853
 0.0741018  0.07795765 0.07924503 0.077832   0.07857458 0.07861989
 0.07539499]",1.011596656925929,1.012590283798682,0.14307677076365172,0.07684050500392914,0.0750315710902214,0.07569906115531921,0.07755345851182938,0.07854852825403214,0.07410179823637009,0.0779576450586319,0.07924503087997437,0.07783199846744537,0.07857457548379898,0.07861988991498947,0.07539498805999756,0.0746009424328804
2,2014-01-08,"[0.07503998 0.07674015 0.07480034 0.07612085 0.07812009 0.07870705
 0.07317598 0.07754923 0.07963154 0.07790164 0.07828402 0.07849275
 0.07543635]",1.0129655902464296,1.014172734847714,0.013899754565197925,0.07674015313386917,0.07480034232139587,0.07612085342407227,0.07812009006738663,0.07870704680681229,0.07317598164081573,0.07754923403263092,0.07963154464960098,0.07790163904428482,0.07828401774168015,0.07849275320768356,0.07543635368347168,0.07503998279571533
3,2014-01-09,"[0.07476799 0.07705065 0.07524833 0.07573786 0.07743318 0.07850271
 0.07389403 0.07800572 0.07937288 0.07778559 0.07805015 0.07850161
 0.07564926]",1.0131546869844685,1.014275925369473,0.010365126130475187,0.07705064862966537,0.07524833083152771,0.075737863779068,0.07743317633867264,0.07850271463394165,0.07389403134584427,0.07800572365522385,0.07937288284301758,0.07778558880090714,0.0780501514673233,0.0785016119480133,0.07564926147460938,0.07476799190044403
4,2014-01-10,"[0.07473174 0.07709209 0.07536937 0.07560881 0.07721399 0.07843938
 0.07412437 0.07811711 0.07933967 0.07776245 0.07799355 0.07845009
 0.07575735]",1.017527616538649,1.0187643565141786,0.006964252057866713,0.07709208875894547,0.07536937296390533,0.07560881227254868,0.07721398770809174,0.0784393846988678,0.07412437349557877,0.07811710983514786,0.07933966815471649,0.07776245474815369,0.07799354940652847,0.07845009118318558,0.07575735449790955,0.0747317373752594
5,2014-01-13,"[0.07448472 0.07745182 0.07545357 0.07541124 0.07674474 0.07821979
 0.07462755 0.07832832 0.07914566 0.07799076 0.07788147 0.07849848
 0.07576185]",1.0234943054695391,1.025376434788039,0.012710922571218645,0.07745181769132614,0.07545357197523117,0.07541123777627945,0.07674473524093628,0.07821979373693466,0.07462754845619202,0.07832831889390945,0.07914566248655319,0.07799075543880463,0.07788147032260895,0.0784984827041626,0.07576184719800949,0.07448472082614899
6,2014-01-14,"[0.07460656 0.07742648 0.07523927 0.07558453 0.07712089 0.07827097
 0.07435749 0.07801919 0.07921091 0.07809304 0.0779174  0.07852448
 0.07562882]",1.024167797000728,1.0263314529472265,0.011560322516127083,0.077426478266716,0.07523927092552185,0.0755845308303833,0.07712089270353317,0.07827097177505493,0.07435748726129532,0.07801919430494308,0.07921090722084045,0.0780930370092392,0.07791739702224731,0.07852447777986526,0.07562881708145142,0.07460656017065048
7,2014-01-15,"[0.07458942 0.07750732 0.07531519 0.07552766 0.07699929 0.07823898
 0.07448506 0.07811419 0.07915527 0.07803732 0.0778775  0.0784972
 0.07565556]",1.0225530658951936,1.024627779593882,0.009641731300599735,0.07750732451677322,0.0753151923418045,0.07552766054868698,0.07699929177761078,0.07823897898197174,0.07448506355285645,0.07811418920755386,0.07915527373552322,0.0780373215675354,0.07787749916315079,0.07849720120429993,0.07565556466579437,0.07458941638469696
8,2014-01-16,"[0.07453716 0.07752106 0.07536566 0.0755423  0.07690929 0.07817265
 0.07467791 0.07809529 0.07910427 0.07789041 0.0779293  0.07853027
 0.07572442]",1.03052214506367,1.0328020209777138,0.00933174049040029,0.07752106338739395,0.07536566257476807,0.07554230093955994,0.07690928876399994,0.07817265391349792,0.07467791438102722,0.07809529453516006,0.07910427451133728,0.07789041101932526,0.0779292955994606,0.07853026688098907,0.07572442293167114,0.07453715801239014
9,2014-01-17,"[0.07452573 0.07755968 0.07532914 0.07565831 0.07695913 0.07810032
 0.07491247 0.0779018  0.07904194 0.07779772 0.0779382  0.07865591
 0.07561963]",1.0406608492091982,1.0441273517624743,0.014549471883886864,0.07755967974662781,0.07532913982868195,0.07565830647945404,0.07695912569761276,0.07810032367706299,0.07491247355937958,0.07790180295705795,0.07904194295406342,0.07779771834611893,0.07793819904327393,0.078655906021595,0.07561963051557541,0.07452572882175446
10,2014-01-21,"[0.07465924 0.07750735 0.07521556 0.07570786 0.07719904 0.07813937
 0.07473134 0.07770624 0.07910584 0.07781072 0.07801965 0.078619
 0.07557881]",1.038741391593971,1.0424946479469464,0.016245773670888773,0.07750734686851501,0.07521556317806244,0.07570786029100418,0.0771990418434143,0.07813937216997147,0.07473133504390717,0.0777062401175499,0.07910583913326263,0.07781071960926056,0.0780196487903595,0.07861900329589844,0.07557880878448486,0.07465924322605133
11,2014-01-22,"[0.07470875 0.07750011 0.07512512 0.07580089 0.07736754 0.07817984
 0.07456014 0.07756431 0.07916687 0.07784846 0.07799841 0.0786227
 0.07555687]",1.0470798543793627,1.052040583868802,0.00924497974473618,0.0775001123547554,0.07512512058019638,0.07580088824033737,0.07736753672361374,0.07817983627319336,0.07456013560295105,0.0775643140077591,0.07916686683893204,0.07784846425056458,0.07799841463565826,0.07862269878387451,0.07555686682462692,0.07470875233411789
12,2014-01-23,"[0.07464156 0.077609   0.07508213 0.07578041 0.07741933 0.07821663
 0.07441764 0.07765988 0.07910569 0.07802866 0.07797126 0.07860518
 0.0754626 ]",1.0526822836760528,1.0587279698563588,0.009861548565421291,0.07760899513959885,0.07508213073015213,0.07578041404485703,0.07741933315992355,0.07821663469076157,0.07441764324903488,0.07765988260507584,0.0791056901216507,0.07802866399288177,0.07797126471996307,0.07860518246889114,0.07546260207891464,0.07464156299829483
