,Date,Weights,Profit,Base Profit,Volume,TRC,CIGI,FRPH,CTO,SANM,FLEX,CTS,IEC,SPAR,OSK,F,PCAR,cash
0,2014-01-06,"[0.08349804 0.07363439 0.08440555 0.0852988  0.07684841 0.08410516
 0.0834326  0.08704394 0.09574246 0.         0.07988454 0.0872467
 0.0788594 ]",0.9999999850896738,0.9999999999900002,0.916501946747303,0.07363439351320267,0.08440554887056351,0.0852987989783287,0.07684841006994247,0.08410515636205673,0.08343259990215302,0.08704394102096558,0.09574245661497116,0.0,0.07988453656435013,0.08724670112133026,0.07885940372943878,0.0834980383515358
1,2014-01-07,"[0.08372168 0.07332019 0.08458921 0.08520275 0.07692912 0.08412494
 0.08330745 0.08757824 0.0959501  0.         0.07932897 0.08709272
 0.07885459]",1.007503407491538,1.0082666178833333,0.0022758775641567035,0.0733201876282692,0.08458921313285828,0.08520274609327316,0.07692912220954895,0.08412493765354156,0.08330745249986649,0.08757824450731277,0.09595010429620743,0.0,0.07932896912097931,0.08709271997213364,0.07885459065437317,0.08372168242931366
2,2014-01-08,"[0.08382377 0.073411   0.08478235 0.08499818 0.07702772 0.08404064
 0.08334339 0.0876353  0.09615127 0.         0.07912713 0.08723778
 0.07842144]",1.0023073044521633,1.0021658840153507,0.010537513924230284,0.0734110027551651,0.08478234708309174,0.08499818295240402,0.07702772319316864,0.08404064178466797,0.08334339410066605,0.08763530105352402,0.09615126997232437,0.0,0.07912713289260864,0.08723778277635574,0.0784214437007904,0.08382377028465271
3,2014-01-09,"[0.08400255 0.07361799 0.08491358 0.08458421 0.0771703  0.0840323
 0.08344995 0.08763632 0.09629476 0.         0.07905421 0.08744749
 0.07779635]",1.0053268274853766,1.0052836239609373,0.010149547509152045,0.07361799478530884,0.08491358160972595,0.08458420634269714,0.07717029750347137,0.08403229713439941,0.08344995230436325,0.0876363217830658,0.09629476070404053,0.0,0.07905420660972595,0.08744748681783676,0.07779635488986969,0.0840025469660759
4,2014-01-10,"[0.08445761 0.0738178  0.08526365 0.0837865  0.07735015 0.08413631
 0.08361559 0.08784044 0.09653191 0.         0.07878431 0.08774739
 0.07666832]",1.0065907785547816,1.0076601140388453,0.00942053846747492,0.07381780445575714,0.08526365458965302,0.0837864950299263,0.07735015451908112,0.08413630723953247,0.08361558616161346,0.08784043788909912,0.09653191268444061,0.0,0.07878430932760239,0.08774738758802414,0.07666832208633423,0.08445760607719421
5,2014-01-13,"[0.08493677 0.07416755 0.08572591 0.08281312 0.07763583 0.08427131
 0.08377147 0.08788696 0.09690227 0.         0.07857968 0.08810872
 0.07520039]",1.0041707522109107,1.0058821602845234,0.012234346093097568,0.07416754961013794,0.08572591096162796,0.08281312137842178,0.07763583213090897,0.08427131175994873,0.0837714746594429,0.08788695931434631,0.0969022661447525,0.0,0.07857967913150787,0.08810871839523315,0.0752003937959671,0.08493676781654358
6,2014-01-14,"[0.08578335 0.07472917 0.08624463 0.08108574 0.07827367 0.0845319
 0.08409839 0.08780024 0.09744097 0.         0.0785073  0.08858941
 0.07291522]",0.9973031969438034,0.9975470151421427,0.011848370577427396,0.07472917437553406,0.0862446278333664,0.08108574151992798,0.07827366888523102,0.08453190326690674,0.08409839123487473,0.08780024200677872,0.09744097292423248,0.0,0.07850729674100876,0.08858940750360489,0.072915218770504,0.08578334748744965
7,2014-01-15,"[0.09388652 0.08126063 0.09329249 0.08333651 0.08600161 0.09097926
 0.09142081 0.09339937 0.10549778 0.         0.08479086 0.09613418
 0.        ]",0.988660377963072,0.9858796864378696,0.13830247194398837,0.08126062899827957,0.0932924896478653,0.08333650976419449,0.08600161224603653,0.09097925573587418,0.09142081439495087,0.09339936822652817,0.10549778491258621,0.0,0.08479085564613342,0.09613417834043503,0.0,0.09388652443885803
8,2014-01-16,"[0.11210101 0.         0.09027486 0.         0.10038446 0.09098349
 0.11284707 0.09202858 0.11235846 0.08653355 0.09650332 0.10598522
 0.        ]",0.9969987845821215,0.9958209151400195,0.31143200109316943,0.0,0.0902748629450798,0.0,0.10038445889949799,0.09098348766565323,0.11284706741571426,0.09202858060598373,0.112358458340168,0.0865335464477539,0.09650331735610962,0.10598521679639816,0.0,0.1121010109782219
9,2014-01-17,"[0.11128638 0.         0.07949143 0.         0.11593372 0.07721335
 0.15638953 0.         0.11315238 0.10079689 0.12643063 0.11930568
 0.        ]",1.010096564175213,1.0090491598566196,0.23064525574994837,0.0,0.07949142903089523,0.0,0.11593371629714966,0.077213354408741,0.1563895344734192,0.0,0.1131523847579956,0.1007968857884407,0.12643063068389893,0.11930567771196365,0.0,0.11128637939691544
10,2014-01-21,"[0.08977777 0.07126859 0.09046418 0.07955048 0.07493114 0.0919187
 0.07697709 0.09590676 0.09232802 0.         0.07283913 0.08523271
 0.0788054 ]",1.0104692329103968,1.0112694740430588,0.6876601363355458,0.07126858830451965,0.09046418219804764,0.07955048233270645,0.07493114471435547,0.0919186994433403,0.07697708904743195,0.09590676426887512,0.0923280194401741,0.0,0.07283912599086761,0.08523271232843399,0.07880540192127228,0.08977776765823364
11,2014-01-22,"[0.08744875 0.07177828 0.08758918 0.08146106 0.07582036 0.08886763
 0.07931627 0.09303442 0.09324469 0.         0.07595214 0.08571872
 0.07976852]",1.007522656100469,1.0094140017603865,0.019339764672904578,0.07177827507257462,0.08758918195962906,0.08146106451749802,0.07582035660743713,0.08886762708425522,0.07931627333164215,0.09303441643714905,0.09324469417333603,0.0,0.07595214247703552,0.08571872115135193,0.07976851612329483,0.08744875341653824
12,2014-01-23,"[0.08770125 0.0718675  0.08713923 0.08102071 0.07620712 0.08852193
 0.07989254 0.09293333 0.09325983 0.         0.07601526 0.08612338
 0.07931792]",1.0055547973171681,1.0062064530633799,0.010153264390933815,0.07186749577522278,0.08713922649621964,0.08102070540189743,0.07620712369680405,0.08852192759513855,0.07989253848791122,0.09293333441019058,0.09325982630252838,0.0,0.07601526379585266,0.08612338453531265,0.07931791990995407,0.08770125359296799
13,2014-01-24,"[0.08777549 0.07195108 0.08685382 0.08081065 0.07637961 0.08830018
 0.08031512 0.09274933 0.09326158 0.         0.07621267 0.0863431
 0.07904734]",1.0013759443465862,1.0014509399133023,0.010893456246657107,0.07195107638835907,0.08685381710529327,0.08081065118312836,0.07637961208820343,0.0883001834154129,0.08031512051820755,0.09274933487176895,0.09326157718896866,0.0,0.07621267437934875,0.08634310215711594,0.07904733717441559,0.08777549117803574
14,2014-01-27,"[0.08733858 0.07191384 0.08646791 0.08132003 0.07643264 0.08784791
 0.08068186 0.0923446  0.09347257 0.         0.0765871  0.08629354
 0.07929941]",0.9947423583151956,0.9919776492701967,0.010103658040245074,0.07191383838653564,0.08646790683269501,0.08132003247737885,0.07643263787031174,0.08784791082143784,0.08068186044692993,0.09234459698200226,0.09347257018089294,0.0,0.07658710330724716,0.0862935408949852,0.07929940521717072,0.08733858168125153
15,2014-01-28,"[0.08671533 0.07185254 0.08610687 0.08211472 0.0764467  0.08723245
 0.08102514 0.09184805 0.09380846 0.         0.07693534 0.08623308
 0.07968132]",0.9837985544608705,0.9770185111899911,0.005168311794789916,0.07185254245996475,0.08610686659812927,0.08211471885442734,0.07644670456647873,0.08723244816064835,0.0810251384973526,0.09184804558753967,0.09380846470594406,0.0,0.07693534344434738,0.08623307943344116,0.07968132197856903,0.08671532571315765
16,2014-01-29,"[0.08619528 0.07184092 0.0857626  0.08273764 0.07646155 0.08684265
 0.08125482 0.09140244 0.09399518 0.         0.07733168 0.08609694
 0.08007827]",0.9897960579099524,0.9804201944742762,0.014215733097893535,0.07184091955423355,0.08576259762048721,0.08273763954639435,0.0764615535736084,0.08684264868497849,0.08125482499599457,0.09140244126319885,0.09399518370628357,0.0,0.07733168452978134,0.08609694242477417,0.08007826656103134,0.08619527518749237
17,2014-01-30,"[0.08601677 0.07176282 0.08565989 0.08308019 0.07639005 0.08688733
 0.08120436 0.09131742 0.09410773 0.         0.07740043 0.08586527
 0.08030771]",0.9827294336354008,0.9732278925578597,0.02903775793500617,0.071762815117836,0.08565989136695862,0.08308018743991852,0.07639005035161972,0.08688732981681824,0.0812043622136116,0.09131741523742676,0.0941077321767807,0.0,0.07740043103694916,0.08586527407169342,0.08030770719051361,0.08601676672697067
18,2014-01-31,"[0.08550588 0.07175201 0.08541761 0.08378587 0.07637376 0.08646093
 0.08133236 0.09088954 0.09434896 0.         0.07763612 0.08579785
 0.0806991 ]",0.9953118318029676,0.983850417400886,0.018087802514986644,0.07175201177597046,0.08541760593652725,0.08378586918115616,0.07637375593185425,0.08646092563867569,0.08133235573768616,0.09088953584432602,0.0943489596247673,0.0,0.07763611525297165,0.08579784631729126,0.08069910109043121,0.0855058804154396
