,Date,Weights,Profit,Base Profit,Volume,JACK,EAT,MCD,PZZA,HUBB,MRCY,IIN,AVX,PMD,AMS,LH,DGX,cash
0,2014-01-06,"[0.07131875 0.07940506 0.07677636 0.07671156 0.07911488 0.07827186
 0.08210076 0.07339737 0.07552265 0.07920526 0.07728592 0.0748271
 0.07606248]",0.9998142637491226,0.9998000000000002,0.9286812543869019,0.07940506190061569,0.07677635550498962,0.07671155780553818,0.0791148766875267,0.07827185839414597,0.0821007639169693,0.07339736819267273,0.07552264630794525,0.07920525968074799,0.07728592306375504,0.07482710480690002,0.07606247812509537,0.07131874561309814
1,2014-01-07,"[0.07149065 0.07891674 0.07690942 0.07653461 0.07897422 0.07763124
 0.08119388 0.074198   0.07565887 0.07953711 0.0780095  0.07496347
 0.07598229]",1.011559244811928,1.0125766065374497,0.004694446548397678,0.07891674339771271,0.07690941542387009,0.07653460651636124,0.07897422462701797,0.07763124257326126,0.08119387924671173,0.07419800013303757,0.0756588727235794,0.07953710854053497,0.07800950109958649,0.07496346533298492,0.07598228752613068,0.07149064540863037
2,2014-01-08,"[0.07172528 0.07886424 0.07688028 0.07649262 0.07879236 0.07750662
 0.08114713 0.07446281 0.07567447 0.07953195 0.07797969 0.07502928
 0.07591326]",1.0093100742924763,1.0103351147454527,0.01281519747538606,0.07886423915624619,0.07688027620315552,0.07649261504411697,0.07879236340522766,0.07750662416219711,0.08114713430404663,0.07446280866861343,0.07567447423934937,0.0795319452881813,0.0779796913266182,0.07502928376197815,0.07591325789690018,0.0717252790927887
3,2014-01-09,"[0.07146005 0.07889845 0.07692168 0.07653112 0.07897045 0.07767627
 0.08123761 0.07418269 0.07565867 0.07957309 0.07794134 0.07495326
 0.07599533]",1.011462881724278,1.0124426004361573,0.01088138391463467,0.07889845222234726,0.07692167907953262,0.07653111964464188,0.07897045463323593,0.07767627388238907,0.08123760670423508,0.07418268918991089,0.07565867155790329,0.07957309484481812,0.07794134318828583,0.07495325803756714,0.07599532604217529,0.0714600533246994
4,2014-01-10,"[0.0713572  0.07890754 0.07698308 0.07654003 0.07914168 0.07772063
 0.08132419 0.07400934 0.07563188 0.07960799 0.07787778 0.07487935
 0.07601932]",1.010340871457718,1.010700972671005,0.01025816653185828,0.0789075419306755,0.07698307931423187,0.0765400305390358,0.07914167642593384,0.07772063463926315,0.08132418990135193,0.07400934398174286,0.07563187927007675,0.0796079933643341,0.07787778228521347,0.07487934827804565,0.07601932436227798,0.07135719805955887
5,2014-01-13,"[0.07124316 0.0789016  0.0770281  0.07653894 0.0791846  0.0777677
 0.08140592 0.07390139 0.07564603 0.07962815 0.07783292 0.0748577
 0.07606381]",1.0108375293773983,1.011361290512062,0.012801287099870896,0.07890160381793976,0.07702809572219849,0.07653893530368805,0.07918459922075272,0.07776769995689392,0.08140592277050018,0.07390139251947403,0.07564602792263031,0.07962815463542938,0.07783292233943939,0.074857696890831,0.07606381177902222,0.07124315947294235
6,2014-01-14,"[0.07145436 0.07888158 0.07693273 0.07651239 0.07897855 0.07764674
 0.08135535 0.07414342 0.07567265 0.07959633 0.07790817 0.07493262
 0.07598515]",1.01575411865664,1.0168355289218514,0.007469158480538522,0.07888157665729523,0.07693272829055786,0.07651238888502121,0.07897854596376419,0.07764673978090286,0.08135534822940826,0.0741434171795845,0.07567264884710312,0.07959632575511932,0.07790817320346832,0.07493261992931366,0.0759851485490799,0.07145436108112335
7,2014-01-15,"[0.07140188 0.0788746  0.07694544 0.07652455 0.07910878 0.07768968
 0.08143756 0.07400773 0.07565898 0.07961989 0.0778468  0.07489054
 0.07599361]",1.0205938756097617,1.0219431695943622,0.01052376197335425,0.07887459546327591,0.07694543898105621,0.07652454823255539,0.07910878211259842,0.07768967747688293,0.08143755793571472,0.07400772720575333,0.07565898448228836,0.0796198919415474,0.07784680277109146,0.07489053905010223,0.075993612408638,0.07140187919139862
8,2014-01-16,"[0.07132896 0.07887818 0.0769894  0.07656956 0.07925754 0.0777187
 0.08151431 0.07387874 0.0756374  0.07963661 0.07775823 0.07483962
 0.07599278]",1.0377803670894399,1.040513738241583,0.012108467532887452,0.07887817919254303,0.07698939740657806,0.076569564640522,0.0792575404047966,0.07771870493888855,0.08151431381702423,0.07387873530387878,0.07563740015029907,0.07963661104440689,0.07775823026895523,0.07483962178230286,0.07599277794361115,0.07132896035909653
9,2014-01-17,"[0.07139508 0.07890375 0.07694311 0.07657725 0.07916878 0.0776769
 0.08144325 0.07395755 0.07563604 0.07958718 0.07787135 0.07486624
 0.07597349]",1.0408744872836422,1.04322057260909,0.011307124106163033,0.07890374958515167,0.07694311439990997,0.07657724618911743,0.07916878163814545,0.07767689973115921,0.08144325017929077,0.07395755499601364,0.07563604414463043,0.0795871838927269,0.07787135243415833,0.07486624270677567,0.07597348839044571,0.07139508426189423
