,Date,Weights,Profit,Base Profit,Volume,STKL,PYX,ANDE,UVV,PKI,WAT,BIO,COHR,NBIX,TECH,TTNP,BCRX,cash
0,2014-01-06,"[0.07803069 0.07953694 0.08080815 0.07795504 0.08772504 0.08690356
 0.         0.0899775  0.08330926 0.07814829 0.08219492 0.0877078
 0.08770281]",0.9998155986903935,0.9998000000000002,0.9219693019986153,0.07953693717718124,0.08080814778804779,0.07795503735542297,0.08772504329681396,0.08690355718135834,0.0,0.08997750282287598,0.08330925554037094,0.07814829051494598,0.08219492435455322,0.08770779520273209,0.08770281076431274,0.07803069055080414
1,2014-01-07,"[0.08137959 0.08044321 0.07873331 0.         0.08566374 0.08600602
 0.07919516 0.08901659 0.08191131 0.07747535 0.08755322 0.08580915
 0.08681336]",1.0131141991989494,1.014350309953817,0.174236211702371,0.08044321089982986,0.07873331010341644,0.0,0.08566373586654663,0.08600602298974991,0.07919515669345856,0.08901658654212952,0.08191131055355072,0.07747534662485123,0.08755321800708771,0.0858091488480568,0.08681336045265198,0.08137959241867065
2,2014-01-08,"[0.07850947 0.08136423 0.07941666 0.         0.08549827 0.08842884
 0.07784457 0.08768728 0.08368794 0.07758824 0.08864172 0.08637348
 0.08495928]",1.0597003466840966,1.0629850672697634,0.01708010829885307,0.0813642293214798,0.0794166624546051,0.0,0.08549827337265015,0.08842884004116058,0.07784456759691238,0.08768727630376816,0.08368793874979019,0.07758823782205582,0.08864171802997589,0.0863734781742096,0.08495928347110748,0.07850947231054306
3,2014-01-09,"[0.07226793 0.07645144 0.07462973 0.072391   0.07806566 0.07982396
 0.07693134 0.07977349 0.07822332 0.07481349 0.08190786 0.07768355
 0.07703725]",1.0718341083915037,1.083247751906306,0.1603265557418827,0.07645144313573837,0.07462973147630692,0.07239099591970444,0.0780656561255455,0.07982396334409714,0.07693134248256683,0.07977349311113358,0.078223317861557,0.07481349259614944,0.08190786093473434,0.07768355309963226,0.07703724503517151,0.07226792722940445
4,2014-01-10,"[0.07163678 0.07559922 0.07389934 0.07097287 0.0792971  0.07995737
 0.07618207 0.08076556 0.07722916 0.07424492 0.08281125 0.07911164
 0.07829268]",1.084651681334385,1.0966047661558957,0.03140203840145499,0.07559922337532043,0.07389933615922928,0.07097286731004715,0.07929710298776627,0.07995737344026566,0.07618207484483719,0.08076556026935577,0.07722915709018707,0.074244923889637,0.08281125128269196,0.07911164313554764,0.07829267531633377,0.07163678109645844
5,2014-01-13,"[0.         0.08080228 0.07926816 0.07646518 0.08549618 0.08597425
 0.08161549 0.08752105 0.0831285  0.08012012 0.08999911 0.08504433
 0.08456535]",1.0935959236936332,1.1069681684941914,0.07721543885617681,0.08080228418111801,0.07926815748214722,0.0764651820063591,0.08549617975950241,0.08597424626350403,0.08161549270153046,0.08752104640007019,0.08312849700450897,0.08012012392282486,0.08999910950660706,0.08504433184862137,0.08456534892320633,0.0
6,2014-01-14,"[0.07649023 0.08081112 0.07904284 0.         0.08503579 0.08571372
 0.0822711  0.08717051 0.0832212  0.08039047 0.09113626 0.08514168
 0.08357508]",1.1008471102131554,1.1134693693141842,0.10142285548008632,0.08081112056970596,0.07904284447431564,0.0,0.0850357860326767,0.08571372181177139,0.08227109909057617,0.08717051148414612,0.0832211971282959,0.08039046823978424,0.09113626182079315,0.08514168113470078,0.08357508480548859,0.07649023085832596
7,2014-01-15,"[0.         0.08081939 0.07916459 0.07685468 0.08506028 0.08726196
 0.08068513 0.08691108 0.08424821 0.08087306 0.08993946 0.08538355
 0.08279862]",1.0920056441193955,1.104913470367188,0.10568433995877505,0.08081939071416855,0.07916458696126938,0.07685467600822449,0.08506027609109879,0.08726195991039276,0.08068513125181198,0.08691108226776123,0.08424821496009827,0.08087306469678879,0.08993946015834808,0.08538354933261871,0.08279861509799957,0.0
8,2014-01-16,"[0.07694806 0.08046839 0.0789886  0.         0.08487732 0.0866483
 0.08136129 0.08746278 0.08304831 0.0798072  0.09036153 0.08594477
 0.08408348]",1.1148305338597724,1.132492997374837,0.0935609483328712,0.08046838641166687,0.07898859679698944,0.0,0.08487731963396072,0.08664830029010773,0.08136129379272461,0.08746278285980225,0.08304830640554428,0.07980719953775406,0.09036152809858322,0.0859447717666626,0.08408347517251968,0.07694806158542633
9,2014-01-17,"[0.         0.0810521  0.07983847 0.07732212 0.08522726 0.08681428
 0.08167842 0.08601474 0.08423754 0.08075248 0.08935484 0.08466318
 0.08304455]",1.110281492431761,1.1238002138565173,0.11491026680100178,0.08105210214853287,0.07983846962451935,0.07732211798429489,0.08522725850343704,0.0868142768740654,0.08167842030525208,0.08601474016904831,0.08423753827810287,0.08075248450040817,0.08935483545064926,0.08466317504644394,0.08304455131292343,0.0
10,2014-01-21,"[0.07641255 0.08150394 0.07973345 0.         0.08486809 0.08590407
 0.08311893 0.08609667 0.08323216 0.0804448  0.09000048 0.08492499
 0.08375984]",1.1138834627195715,1.129653268672364,0.11036659194294683,0.08150394260883331,0.0797334536910057,0.0,0.08486808836460114,0.0859040692448616,0.08311893045902252,0.08609667420387268,0.08323216438293457,0.08044479787349701,0.09000048041343689,0.08492498844861984,0.0837598368525505,0.07641255110502243
11,2014-01-22,"[0.         0.08170154 0.08005219 0.07752395 0.08498266 0.08650094
 0.08239518 0.08526351 0.08442585 0.08121809 0.08927567 0.08422483
 0.08243557]",1.123328535798829,1.1412754765483053,0.09431700148216167,0.08170153945684433,0.08005218952894211,0.07752395421266556,0.08498265594244003,0.08650093525648117,0.08239518105983734,0.08526351302862167,0.08442585170269012,0.08121809363365173,0.08927566558122635,0.08422482758760452,0.08243557065725327,0.0
