,Date,Weights,Profit,Base Profit,Volume,BKTI,MSI,VSAT,SCON,OLN,FMC,BCPC,GRA,CLB,RES,HLX,ENSV,cash
0,2014-01-06,"[0.         0.16583942 0.         0.         0.10433769 0.
 0.13354178 0.09824074 0.09434182 0.11952798 0.17264722 0.
 0.11152335]",0.9998000074476003,0.9998000000000002,1.0000000074505806,0.16583941876888275,0.0,0.0,0.10433769226074219,0.0,0.1335417777299881,0.09824074059724808,0.09434182196855545,0.11952798068523407,0.17264722287654877,0.0,0.1115233525633812,0.0
1,2014-01-07,"[0.         0.16684687 0.         0.         0.104621   0.
 0.13376547 0.09960656 0.09460133 0.1172257  0.17210992 0.
 0.11122313]",1.0092485825125086,1.0069153161004867,0.006278333309601634,0.1668468713760376,0.0,0.0,0.10462100058794022,0.0,0.13376547396183014,0.09960655868053436,0.09460132569074631,0.11722569912672043,0.172109916806221,0.0,0.11122313141822815,0.0
2,2014-01-08,"[0.         0.16677639 0.         0.         0.10462999 0.
 0.13400486 0.09917419 0.09426864 0.1174601  0.17241994 0.
 0.11126588]",1.038631185555329,1.0294523216172524,0.010243158974366692,0.1667763888835907,0.0,0.0,0.1046299859881401,0.0,0.1340048611164093,0.09917418658733368,0.09426864236593246,0.11746010184288025,0.172419935464859,0.0,0.1112658753991127,0.0
3,2014-01-09,"[0.         0.16654731 0.         0.         0.10499594 0.
 0.1340536  0.09910716 0.09429543 0.11759868 0.17201671 0.
 0.11138518]",1.017640578231587,1.0169319194695698,0.06015782241108337,0.16654731333255768,0.0,0.0,0.10499593615531921,0.0,0.13405360281467438,0.09910716116428375,0.0942954272031784,0.11759867519140244,0.1720167100429535,0.0,0.11138518154621124,0.0
4,2014-01-10,"[0.         0.16645081 0.         0.         0.10505249 0.
 0.13450341 0.09906405 0.09416598 0.11764476 0.17184082 0.
 0.11127766]",1.0427876042376094,1.0340991840390321,0.027973440325069165,0.16645081341266632,0.0,0.0,0.10505248606204987,0.0,0.13450340926647186,0.09906405210494995,0.09416598081588745,0.117644764482975,0.1718408167362213,0.0,0.11127766221761703,0.0
5,2014-01-13,"[0.         0.16632879 0.         0.         0.10502286 0.
 0.13426079 0.09869547 0.09405124 0.11782654 0.17217964 0.
 0.11163469]",1.024515270426115,1.0201596444704972,0.03298546179851822,0.1663287878036499,0.0,0.0,0.1050228551030159,0.0,0.13426078855991364,0.09869547188282013,0.09405124187469482,0.11782654374837875,0.17217963933944702,0.0,0.11163468658924103,0.0
6,2014-01-14,"[0.         0.16653405 0.         0.         0.10498092 0.
 0.13415399 0.09894241 0.09407663 0.11747516 0.17221098 0.
 0.1116259 ]",1.0256819319940744,1.0212292707651054,0.02339724089105009,0.16653405129909515,0.0,0.0,0.10498091578483582,0.0,0.13415399193763733,0.09894240647554398,0.09407662600278854,0.11747515946626663,0.17221097648143768,0.0,0.11162590235471725,0.0
7,2014-01-15,"[0.         0.16663474 0.         0.         0.10492959 0.
 0.13483812 0.09955309 0.09424336 0.11740589 0.17161304 0.
 0.11078221]",1.0332655432024953,1.0207474730518074,0.014834507556343274,0.16663473844528198,0.0,0.0,0.10492958873510361,0.0,0.13483811914920807,0.09955309331417084,0.0942433625459671,0.11740589141845703,0.17161303758621216,0.0,0.1107822135090828,0.0
8,2014-01-16,"[0.         0.16681692 0.         0.         0.10479973 0.
 0.13433795 0.09970718 0.09436048 0.11710966 0.17189154 0.
 0.11097654]",1.0481188482351569,1.0317695324172533,0.026939240532520035,0.16681692004203796,0.0,0.0,0.10479973256587982,0.0,0.13433794677257538,0.09970717877149582,0.09436047822237015,0.11710966378450394,0.17189154028892517,0.0,0.11097653955221176,0.0
9,2014-01-17,"[0.         0.16636953 0.         0.         0.10501    0.
 0.13464251 0.0989427  0.09412079 0.11772922 0.17198639 0.
 0.11119883]",1.0620194545074744,1.042737059806063,0.015986144379356297,0.16636952757835388,0.0,0.0,0.1050100028514862,0.0,0.13464251160621643,0.09894270449876785,0.09412079304456711,0.11772922426462173,0.171986386179924,0.0,0.11119882762432098,0.0
10,2014-01-21,"[0.         0.16636223 0.         0.         0.10516523 0.
 0.13570647 0.09950391 0.09411576 0.11756564 0.17119725 0.
 0.11038357]",1.0783101375994064,1.05329402382204,0.019038338686066726,0.1663622260093689,0.0,0.0,0.10516522824764252,0.0,0.13570646941661835,0.09950391203165054,0.09411575645208359,0.11756563931703568,0.17119725048542023,0.0,0.11038357019424438,0.0
11,2014-01-22,"[0.         0.16635253 0.         0.         0.10506012 0.
 0.13505574 0.09915132 0.09403718 0.11765726 0.17165427 0.
 0.11103155]",1.0790266378985471,1.054185154280696,0.02137871757382558,0.1663525253534317,0.0,0.0,0.10506012290716171,0.0,0.13505573570728302,0.09915132075548172,0.09403718262910843,0.11765725910663605,0.17165426909923553,0.0,0.11103155463933945,0.0
12,2014-01-23,"[0.         0.16652147 0.         0.         0.10523348 0.
 0.13525523 0.0995686  0.0942435  0.11733587 0.17127496 0.
 0.11056687]",1.0870359689964681,1.0565107476125588,0.019646153064117742,0.16652147471904755,0.0,0.0,0.10523347556591034,0.0,0.13525523245334625,0.09956859797239304,0.09424350410699844,0.11733587086200714,0.17127496004104614,0.0,0.1105668693780899,0.0
