,Date,Weights,Profit,Base Profit,Volume,TRC,FRPH,CIGI,CTO,DORM,MOD,STRT,SUP,AAME,FFG,CIA,GL,cash
0,2014-01-06,"[0.07557973 0.08183229 0.09239293 0.08075032 0.1182914  0.09506029
 0.06976779 0.07445295 0.07781003 0.08451717 0.07712311 0.07242198
 0.        ]",0.9999999925401752,0.9999999999900002,0.9244202598929405,0.08183228969573975,0.0923929288983345,0.08075031638145447,0.11829140037298203,0.09506028890609741,0.0697677880525589,0.0744529515504837,0.07781003415584564,0.08451717346906662,0.07712310552597046,0.07242198288440704,0.0,0.07557973265647888
1,2014-01-07,"[0.07578244 0.08174315 0.09260204 0.08041006 0.1186683  0.09475046
 0.06985193 0.07474051 0.0776289  0.08437099 0.07712065 0.07233057
 0.        ]",1.001192185534527,1.0012971086388764,0.0021181196904880885,0.08174315094947815,0.09260203689336777,0.08041006326675415,0.11866830289363861,0.09475045651197433,0.06985193490982056,0.07474051415920258,0.07762890309095383,0.08437099307775497,0.07712065428495407,0.07233057171106339,0.0,0.07578244060277939
2,2014-01-08,"[0.07577638 0.08181414 0.09244949 0.08038296 0.11879026 0.0948233
 0.06984797 0.07470704 0.07760268 0.08435963 0.07712841 0.07231776
 0.        ]",0.9903903531012853,0.9901980112754257,0.00828185825344074,0.08181414008140564,0.09244948625564575,0.08038295805454254,0.11879026144742966,0.09482330083847046,0.069847971200943,0.0747070387005806,0.07760267704725266,0.08435963094234467,0.07712841033935547,0.07231776416301727,0.0,0.07577638328075409
3,2014-01-09,"[0.07560199 0.08211418 0.09191908 0.08033669 0.11902723 0.09523601
 0.06982129 0.07458761 0.07748435 0.08431941 0.07717846 0.07237368
 0.        ]",0.9932233319342721,0.9932066374888356,0.007565143237807054,0.08211418241262436,0.09191907942295074,0.08033668994903564,0.11902723461389542,0.09523601084947586,0.06982129067182541,0.0745876133441925,0.07748435437679291,0.08431940525770187,0.077178455889225,0.07237368077039719,0.0,0.0756019875407219
4,2014-01-10,"[0.07553191 0.0822934  0.0915861  0.0803413  0.11912766 0.09549778
 0.06979638 0.0744947  0.07742808 0.08429427 0.07719744 0.07241099
 0.        ]",0.9914617006645693,0.9921830912777077,0.00905291380884462,0.08229339867830276,0.09158609807491302,0.08034130185842514,0.11912766098976135,0.09549777954816818,0.0697963759303093,0.07449470460414886,0.07742808014154434,0.08429426699876785,0.07719743996858597,0.07241099327802658,0.0,0.07553191483020782
5,2014-01-13,"[0.07547537 0.08248561 0.09121712 0.08031119 0.11930746 0.09575413
 0.06977812 0.07439987 0.07736485 0.08425284 0.0772249  0.07242852
 0.        ]",0.9856675456166981,0.9869699855695624,0.005954018788767868,0.0824856087565422,0.09121712297201157,0.08031119406223297,0.11930745840072632,0.09575413167476654,0.06977812200784683,0.07439986616373062,0.07736485451459885,0.08425284177064896,0.07722490280866623,0.07242851704359055,0.0,0.07547537237405777
6,2014-01-14,"[0.07559116 0.08231973 0.09149226 0.08028241 0.11927844 0.09549046
 0.06980502 0.07449168 0.07742024 0.08425193 0.07720061 0.07237606
 0.        ]",0.9781031237087624,0.9785252039758939,0.0067059315830126235,0.0823197290301323,0.09149225801229477,0.08028240501880646,0.1192784383893013,0.095490463078022,0.06980501860380173,0.07449167966842651,0.07742024213075638,0.08425192534923553,0.07720060646533966,0.0723760649561882,0.0,0.07559116184711456
7,2014-01-15,"[0.07568635 0.08221051 0.09162789 0.08033964 0.11919041 0.09535298
 0.06980899 0.07449847 0.07749374 0.08425995 0.07716198 0.07236905
 0.        ]",0.971350218199616,0.9718038997896863,0.009232618585448868,0.08221051096916199,0.09162788838148117,0.08033964037895203,0.11919040977954865,0.09535297751426697,0.06980898976325989,0.07449847459793091,0.07749374210834503,0.08425994962453842,0.07716198265552521,0.0723690539598465,0.0,0.07568635046482086
8,2014-01-16,"[0.07566774 0.08222464 0.09164973 0.08030109 0.11919903 0.0953586
 0.06980946 0.07453003 0.07746403 0.08426244 0.07718157 0.07235161
 0.        ]",0.9733954825110631,0.9728366209405874,0.01226308993926685,0.08222463726997375,0.09164972603321075,0.08030109107494354,0.11919903010129929,0.09535860270261765,0.0698094591498375,0.07453002780675888,0.0774640291929245,0.0842624381184578,0.07718157023191452,0.0723516121506691,0.0,0.07566773891448975
9,2014-01-17,"[0.07558546 0.08235637 0.09144045 0.08025981 0.11930829 0.09553524
 0.06980281 0.07449774 0.07738902 0.08423709 0.07721096 0.07237677
 0.        ]",0.9774278150988118,0.977106547103447,0.009536494351783307,0.08235637098550797,0.09144044667482376,0.08025981485843658,0.11930828541517258,0.09553524106740952,0.06980281323194504,0.07449774444103241,0.07738901674747467,0.08423709124326706,0.07721096277236938,0.07237677276134491,0.0,0.07558546215295792
