,Date,Weights,Profit,Base Profit,Volume,CVR,PFIN,LECO,SPXC,HLX,ENSV,CLB,RES,FRPH,CTO,TRC,CIGI,cash
0,2014-01-06,"[0.         0.08190402 0.08344033 0.08288232 0.08299881 0.08140917
 0.08197763 0.08272891 0.0835935  0.08395645 0.08516546 0.08404188
 0.08590149]",0.9997999702095985,0.9998000000000002,0.9999999701976776,0.08190402388572693,0.08344033360481262,0.08288232237100601,0.08299881219863892,0.08140917122364044,0.08197762817144394,0.08272890746593475,0.08359349519014359,0.08395645022392273,0.08516545593738556,0.08404187858104706,0.08590149134397507,0.0
1,2014-01-07,"[0.         0.08319114 0.08373687 0.08341418 0.08273441 0.08137985
 0.08247479 0.08245866 0.08386894 0.08390714 0.08414453 0.08357839
 0.08511106]",1.0106823411719659,1.0106324105020081,0.005775113485632215,0.08319114148616791,0.08373687416315079,0.08341418206691742,0.08273441344499588,0.08137984573841095,0.08247479051351547,0.08245866000652313,0.08386894315481186,0.08390714228153229,0.08414452522993088,0.08357838541269302,0.08511105924844742,0.0
2,2014-01-08,"[0.         0.08319862 0.08379078 0.08337757 0.08275542 0.08138839
 0.08245678 0.08244179 0.08385861 0.08391548 0.0841251  0.08359236
 0.08509909]",1.0063561043333973,1.0063386865760202,0.011010207305771437,0.08319862186908722,0.08379077911376953,0.08337756991386414,0.0827554240822792,0.08138839155435562,0.08245677500963211,0.0824417918920517,0.08385860919952393,0.08391547948122025,0.0841251015663147,0.08359235525131226,0.08509908616542816,0.0
3,2014-01-09,"[0.         0.08317802 0.08378432 0.083317   0.08281572 0.08136602
 0.08241665 0.08245682 0.08388357 0.08392231 0.08416464 0.08358625
 0.08510869]",1.0132562049705862,1.0132408834573614,0.014342955145336221,0.08317802101373672,0.083784319460392,0.08331699669361115,0.08281572163105011,0.08136601746082306,0.08241665363311768,0.08245681971311569,0.08388356864452362,0.08392231166362762,0.08416464179754257,0.08358625322580338,0.0851086899638176,0.0
4,2014-01-10,"[0.         0.08320767 0.08378394 0.08339848 0.08275633 0.08133809
 0.08248543 0.08246306 0.08387962 0.08388239 0.08410668 0.08359432
 0.08510398]",1.019318417835059,1.0195828306064183,0.008076397896310402,0.08320767432451248,0.08378393948078156,0.0833984836935997,0.08275633305311203,0.08133809268474579,0.08248542994260788,0.08246306329965591,0.08387961983680725,0.0838823914527893,0.0841066837310791,0.08359432220458984,0.08510398119688034,0.0
5,2014-01-13,"[0.         0.08322196 0.08378056 0.08339719 0.08275101 0.08135226
 0.08246671 0.08245325 0.08387972 0.08389273 0.08409669 0.0836072
 0.08510071]",1.014927289456156,1.0148539042424252,0.019441064766311196,0.08322196453809738,0.08378055691719055,0.08339718729257584,0.08275100588798523,0.08135226368904114,0.08246670663356781,0.08245325088500977,0.08387972414493561,0.08389273285865784,0.08409669250249863,0.08360720425844193,0.08510071039199829,0.0
6,2014-01-14,"[0.         0.08324398 0.08374784 0.08343509 0.08272581 0.08133581
 0.08246345 0.0824633  0.08390801 0.08385977 0.08412065 0.0836072
 0.08508911]",1.0114926896609708,1.0112440786336554,0.013216307588753397,0.08324398100376129,0.08374784141778946,0.08343508839607239,0.08272580802440643,0.08133580535650253,0.08246345072984695,0.08246330171823502,0.08390800654888153,0.08385977149009705,0.08412064611911774,0.08360719680786133,0.08508910983800888,0.0
7,2014-01-15,"[0.         0.08326107 0.08374616 0.08338425 0.08276589 0.0812955
 0.08241826 0.08250343 0.08393387 0.08384903 0.0841061  0.08362083
 0.08511559]",1.0010559116820097,1.001075765641728,0.01565002942785789,0.08326107263565063,0.08374615758657455,0.08338425308465958,0.08276589214801788,0.08129549771547318,0.08241825550794601,0.08250343054533005,0.08393387496471405,0.08384902775287628,0.08410610258579254,0.0836208313703537,0.08511558920145035,0.0
8,2014-01-16,"[0.         0.0832886  0.08368952 0.08346912 0.08268047 0.08133912
 0.08242577 0.08249182 0.08393715 0.08385142 0.0841181  0.0836283
 0.08508062]",1.0201940256723427,1.0189128052096819,0.02226086415101361,0.08328860253095627,0.08368951827287674,0.08346912264823914,0.08268047124147415,0.08133912086486816,0.08242576569318771,0.08249181509017944,0.0839371532201767,0.0838514193892479,0.08411809802055359,0.08362829685211182,0.08508062362670898,0.0
9,2014-01-17,"[0.         0.08318423 0.0837161  0.08351897 0.08267471 0.08131357
 0.08252834 0.08247706 0.08391088 0.08381642 0.08413838 0.08361188
 0.08510948]",1.0283675415230018,1.0264808453799328,0.03130807914453054,0.08318423479795456,0.08371610194444656,0.08351897448301315,0.08267471194267273,0.08131357282400131,0.08252833783626556,0.08247705549001694,0.08391088247299194,0.08381642401218414,0.08413837850093842,0.0836118757724762,0.08510947972536087,0.0
10,2014-01-21,"[0.         0.08328798 0.0836477  0.08350974 0.08270153 0.08122788
 0.08254759 0.08253095 0.08398008 0.08377641 0.08408213 0.08358194
 0.08512609]",1.0359114232674673,1.0351166532621552,0.013937123724684256,0.08328797668218613,0.0836476981639862,0.08350973576307297,0.08270153403282166,0.08122788369655609,0.08254759013652802,0.08253095299005508,0.08398008346557617,0.08377641439437866,0.08408213406801224,0.08358193933963776,0.08512609452009201,0.0
