,Date,Weights,Profit,Base Profit,Volume,JACK,EAT,MCD,PZZA,HUBB,MRCY,IIN,AVX,PMD,AMS,LH,DGX,cash
0,2014-01-06,"[0.         0.09215158 0.         0.10417353 0.         0.11813022
 0.15962256 0.10091583 0.         0.11273292 0.09512808 0.12436332
 0.09278197]",1.0000000148911612,0.9999999999900002,1.0000000149011612,0.09215158224105835,0.0,0.10417352616786957,0.0,0.11813022196292877,0.15962256491184235,0.10091582685709,0.0,0.11273292452096939,0.09512808173894882,0.12436331808567047,0.09278196841478348,0.0
1,2014-01-07,"[0.         0.09233649 0.         0.103855   0.         0.11785153
 0.15936549 0.10124732 0.         0.11274628 0.09533071 0.12403736
 0.09322985]",1.0152837715187788,1.0127791623597957,0.0023605151441646165,0.0923364907503128,0.0,0.10385499894618988,0.0,0.11785152554512024,0.1593654900789261,0.10124731808900833,0.0,0.11274628341197968,0.09533070772886276,0.12403736263513565,0.09322984516620636,0.0
2,2014-01-08,"[0.         0.09238378 0.         0.10382144 0.         0.11771318
 0.15928012 0.10141636 0.         0.11269364 0.09535551 0.1239771
 0.09335883]",1.0142279023582945,1.010537222179785,0.014437065310667544,0.09238377958536148,0.0,0.10382144153118134,0.0,0.11771318316459656,0.15928012132644653,0.10141636431217194,0.0,0.11269363760948181,0.09535551071166992,0.12397710233926773,0.0933588296175003,0.0
3,2014-01-09,"[0.         0.09233299 0.         0.10385008 0.         0.11787838
 0.1593739  0.10121854 0.         0.11273938 0.09533574 0.12405596
 0.09321503]",1.0184894974577159,1.012645129451923,0.01233773957000763,0.09233298897743225,0.0,0.10385008156299591,0.0,0.11787838488817215,0.15937389433383942,0.10121854394674301,0.0,0.11273937672376633,0.09533574432134628,0.12405595928430557,0.09321502596139908,0.0
4,2014-01-10,"[0.         0.09230505 0.         0.10388499 0.         0.11795514
 0.15942498 0.10112035 0.         0.11277727 0.09532972 0.12409274
 0.0931098 ]",1.0152503947449831,1.010903153291556,0.01224686561958442,0.09230504930019379,0.0,0.1038849949836731,0.0,0.11795514076948166,0.15942497551441193,0.10112034529447556,0.0,0.11277727037668228,0.09532971680164337,0.12409274280071259,0.09310980141162872,0.0
5,2014-01-13,"[0.         0.09233605 0.         0.10379056 0.         0.1179684
 0.1593932  0.10110191 0.         0.11278529 0.09540707 0.12405796
 0.09315956]",1.0161123619749555,1.0115636032225925,0.015614414511275945,0.09233605116605759,0.0,0.10379055887460709,0.0,0.11796840280294418,0.15939320623874664,0.10110191255807877,0.0,0.11278529465198517,0.09540706872940063,0.12405795603990555,0.09315955638885498,0.0
6,2014-01-14,"[0.         0.09241176 0.         0.10367949 0.         0.11783273
 0.15928023 0.10125002 0.         0.11275216 0.09547645 0.12395192
 0.09336527]",1.0237505111499792,1.0170389366990225,0.008923478126557725,0.09241176396608353,0.0,0.10367949306964874,0.0,0.1178327277302742,0.1592802256345749,0.10125001519918442,0.0,0.11275216192007065,0.09547644853591919,0.12395191937685013,0.09336526691913605,0.0
7,2014-01-15,"[0.         0.0923671  0.         0.10374247 0.         0.11790646
 0.15934497 0.10116541 0.         0.1127607  0.09544108 0.12400913
 0.09326269]",1.0283101857498154,1.0221475991039632,0.012273907156648483,0.09236709773540497,0.0,0.10374246537685394,0.0,0.11790645867586136,0.15934497117996216,0.10116540640592575,0.0,0.11276070028543472,0.09544108062982559,0.1240091323852539,0.0932626873254776,0.0
8,2014-01-16,"[0.         0.09230546 0.         0.10385401 0.         0.11800759
 0.1594278  0.10103654 0.         0.11278256 0.09539026 0.12409561
 0.09310015]",1.047578010670685,1.0407218826076992,0.013959615776205242,0.09230545908212662,0.0,0.10385400801897049,0.0,0.1180075854063034,0.15942780673503876,0.10103654116392136,0.0,0.1127825602889061,0.09539026021957397,0.1240956112742424,0.0931001529097557,0.0
9,2014-01-17,"[0.         0.09234107 0.         0.1037872  0.         0.11796627
 0.15938014 0.10106818 0.         0.11277625 0.09543717 0.12404688
 0.09319685]",1.0517023355417672,1.0434292584503477,0.013151594556867749,0.09234107285737991,0.0,0.10378719866275787,0.0,0.11796627193689346,0.15938013792037964,0.10106818377971649,0.0,0.1127762496471405,0.09543716907501221,0.12404688447713852,0.09319684654474258,0.0
10,2014-01-21,"[0.         0.0923846  0.         0.10373127 0.         0.11789058
 0.15931273 0.10114911 0.         0.11276041 0.09547754 0.12398871
 0.09330504]",1.055775112400303,1.0455220554894027,0.014746164341263322,0.09238459914922714,0.0,0.10373127460479736,0.0,0.11789058148860931,0.15931272506713867,0.10114911198616028,0.0,0.11276040971279144,0.09547754377126694,0.12398871034383774,0.09330504387617111,0.0
11,2014-01-22,"[0.         0.09242672 0.         0.10366613 0.         0.11780313
 0.15924476 0.10126034 0.         0.1127323  0.09549329 0.12392854
 0.09344481]",1.0608514434189629,1.0502116495644975,0.0038164934657771237,0.09242672473192215,0.0,0.10366612672805786,0.0,0.11780312657356262,0.15924476087093353,0.10126034170389175,0.0,0.11273229867219925,0.09549329429864883,0.12392853945493698,0.0934448093175888,0.0
12,2014-01-23,"[0.         0.092429   0.         0.10367505 0.         0.11779843
 0.15924338 0.10125587 0.         0.11273251 0.09550303 0.1239256
 0.09343714]",1.064689928262766,1.0624579868752666,0.010117290946223125,0.09242899715900421,0.0,0.10367504507303238,0.0,0.11779843270778656,0.1592433750629425,0.1012558713555336,0.0,0.11273251473903656,0.09550303220748901,0.1239255964756012,0.09343713521957397,0.0
