,Date,Weights,Profit,Base Profit,Volume,BKTI,MSI,VSAT,SCON,TRT,IVAC,VECO,ASYS,AAME,FFG,GL,CIA,cash
0,2014-01-06,"[0.07228763 0.07818359 0.07523934 0.07502533 0.07947884 0.07771164
 0.07766356 0.07768749 0.07733221 0.08155341 0.07521788 0.07754412
 0.07507494]",0.9998144426313869,0.9998000000000002,0.9277123510837555,0.07818359136581421,0.07523933798074722,0.07502533495426178,0.07947883754968643,0.07771164178848267,0.07766355574131012,0.07768748700618744,0.07733220607042313,0.08155341446399689,0.07521788030862808,0.07754412293434143,0.0750749409198761,0.07228763401508331
1,2014-01-07,"[0.07234813 0.07831296 0.07607222 0.07565146 0.07909565 0.07686657
 0.07745809 0.07757057 0.07736007 0.08131443 0.07519495 0.07749755
 0.07525732]",1.0052740121502148,1.0056020398961478,0.003657067086698505,0.0783129632472992,0.07607221603393555,0.07565145939588547,0.07909565418958664,0.07686656713485718,0.07745809108018875,0.07757057249546051,0.07736007124185562,0.08131442964076996,0.07519495487213135,0.07749754935503006,0.0752573236823082,0.07234813272953033
2,2014-01-08,"[0.07240588 0.07832233 0.0759339  0.07564727 0.07914646 0.07681876
 0.07746147 0.07753761 0.07739212 0.08126303 0.07521836 0.07747
 0.07538284]",1.022782367939193,1.0240634215555697,0.009473838977729122,0.07832232862710953,0.07593390345573425,0.07564727216959,0.07914645969867706,0.07681876420974731,0.07746147364377975,0.07753761112689972,0.07739212363958359,0.08126302808523178,0.07521835714578629,0.07746999710798264,0.07538283616304398,0.07240588217973709
3,2014-01-09,"[0.07235362 0.07829975 0.075918   0.07567225 0.07906988 0.07696441
 0.07743492 0.07758716 0.07741122 0.08148488 0.07510824 0.07748082
 0.07521483]",1.0248003998312614,1.0245249170443926,0.0449695704273934,0.07829974591732025,0.07591800391674042,0.07567224651575089,0.07906988263130188,0.07696440815925598,0.07743491977453232,0.07758716493844986,0.0774112194776535,0.08148488402366638,0.07510823756456375,0.07748082280158997,0.07521482557058334,0.07235361635684967
4,2014-01-10,"[0.07221929 0.0783587  0.07613979 0.0756669  0.07901768 0.07711174
 0.07732613 0.07762978 0.07745684 0.08136618 0.0751427  0.07748859
 0.07507564]",1.047423337976771,1.049500004299226,0.03163010950480081,0.07835870236158371,0.07613979279994965,0.0756668969988823,0.07901767641305923,0.07711174339056015,0.07732613384723663,0.07762978225946426,0.07745683938264847,0.08136618137359619,0.07514269649982452,0.07748859375715256,0.07507564127445221,0.07221928983926773
5,2014-01-13,"[0.0721572  0.07833424 0.07619903 0.0756761  0.07893297 0.07726331
 0.07730307 0.07765862 0.07748243 0.08146961 0.07507668 0.07751482
 0.07493193]",1.041343621109739,1.0426783038737906,0.02927238054306541,0.07833424210548401,0.07619903236627579,0.0756760984659195,0.07893297076225281,0.07726331055164337,0.07730306684970856,0.07765862345695496,0.0774824321269989,0.08146961033344269,0.07507668435573578,0.07751481980085373,0.07493193447589874,0.07215720415115356
6,2014-01-14,"[0.07209983 0.07839699 0.07625322 0.07567378 0.07894627 0.07725322
 0.0772729  0.07768469 0.07749781 0.08146651 0.07507446 0.07747242
 0.07490787]",1.0357113272691152,1.0365311000801263,0.030575233932591647,0.0783969908952713,0.07625322043895721,0.07567378133535385,0.07894627004861832,0.07725322246551514,0.07727289944887161,0.07768469303846359,0.07749781012535095,0.08146651089191437,0.0750744640827179,0.07747241854667664,0.07490786910057068,0.07209982722997665
7,2014-01-15,"[0.07206313 0.07841519 0.07636125 0.07570446 0.07890491 0.07726424
 0.07723162 0.07772537 0.07753228 0.08142599 0.07506306 0.07747008
 0.07483845]",1.0292722199386628,1.0282256914622858,0.00743848989679317,0.07841518521308899,0.07636125385761261,0.07570445537567139,0.07890491187572479,0.07726424187421799,0.07723162323236465,0.0777253657579422,0.07753227651119232,0.0814259871840477,0.0750630646944046,0.0774700790643692,0.07483845204114914,0.0720631331205368
8,2014-01-16,"[0.0720463  0.07842231 0.07637076 0.07570394 0.07889445 0.0772915
 0.07723007 0.07770682 0.07755645 0.08138932 0.07507804 0.07747076
 0.07483929]",1.0433103049082728,1.0433391574538693,0.015203023905728408,0.07842230796813965,0.07637076079845428,0.0757039412856102,0.07889445126056671,0.07729150354862213,0.0772300735116005,0.07770682126283646,0.07755645364522934,0.08138931542634964,0.07507804036140442,0.07747076451778412,0.074839286506176,0.07204630225896835
9,2014-01-17,"[0.0720525  0.07841067 0.07631552 0.07572428 0.07884513 0.07734777
 0.07722105 0.0776472  0.0776018  0.08141624 0.07509504 0.07747172
 0.07485108]",1.0553689137063451,1.0582439500602778,0.012354133859886476,0.07841067016124725,0.07631552219390869,0.0757242813706398,0.07884512841701508,0.0773477703332901,0.07722105085849762,0.07764720171689987,0.07760179787874222,0.08141624182462692,0.075095035135746,0.07747171819210052,0.07485108077526093,0.072052501142025
