,Date,Weights,Profit,Base Profit,Volume,JKHY,EBIX,UIS,STRM,KAMN,HDSN,WLFC,LAWS,STKL,ANDE,UVV,PYX,cash
0,2014-01-06,"[0.13638358 0.         0.18570085 0.         0.         0.
 0.18948902 0.12122388 0.17211902 0.         0.         0.
 0.19508366]",0.9956819326532172,0.9950000000000002,0.8636164367198944,0.0,0.18570084869861603,0.0,0.0,0.0,0.18948902189731598,0.12122388184070587,0.17211902141571045,0.0,0.0,0.0,0.19508366286754608,0.13638357818126678
1,2014-01-07,"[0.13693558 0.         0.18640555 0.         0.         0.
 0.18864538 0.12000588 0.17258304 0.         0.         0.
 0.19542457]",1.0092871958027336,1.0066590953776386,0.00355586191554664,0.0,0.18640555441379547,0.0,0.0,0.0,0.1886453777551651,0.12000588327646255,0.17258304357528687,0.0,0.0,0.0,0.19542457163333893,0.13693557679653168
2,2014-01-08,"[0.13687257 0.         0.18646829 0.         0.         0.
 0.18848196 0.11999388 0.17270845 0.         0.         0.
 0.19547486]",1.0028953155206317,0.9997924577509562,0.014815074755604287,0.0,0.18646828830242157,0.0,0.0,0.0,0.18848195672035217,0.11999388039112091,0.1727084517478943,0.0,0.0,0.0,0.19547486305236816,0.1368725746870041
3,2014-01-09,"[0.1368796  0.         0.18638733 0.         0.         0.
 0.18869017 0.12000089 0.172542   0.         0.         0.
 0.19550006]",1.0028729016827433,1.0040086622063369,0.018865280647281282,0.0,0.1863873302936554,0.0,0.0,0.0,0.1886901706457138,0.12000089138746262,0.172542005777359,0.0,0.0,0.0,0.19550006091594696,0.1368795931339264
4,2014-01-10,"[0.13684477 0.         0.18627965 0.         0.         0.
 0.18857528 0.12017412 0.17242238 0.         0.         0.
 0.19570383]",1.008467666403376,1.0120970225075574,0.017649316631647306,0.0,0.18627965450286865,0.0,0.0,0.0,0.18857528269290924,0.1201741173863411,0.1724223792552948,0.0,0.0,0.0,0.19570383429527283,0.13684476912021637
5,2014-01-13,"[0.13676235 0.         0.18638676 0.         0.         0.
 0.18829602 0.12010052 0.1725587  0.         0.         0.
 0.19589563]",1.0087613632926968,1.0140417516541134,0.010314690454311893,0.0,0.18638676404953003,0.0,0.0,0.0,0.18829602003097534,0.12010052055120468,0.17255869507789612,0.0,0.0,0.0,0.19589562714099884,0.1367623507976532
6,2014-01-14,"[0.13682531 0.         0.18617791 0.         0.         0.
 0.1882932  0.12053679 0.17247438 0.         0.         0.
 0.19569246]",1.0002813307487577,1.0004871943577784,0.022245438678260135,0.0,0.18617790937423706,0.0,0.0,0.0,0.1882932037115097,0.12053678929805756,0.17247438430786133,0.0,0.0,0.0,0.19569246470928192,0.1368253082036972
7,2014-01-15,"[0.13680863 0.         0.18620184 0.         0.         0.
 0.18820643 0.12057278 0.17258948 0.         0.         0.
 0.19562082]",0.9948238437738186,0.9948920633540826,0.010586926938168392,0.0,0.18620184063911438,0.0,0.0,0.0,0.18820643424987793,0.1205727830529213,0.1725894808769226,0.0,0.0,0.0,0.1956208199262619,0.1368086338043213
8,2014-01-16,"[0.13672584 0.         0.18632036 0.         0.         0.
 0.18833943 0.12027179 0.17269579 0.         0.         0.
 0.19564684]",1.0003215560061849,1.0000322200016927,0.011921420789727489,0.0,0.18632036447525024,0.0,0.0,0.0,0.18833942711353302,0.12027179449796677,0.17269578576087952,0.0,0.0,0.0,0.19564683735370636,0.13672584295272827
9,2014-01-17,"[0.13667586 0.         0.18640128 0.         0.         0.
 0.1881364  0.12017222 0.17278937 0.         0.         0.
 0.19582485]",1.0092289986643277,1.008615988598298,0.024376981789438687,0.0,0.18640127778053284,0.0,0.0,0.0,0.18813639879226685,0.12017222493886948,0.17278936505317688,0.0,0.0,0.0,0.19582484662532806,0.1366758644580841
10,2014-01-21,"[0.13664477 0.         0.18648948 0.         0.         0.
 0.1882699  0.11996651 0.17285132 0.         0.         0.
 0.19577803]",1.0097131660022722,1.0117610006502582,0.031213370826089954,0.0,0.18648947775363922,0.0,0.0,0.0,0.18826989829540253,0.11996651440858841,0.1728513240814209,0.0,0.0,0.0,0.195778027176857,0.13664476573467255
11,2014-01-22,"[0.1365985  0.         0.18647738 0.         0.         0.
 0.18814977 0.12009588 0.17286694 0.         0.         0.
 0.19581152]",1.0165674176222605,1.01633647138781,0.012055805281067419,0.0,0.18647737801074982,0.0,0.0,0.0,0.18814976513385773,0.1200958788394928,0.17286694049835205,0.0,0.0,0.0,0.19581152498722076,0.13659849762916565
12,2014-01-23,"[0.13657135 0.         0.18653959 0.         0.         0.
 0.1881622  0.11998011 0.17289105 0.         0.         0.
 0.19585568]",1.0196002191833737,1.017737816580036,0.006407680499256467,0.0,0.18653959035873413,0.0,0.0,0.0,0.1881621927022934,0.1199801117181778,0.1728910505771637,0.0,0.0,0.0,0.19585567712783813,0.13657134771347046
13,2014-01-24,"[0.13660456 0.         0.18653224 0.         0.         0.
 0.18829222 0.120044   0.17283109 0.         0.         0.
 0.1956959 ]",1.0328100541057124,1.0210248828226152,0.004746979516270866,0.0,0.18653224408626556,0.0,0.0,0.0,0.1882922202348709,0.12004400044679642,0.17283108830451965,0.0,0.0,0.0,0.1956959068775177,0.13660456240177155
14,2014-01-27,"[0.1366178  0.         0.18659899 0.         0.         0.
 0.18808085 0.12010521 0.17296387 0.         0.         0.
 0.19563329]",1.0226113285262208,1.0083305272772651,0.0125913453379542,0.0,0.1865989863872528,0.0,0.0,0.0,0.18808084726333618,0.12010521441698074,0.17296387255191803,0.0,0.0,0.0,0.19563329219818115,0.13661779463291168
