,Date,Weights,Profit,Base Profit,SCON,MSI,BKTI,VSAT,LECO,CVR,SPXC,PFIN,STRM,EBIX,UIS,JKHY,cash
1338,2019-06-19,"[0.27558    0.         0.0883212  0.         0.         0.26502698
 0.         0.26284392 0.         0.         0.10822791 0.
 0.        ]",0.9939973547170389,1.2084919602835464,0.0,0.08832119746599933,0.0,0.0,0.2650269773231172,0.0,0.2628439215280518,0.0,0.0,0.10822790701369912,0.0,0.0,0.27557999666913263
1339,2019-06-20,"[0.27559092 0.         0.08831604 0.         0.         0.26502994
 0.         0.26284218 0.         0.         0.10822091 0.
 0.        ]",1.009435770896979,1.2119052368447847,0.0,0.08831604332900801,0.0,0.0,0.2650299418674398,0.0,0.26284218435203793,0.0,0.0,0.1082209074117093,0.0,0.0,0.275590923039805
1340,2019-06-21,"[0.27553977 0.         0.08838243 0.         0.         0.26499335
 0.         0.26281571 0.         0.         0.10826874 0.
 0.        ]",1.0137610052426895,1.2237977874191086,0.0,0.08838243179794264,0.0,0.0,0.26499334608380104,0.0,0.26281571430440437,0.0,0.0,0.10826873557947034,0.0,0.0,0.2755397722343817
1341,2019-06-24,"[0.26962295 0.         0.09663446 0.         0.         0.26109599
 0.         0.25964006 0.         0.         0.11300654 0.
 0.        ]",1.0168127253465253,1.219214386057995,0.0,0.09663445523964839,0.0,0.0,0.26109599470782785,0.0,0.2596400607339005,0.0,0.0,0.11300654067579366,0.0,0.0,0.26962294864282943
1342,2019-06-25,"[0.23974936 0.         0.11039343 0.         0.         0.23649831
 0.         0.23491847 0.         0.         0.10718394 0.
 0.07125649]",1.0114703376633283,1.215368026156685,0.0,0.11039343033388267,0.0,0.0,0.2364983146237775,0.0,0.2349184677863085,0.0,0.0,0.10718394226269119,0.0,0.07125648723424988,0.23974935775909026
1343,2019-06-26,"[0.23649117 0.         0.11172684 0.         0.         0.2341827
 0.         0.23264622 0.         0.         0.10818976 0.
 0.0767633 ]",1.0122513142273248,1.2134052565743272,0.0,0.11172684160377097,0.0,0.0,0.2341827034432676,0.0,0.23264622478930452,0.0,0.0,0.10818975712085395,0.0,0.07676330158539746,0.2364911714574055
1344,2019-06-27,"[0.23509843 0.         0.11362762 0.         0.         0.23336166
 0.         0.23178339 0.         0.         0.10812451 0.
 0.07800439]",1.0077067461023206,1.2077793375422878,0.0,0.11362761701290547,0.0,0.0,0.23336165698304695,0.0,0.23178338921157712,0.0,0.0,0.10812451279379065,0.0,0.07800439256434336,0.23509843143433656
1345,2019-06-28,"[0.23486812 0.         0.11389083 0.         0.         0.23326637
 0.         0.23167907 0.         0.         0.10816209 0.
 0.07813352]",1.0008699327886137,1.199012308325038,0.0,0.11389083341438412,0.0,0.0,0.23326637024030086,0.0,0.23167906504461327,0.0,0.0,0.10816209107297041,0.0,0.07813351568331225,0.23486812454441908
1346,2019-07-01,"[0.23483366 0.         0.11391557 0.         0.         0.23326118
 0.         0.23167223 0.         0.         0.10817452 0.
 0.07814285]",1.0173973334223814,1.209569955735907,0.0,0.11391556991571311,0.0,0.0,0.23326117508058172,0.0,0.23167222577229282,0.0,0.0,0.10817451798284351,0.0,0.07814284913159948,0.2348336621169693
1347,2019-07-02,"[0.23482047 0.         0.11393095 0.         0.         0.2332574
 0.         0.23166767 0.         0.         0.10817421 0.
 0.0781493 ]",1.0415502714098106,1.2341078253667856,0.0,0.11393094553385301,0.0,0.0,0.23325740257637387,0.0,0.23166767001427366,0.0,0.0,0.1081742105002153,0.0,0.07814929928595768,0.23482047208932652
1348,2019-07-03,"[0.23481804 0.         0.11393302 0.         0.         0.23325718
 0.         0.23166726 0.         0.         0.10817448 0.
 0.07815003]",1.0331121622939041,1.2240569478949697,0.0,0.1139330191402024,0.0,0.0,0.23325718151056,0.0,0.23166725519231504,0.0,0.0,0.10817447958232819,0.0,0.0781500264472447,0.2348180381273496
1349,2019-07-05,"[0.23481754 0.         0.11393326 0.         0.         0.23325726
 0.         0.23166728 0.         0.         0.10817456 0.
 0.0781501 ]",1.0341901692754099,1.2186109807987981,0.0,0.11393325907365112,0.0,0.0,0.23325726261039467,0.0,0.23166727704394577,0.0,0.0,0.10817456054285321,0.0,0.07815009657169894,0.23481754415745623
1350,2019-07-08,"[0.23495649 0.         0.11368016 0.         0.         0.23334195
 0.         0.23176029 0.         0.         0.10822331 0.
 0.0780378 ]",1.0359657801230242,1.2251873409260936,0.0,0.11368015618495889,0.0,0.0,0.2333419522869159,0.0,0.23176028555894834,0.0,0.0,0.1082233114459323,0.0,0.07803780215220568,0.23495649237103888
1351,2019-07-09,"[0.26394291 0.         0.10394369 0.         0.         0.25836535
 0.         0.25710795 0.         0.         0.1166401  0.
 0.        ]",1.0344311151737133,1.2282806321189403,0.0,0.10394368785881526,0.0,0.0,0.2583653514638851,0.0,0.2571079501266359,0.0,0.0,0.11664009901234232,0.0,0.0,0.26394291153832133
1352,2019-07-10,"[0.23886449 0.         0.11110379 0.         0.         0.23626615
 0.         0.2347437  0.         0.         0.10777192 0.
 0.07124994]",1.0246757204196477,1.2181593482050794,0.0,0.11110379294376488,0.0,0.0,0.2362661545446379,0.0,0.23474370480631274,0.0,0.0,0.10777191979422042,0.0,0.07124994089051442,0.23886448702054966
1353,2019-07-11,"[0.23544445 0.         0.11340884 0.         0.         0.23362974
 0.         0.23205415 0.         0.         0.10797971 0.
 0.07748311]",1.0328932569708018,1.225255926472204,0.0,0.11340884100593562,0.0,0.0,0.2336297403996475,0.0,0.23205414595937182,0.0,0.0,0.10797971165210032,0.0,0.07748311177747538,0.23544444920546934
1354,2019-07-12,"[0.23492003 0.         0.11385154 0.         0.         0.23329974
 0.         0.23171282 0.         0.         0.1081329  0.
 0.07808297]",1.0265517083240823,1.224464925255764,0.0,0.11385153819567134,0.0,0.0,0.23329974280234445,0.0,0.23171281614988584,0.0,0.0,0.1081329033536113,0.0,0.07808296560712241,0.23492003389136468
1355,2019-07-15,"[0.23483624 0.         0.11391983 0.         0.         0.23326166
 0.         0.2316724  0.         0.         0.10816754 0.
 0.07814232]",1.0339468522851796,1.222882575444783,0.0,0.11391983431762724,0.0,0.0,0.2332616645150182,0.0,0.23167239911678242,0.0,0.0,0.10816753931006592,0.0,0.07814232235762583,0.2348362403828804
1356,2019-07-16,"[0.23494266 0.         0.11370983 0.         0.         0.23333148
 0.         0.23174898 0.         0.         0.10821609 0.
 0.07805097]",1.041974608016983,1.2254500834055781,0.0,0.11370982575562319,0.0,0.0,0.23333148270861537,0.0,0.23174897640466852,0.0,0.0,0.10821608748630204,0.0,0.07805097071551846,0.23494265692927238
1357,2019-07-17,"[0.23497957 0.         0.11364628 0.         0.         0.23335203
 0.         0.23177221 0.         0.         0.10822462 0.
 0.07802529]",1.0410257290048808,1.2233795078723138,0.0,0.11364628148431094,0.0,0.0,0.23335203228780543,0.0,0.2317722103027626,0.0,0.0,0.10822461598203902,0.0,0.0780252930373823,0.23497956690569963
