,Date,Weights,Profit,Base Profit,ABT,PFE,BMY,JNJ,MMM,TFX,ATRI,CRY,IEX,ITT,FLS,GGG,cash
13,2014-01-24,"[0.         0.11269762 0.         0.05894713 0.11519133 0.05530791
 0.05756278 0.05011779 0.07555586 0.14216415 0.13663553 0.08147043
 0.11434948]",1.0084380775185835,1.0055771748288376,0.1126976194580088,0.0,0.05894712728348334,0.11519133331304914,0.05530790675512196,0.05756277941171851,0.0501177914982368,0.0755558598113941,0.14216414558525078,0.1366355292519102,0.08147042669755875,0.11434948093426757,0.0
14,2014-01-27,"[0.         0.112726   0.         0.05882317 0.11501767 0.05526077
 0.05771028 0.05033354 0.07576244 0.14215115 0.13655889 0.08140801
 0.11424807]",0.9949982440404951,0.9978838093304945,0.11272599521100067,0.0,0.05882317490110905,0.11501767064995294,0.05526077447330843,0.057710276325618905,0.05033354081626509,0.07576244254943704,0.14215114901423817,0.13655889234019186,0.08140801230365918,0.11424807141521855,0.0
15,2014-01-28,"[0.         0.1126391  0.         0.05876419 0.11506755 0.05540357
 0.05790842 0.05051037 0.07587695 0.14206617 0.13639455 0.08138375
 0.11398538]",0.9644579085550179,0.9729075000598079,0.11263909656732927,0.0,0.05876419392089429,0.11506754959599914,0.05540356625890804,0.05790842316334186,0.05051037143877888,0.07587695037657104,0.14206617135087166,0.136394547351992,0.08138375212379083,0.11398537785152293,0.0
16,2014-01-29,"[0.         0.11262543 0.         0.05875587 0.11508814 0.05542679
 0.05796399 0.05055917 0.07592208 0.14205335 0.13634904 0.08134561
 0.11391052]",0.9554397950339847,0.9665211656526603,0.11262543473232407,0.0,0.05875586746421178,0.11508813904756413,0.055426791921987816,0.0579639905824189,0.05055917477874543,0.07592208158133426,0.14205335354357426,0.13634904183191052,0.08134560860452061,0.11391051591140806,0.0
17,2014-01-30,"[0.         0.11260425 0.         0.05872762 0.1151403  0.05550874
 0.05801359 0.05055544 0.07584732 0.14205374 0.13634195 0.08142402
 0.11378301]",0.9512918424288799,0.9633948679364912,0.11260425088941131,0.0,0.058727624630285705,0.11514030376850755,0.055508737978281264,0.0580135917774505,0.050555439945330426,0.07584731932354925,0.14205374487765904,0.13634195369355137,0.08142402032485342,0.11378301279112017,0.0
18,2014-01-31,"[0.         0.11258084 0.         0.05880408 0.11527978 0.05555048
 0.05788576 0.05038193 0.07567168 0.14205887 0.13640813 0.08151701
 0.11386144]",0.9602284462680574,0.9675137971781206,0.11258083761551337,0.0,0.05880408299259753,0.11527977920069644,0.05555047719515314,0.057885761211540224,0.05038193116329387,0.07567167691265364,0.14205886924367436,0.136408134332279,0.08151701392604171,0.11386143620655673,0.0
19,2014-02-03,"[0.         0.11267819 0.         0.05878449 0.11516599 0.05539639
 0.0578206  0.0503541  0.07570998 0.14213124 0.13649882 0.08145415
 0.11400605]",0.9541915845044242,0.9625296945846844,0.11267818881679903,0.0,0.0587844913565716,0.11516598761376137,0.05539638756796632,0.05782060365089581,0.05035409624372179,0.07570998151303528,0.14213124262391846,0.13649881617306736,0.08145415496635387,0.11400604947390913,0.0
20,2014-02-04,"[0.         0.11252013 0.         0.05882722 0.11539638 0.05567957
 0.05790956 0.0503012  0.07553773 0.14205632 0.13641881 0.08161488
 0.1137382 ]",0.9531415121747794,0.9634878865099907,0.11252013118550594,0.0,0.05882722036000912,0.11539638273915274,0.05567957135511398,0.057909556803037734,0.050301199244922094,0.07553773456381982,0.1420563170783139,0.1364188110244827,0.08161487751689551,0.11373819812874657,0.0
21,2014-02-05,"[0.         0.11229065 0.         0.05887027 0.11575097 0.05604635
 0.05811943 0.05034743 0.07545207 0.14191247 0.13621624 0.08169039
 0.11330374]",0.9199744498170427,0.9413906441880426,0.11229064534923495,0.0,0.05887027306062746,0.11575096546185128,0.05604634792107696,0.05811943126181775,0.05034742867524282,0.07545207196232108,0.14191246843970845,0.1362162368849263,0.08169038961611425,0.11330374136707864,0.0
22,2014-02-06,"[0.         0.11248143 0.         0.05872638 0.1154207  0.05573804
 0.05813618 0.05052371 0.0757161  0.14200555 0.13627131 0.08152493
 0.11345566]",0.9291438143065499,0.9474293713957566,0.11248142821129542,0.0,0.05872637784410849,0.11542070258551523,0.0557380422138669,0.058136183727637514,0.05052370709013987,0.07571610086580362,0.1420055542896401,0.13627131159496883,0.08152493394206912,0.11345565763495497,0.0
23,2014-02-07,"[0.         0.11255995 0.         0.05868876 0.11533879 0.05563442
 0.05812002 0.05055203 0.07577906 0.14204201 0.13630083 0.08145039
 0.11353375]",0.9329286307317914,0.948976461446344,0.1125599533472004,0.0,0.05868875624387505,0.11533878634427398,0.055634418289185264,0.05812001695995317,0.05055202855075326,0.07577905776612831,0.14204200814477622,0.1363008280233401,0.08145039374595124,0.11353375258456289,0.0
24,2014-02-10,"[0.         0.11267963 0.         0.05865169 0.11527208 0.05547919
 0.05806138 0.05053507 0.07580401 0.14211299 0.13638172 0.08135916
 0.11366307]",0.9422489229510209,0.9550052622094719,0.11267962933407484,0.0,0.05865169056858893,0.11527208389990101,0.05547918517542197,0.05806138332784568,0.05053507351234204,0.07580401124546524,0.14211298716864632,0.13638172127067905,0.08135916153059604,0.11366307296643888,0.0
25,2014-02-11,"[0.         0.11281034 0.         0.05860898 0.11518798 0.05531053
 0.05795509 0.05047906 0.07578539 0.14218956 0.13649817 0.08133003
 0.11384488]",0.950968068513161,0.9621375377318571,0.11281033986567993,0.0,0.058608984052644655,0.11518798019423075,0.055310531986469624,0.057955086974455734,0.05047905889894461,0.07578538665854946,0.14218956174792408,0.1364981694453356,0.0813300251550244,0.11384487502074105,0.0
26,2014-02-12,"[0.         0.11280888 0.         0.05861741 0.11514185 0.05528786
 0.05791555 0.05046415 0.0757956  0.14217576 0.13650923 0.08135883
 0.11392488]",0.9524486578745324,0.9652758262914767,0.11280887973670241,0.0,0.058617412031289125,0.11514185072608113,0.05528785772213386,0.057915549511048374,0.05046415000878692,0.07579560028589998,0.1421757614430938,0.1365092312103532,0.08135882799984503,0.11392487932476633,0.0
27,2014-02-13,"[0.         0.11289052 0.         0.05857289 0.11506103 0.05518083
 0.05789903 0.05047683 0.07583443 0.14222284 0.13655919 0.08130884
 0.11399356]",0.9661975999735606,0.9754838168222244,0.11289052415031874,0.0,0.05857288774064909,0.11506102993851802,0.055180834738720624,0.05789903348151278,0.05047682504499454,0.07583443287511034,0.1422228351338573,0.1365591912485424,0.08130884251916318,0.11399356312861285,0.0
28,2014-02-14,"[0.         0.11293182 0.         0.05854557 0.1149858  0.05512906
 0.05791762 0.0505132  0.07588361 0.14225079 0.13657262 0.08126551
 0.1140044 ]",0.9682699018313737,0.9762171130996181,0.11293181667649366,0.0,0.05854556506274762,0.11498579879269337,0.055129064973875166,0.057917619355159766,0.05051319533014901,0.07588361287018401,0.14225079178841116,0.1365726220865865,0.08126551130119611,0.1140044017625037,0.0
29,2014-02-18,"[0.         0.11298143 0.         0.05853766 0.11490709 0.05504421
 0.05788628 0.05052087 0.07592987 0.14227735 0.13660247 0.08122134
 0.11409143]",0.9908895338995206,0.99268028126726,0.11298143340018751,0.0,0.05853765835970956,0.11490709419222105,0.055044209182792674,0.05788627624815387,0.05052086874996849,0.07592986937235051,0.14227734761749766,0.13660246815143848,0.08122134405391152,0.11409143067176877,0.0
30,2014-02-19,"[0.         0.11306469 0.         0.05847877 0.11472312 0.05491021
 0.05786518 0.05056888 0.07603435 0.14231726 0.13664562 0.0811865
 0.11420544]",0.9975151504501261,0.9985970214120287,0.11306468646300126,0.0,0.05847876574780454,0.11472311502333754,0.05491021222224182,0.05786518366202978,0.05056888420803624,0.07603434516914126,0.14231725549871624,0.13664561563213107,0.08118649610495426,0.114205440268606,0.0
31,2014-02-20,"[0.         0.11309618 0.         0.05846605 0.11451564 0.05480808
 0.05786185 0.0506484  0.0761951  0.14232461 0.13664021 0.08112652
 0.11431736]",1.0004045896193545,1.001729063016098,0.11309617714053606,0.0,0.05846604838514308,0.11451564357121168,0.054808079075170754,0.05786184507791156,0.05064840455897147,0.07619510032530181,0.14232460951554157,0.13664020980689154,0.08112652425883099,0.11431735828448934,0.0
32,2014-02-21,"[0.         0.11280155 0.         0.05851497 0.1148567  0.05531191
 0.05809195 0.05067489 0.07597971 0.14216843 0.13643334 0.08138301
 0.11378354]",0.9929813414695716,0.9945298043716088,0.11280155486849117,0.0,0.05851496609687959,0.11485670473914786,0.055311911732535926,0.05809194978957545,0.05067488931923352,0.0759797053015716,0.14216842933140733,0.1364333386362437,0.08138301469335554,0.1137835354915583,0.0
33,2014-02-24,"[0.         0.11280817 0.         0.05883448 0.11565719 0.05537535
 0.05786234 0.05019974 0.07552488 0.1422305  0.13654866 0.08110996
 0.11384871]",1.0027839650938113,1.002529767893154,0.11280817431472137,0.0,0.058834483979168926,0.11565719351881927,0.05537535171365826,0.057862344099847446,0.0501997397032157,0.07552488362936233,0.14223049866336968,0.13654865698422017,0.08110996175241043,0.11384871164120637,0.0
34,2014-02-25,"[0.         0.11289004 0.         0.05865527 0.1154414  0.05527636
 0.05789166 0.05031469 0.0755976  0.14225829 0.13659063 0.08122488
 0.1138592 ]",1.004313340497865,1.0052859205711104,0.11289003655943078,0.0,0.058655274560625616,0.1154413969028103,0.055276355721028445,0.05789165899551374,0.05031468733841454,0.07559759622425917,0.14225828849756686,0.13659062844152334,0.08122488152041026,0.11385919523841685,0.0
35,2014-02-26,"[0.         0.11286146 0.         0.05861899 0.11541587 0.0553384
 0.05791275 0.05032128 0.07556545 0.14224012 0.13658457 0.08134434
 0.11379677]",1.003967268183107,1.0030365646149322,0.11286146237342956,0.0,0.05861899018176114,0.11541587184283503,0.05533839842642323,0.057912753134112205,0.050321276454945246,0.075565454727258,0.14224011615057583,0.13658456839608896,0.08134434322954627,0.11379676508302461,0.0
36,2014-02-27,"[0.         0.11290968 0.         0.05870578 0.11557004 0.055277
 0.05778623 0.05016441 0.07545046 0.14228476 0.136667   0.08125874
 0.1139259 ]",1.0059246723848405,1.0046683126288365,0.11290967667955265,0.0,0.05870577830713738,0.11557003599809815,0.05527699926751193,0.05778623030288019,0.05016441302418499,0.07545046301487854,0.14228476237118,0.13666700051079667,0.08125874104083415,0.11392589948294532,0.0
37,2014-02-28,"[0.         0.11301729 0.         0.05857488 0.11515525 0.05505819
 0.05781039 0.05035416 0.07571928 0.14232731 0.13669029 0.0812169
 0.11407607]",1.0090826849445538,1.0067067145310509,0.11301728786576073,0.0,0.05857487814493095,0.1151552454188098,0.05505818590826747,0.057810394547742686,0.05035415977285831,0.07571927801944212,0.14232731229822865,0.13669028681930348,0.08121689629176494,0.11407607491289094,0.0
38,2014-03-03,"[0.         0.11305409 0.         0.05855917 0.11510439 0.05501965
 0.05777249 0.0503232  0.07570625 0.14235052 0.13673221 0.08124192
 0.11413613]",1.0118723582593094,1.008127362724132,0.1130540878761776,0.0,0.05855916820039699,0.11510438610300945,0.05501965026296225,0.05777248974745037,0.05032319553760578,0.07570624522333773,0.14235052010892604,0.13673220555078341,0.08124192061437858,0.1141361307749717,0.0
39,2014-03-04,"[0.         0.11305171 0.         0.05857279 0.11513307 0.05502213
 0.05779093 0.05033587 0.0757226  0.14234694 0.13671496 0.08118841
 0.11412058]",1.0074738969540231,1.0050128122592794,0.11305171034954818,0.0,0.05857279001965338,0.11513307101319631,0.05502213284168777,0.05779093124283892,0.05033586782881041,0.07572259835214314,0.14234694071096618,0.13671496190668395,0.08118841334476973,0.11412058238970199,0.0
40,2014-03-05,"[0.         0.11296727 0.         0.05868644 0.11531955 0.05511657
 0.05777298 0.05026406 0.07566424 0.14229855 0.13666612 0.0811442
 0.11410003]",1.0145000787525265,1.0114950338605297,0.11296726849544449,0.0,0.05868643626280603,0.11531955176310793,0.055116574723461924,0.05777297531493766,0.05026405674381597,0.07566423815505349,0.14229855081041118,0.13666612219799534,0.08114419782938272,0.11410002770358346,0.0
41,2014-03-06,"[0.         0.11294203 0.         0.05870485 0.11530512 0.05512812
 0.05786039 0.05033405 0.07575924 0.14228413 0.13660456 0.08104722
 0.11403029]",1.0223050681431745,1.0186542293687584,0.11294202917685847,0.0,0.058704852739764786,0.1153051217009998,0.05512811639694874,0.05786039149864174,0.050334048111942226,0.07575923544047129,0.14228413308051324,0.1366045568279356,0.0810472224838476,0.11403029254207663,0.0
42,2014-03-07,"[0.         0.11294498 0.         0.05871129 0.11537035 0.05514547
 0.05783524 0.05028113 0.07569452 0.14229003 0.13662447 0.08107564
 0.11402687]",1.0219524234048833,1.0210123990371593,0.11294498001864672,0.0,0.0587112905500268,0.11537035321238892,0.055145474523002364,0.05783524396616357,0.05028113259706247,0.0756945232148398,0.14229002641834063,0.13662447331300684,0.08107563639103825,0.1140268657954836,0.0
43,2014-03-10,"[0.         0.11295807 0.         0.05872944 0.1153944  0.05512546
 0.05782048 0.05026584 0.07569149 0.1423028  0.13663501 0.08102995
 0.11404706]",1.0255539999580863,1.0230159468831768,0.11295806541084705,0.0,0.05872944468505498,0.1153943999911072,0.055125458222046037,0.05782047860038749,0.050265842345449584,0.07569148884001503,0.142302799608166,0.13663500540707482,0.08102995248920672,0.11404706440064495,0.0
44,2014-03-11,"[0.         0.11294394 0.         0.05879235 0.11553368 0.05516074
 0.05778169 0.05017503 0.07559747 0.14230778 0.1366524  0.0810057
 0.11404922]",1.0222850830614976,1.020726124848579,0.11294393589674662,0.0,0.05879235188907308,0.11553368296471764,0.05516074280507778,0.05778169414689121,0.05017503026725172,0.07559747134084267,0.1423077788282695,0.13665239763272544,0.08100569759271055,0.11404921663569391,0.0
45,2014-03-12,"[0.         0.11290213 0.         0.0587728  0.11547308 0.05519022
 0.05783368 0.0502462  0.07567143 0.14226914 0.13659921 0.08103335
 0.11400877]",1.0218468518642312,1.020354184023583,0.1129021279574093,0.0,0.058772803672733485,0.11547308071530521,0.05519021515203275,0.05783367581718886,0.05024620146663109,0.07567143096292074,0.14226913996878487,0.1365992069473214,0.08103334987245528,0.11400876746721715,0.0
46,2014-03-13,"[0.         0.11282485 0.         0.05885061 0.11569795 0.0553213
 0.05779489 0.05012283 0.07550601 0.14223101 0.13658999 0.08110729
 0.11395328]",1.0046049831819803,1.0072226635680959,0.11282484808248754,0.0,0.05885060630818154,0.1156979516885129,0.05532129824420427,0.057794887076036305,0.05012283389997347,0.07550600737284446,0.14223100650616824,0.1365899851623808,0.08110729244726118,0.11395328321194927,0.0
47,2014-03-14,"[0.         0.1127237  0.         0.05909108 0.11616696 0.05546758
 0.05769671 0.0498653  0.07525901 0.14220491 0.13658898 0.08099758
 0.11393818]",1.0088856667305446,1.0103531135434076,0.11272369889206732,0.0,0.059091084127790273,0.11616696442752837,0.05546758447074348,0.05769670897216315,0.04986529843497897,0.07525900767225385,0.14220491469514818,0.13658897603950015,0.08099758450161999,0.1139381777662061,0.0
48,2014-03-17,"[0.         0.11267572 0.         0.05914133 0.11624364 0.05550038
 0.0576818  0.04984193 0.07525094 0.1421733  0.13656202 0.08098034
 0.11394863]",0.9910743299697092,0.9956064346137952,0.11267571618702417,0.0,0.05914133253873057,0.11624363739665156,0.055500381864023667,0.05768179539726744,0.049841926733546246,0.07525093599929386,0.14217329596660186,0.13656201501423876,0.08098033595463915,0.11394862694798279,0.0
49,2014-03-18,"[0.         0.11266897 0.         0.05916238 0.1162621  0.05550298
 0.05768226 0.04983778 0.07525135 0.14217469 0.1365572  0.08095241
 0.11394789]",0.9977564801012943,1.0015597448622116,0.11266897003553318,0.0,0.059162383850338396,0.11626209580953419,0.05550298040555726,0.05768226483009692,0.04983778093466854,0.07525134898868288,0.1421746859251197,0.13655719772265607,0.08095240619067294,0.11394788530713991,0.0
50,2014-03-19,"[0.         0.11284357 0.         0.05896449 0.11587433 0.05525209
 0.05767873 0.04998143 0.07544085 0.14225462 0.13664272 0.08096872
 0.11409843]",1.0097857710415616,1.0095127680441467,0.11284357442635902,0.0,0.0589644863435156,0.11587433481037582,0.05525209306329709,0.05767873148695737,0.04998143212207438,0.07544085390103518,0.14225462262919683,0.13664272184774737,0.08096871591703654,0.11409843345240482,0.0
51,2014-03-20,"[0.         0.11285844 0.         0.05886776 0.11567658 0.05524358
 0.05776966 0.0501171  0.07555434 0.14225504 0.13661214 0.081015
 0.11403036]",1.0142276107681127,1.0146513542031752,0.11285843666662032,0.0,0.05886776335853066,0.11567658404851884,0.0552435812695911,0.05776965826969842,0.05011709869871476,0.0755543418790202,0.14225504033988493,0.13661214256146972,0.08101499600958609,0.11403035689836497,0.0
52,2014-03-21,"[0.         0.1127998  0.         0.0590211  0.11595971 0.05533872
 0.05768693 0.04993112 0.07538193 0.14223945 0.13662233 0.08097628
 0.11404264]",1.0059597123886597,1.0090453936898216,0.11279979986908863,0.0,0.05902110348242893,0.11595970823810846,0.05533871824756114,0.05768693400048228,0.049931116460007356,0.07538192901385882,0.14223945341755212,0.13662232599627108,0.08097627559519033,0.11404263567945093,0.0
53,2014-03-24,"[0.         0.11279733 0.         0.05904561 0.11601725 0.05533861
 0.05766211 0.04990078 0.07534688 0.14224534 0.1366342  0.08095441
 0.11405748]",1.0115480111550286,1.013057897776237,0.1127973314971967,0.0,0.0590456074337226,0.11601724656079687,0.05533861479160594,0.05766210884865909,0.049900784819335374,0.07534687748671234,0.14224533838972037,0.13663420335653242,0.0809544070089188,0.11405747980679946,0.0
54,2014-03-25,"[0.         0.11282729 0.         0.05907408 0.11607549 0.05530036
 0.05761496 0.04985861 0.07531286 0.14227103 0.13666584 0.08088979
 0.1141097 ]",1.0100866876598082,1.0098281658816133,0.11282728989907934,0.0,0.059074080454674854,0.11607549447172834,0.055300357984671644,0.05761495634170359,0.04985861052937252,0.07531285532436219,0.14227102625670868,0.13666583871749477,0.08088978819789716,0.11410970182230686,0.0
55,2014-03-26,"[0.         0.11261967 0.         0.05936305 0.11669483 0.05562596
 0.05756612 0.04957072 0.07496727 0.14219023 0.13660155 0.08085942
 0.11394118]",1.0023928544500509,1.005049326307743,0.11261967271439201,0.0,0.05936304979156377,0.11669482916479815,0.055625956900788906,0.057566123444651916,0.04957071831708264,0.07496726555553826,0.14219023135973255,0.13660155314891342,0.08085942392533615,0.11394117567720224,0.0
56,2014-03-27,"[0.         0.11261777 0.         0.05937654 0.11675705 0.0556103
 0.05754057 0.04954464 0.07494274 0.1421901  0.13661229 0.08084569
 0.11396233]",1.0044880704434604,1.0065291109832857,0.11261776933600239,0.0,0.05937653773364511,0.11675704506894848,0.055610297463817245,0.05754057486621946,0.04954463520166233,0.0749427365091703,0.14219009721256756,0.1366122860817796,0.08084568566075027,0.11396233486543725,0.0
57,2014-03-28,"[0.         0.11244103 0.         0.05954738 0.11724404 0.05591633
 0.05753353 0.04932621 0.07463534 0.14210555 0.13655533 0.08093306
 0.1137622 ]",0.9905303237856344,0.9986571767485308,0.11244102506883806,0.0,0.0595473785443975,0.11724404131781611,0.05591633063266843,0.057533530429124936,0.04932621185098239,0.07463534340879413,0.14210555307455974,0.13655533035796755,0.08093305540588687,0.11376219990896447,0.0
58,2014-03-31,"[0.         0.11160049 0.         0.05953209 0.11745199 0.05692196
 0.05824554 0.04997706 0.07504834 0.14141236 0.13567719 0.08138326
 0.11274972]",0.9923797189683891,0.9998735196690701,0.11160048626468416,0.0,0.05953209337663957,0.1174519917318265,0.05692195825284545,0.058245542015744244,0.04997705832761124,0.07504833884821843,0.14141235616870795,0.13567719422296645,0.08138325686819481,0.11274972392256133,0.0
59,2014-04-01,"[0.         0.11158464 0.         0.05943886 0.11731514 0.05690876
 0.05832779 0.05012767 0.07519362 0.1413603  0.13559497 0.08146673
 0.11268151]",1.001463516861981,1.0058678160277392,0.11158464373178252,0.0,0.05943885850269595,0.11731513749916062,0.05690876457602251,0.0583277870905121,0.0501276707964266,0.07519362438115167,0.141360302240315,0.13559496959582998,0.08146673233202428,0.11268150925407877,0.0
60,2014-04-02,"[0.         0.10762721 0.         0.0606249  0.12115735 0.06335023
 0.06214562 0.05051491 0.07525948 0.13893504 0.13208518 0.08262195
 0.10567813]",1.014048181975351,1.0145414930902659,0.1076272061270969,0.0,0.060624900909824996,0.1211573497327448,0.06335023198132657,0.062145622083970224,0.05051490665484083,0.07525948260346092,0.13893504283901523,0.13208518182408094,0.0826219497258364,0.10567812551780233,0.0
61,2014-04-03,"[0.         0.10723863 0.         0.06064971 0.12154068 0.06380812
 0.06240431 0.05059626 0.07535729 0.13862926 0.13170184 0.08299711
 0.10507678]",1.0214360781913778,1.0192801484325662,0.10723862920763164,0.0,0.06064971468059564,0.12154068494786063,0.06380812211928011,0.062404309532024915,0.05059626385136784,0.0753572928502586,0.1386292634901182,0.13170183581450495,0.08299710740784604,0.10507677609851133,0.0
62,2014-04-04,"[0.         0.10722294 0.         0.06059577 0.12149502 0.06378952
 0.06239314 0.05063921 0.07537021 0.13860201 0.13169371 0.08311574
 0.10508273]",1.0266932791528958,1.0237919853294104,0.10722293794150531,0.0,0.060595773912790626,0.12149502125774657,0.06378951860315184,0.062393139701808535,0.05063920891932772,0.0753702105057346,0.13860200731318043,0.13169370908289846,0.08311573887542549,0.10508273388643063,0.0
63,2014-04-07,"[0.         0.10722271 0.         0.06053521 0.12144736 0.06377652
 0.06240354 0.05067296 0.07541878 0.13857579 0.13167816 0.08317668
 0.10509229]",1.029913104819649,1.0252881969188754,0.10722270877697647,0.0,0.0605352053176607,0.12144736080109977,0.06377652429833928,0.0624035368099713,0.05067295867137409,0.07541877846003701,0.13857578930678607,0.13167816045537062,0.08317668259043373,0.10509229451195096,0.0
64,2014-04-08,"[0.         0.10717941 0.         0.06055767 0.12161818 0.06386881
 0.06238029 0.05058437 0.07530052 0.13856086 0.13168633 0.08322204
 0.10504152]",1.007162498013345,1.0039078335570382,0.10717940807565597,0.0,0.060557674954862896,0.12161818375470247,0.06386881498641592,0.06238028608452877,0.05058436515918601,0.0753005210952062,0.13856085909547097,0.13168632580380063,0.08322203897047005,0.10504152201970025,0.0
