,Date,Weights,Profit,Base Profit,Volume,FLEX,SANM,CTS,IEC,CLB,HLX,ENSV,RES,VSAT,SCON,MSI,BKTI,cash
0,2014-01-06,"[0.         0.11889814 0.09924845 0.1082215  0.10359852 0.11803815
 0.13735972 0.10181346 0.         0.         0.10288823 0.
 0.10993383]",0.9998,0.9998000000000002,1.0,0.11889813840389252,0.09924844652414322,0.10822150111198425,0.10359852015972137,0.11803814768791199,0.13735972344875336,0.10181345790624619,0.0,0.0,0.10288823395967484,0.0,0.10993383079767227,0.0
1,2014-01-07,"[0.         0.11913481 0.09821084 0.10925689 0.10361063 0.11807712
 0.13774636 0.1022164  0.         0.         0.10226709 0.
 0.1094799 ]",1.0017423833232602,1.0053285201241315,0.004224580337107182,0.1191348135471344,0.09821084141731262,0.10925689339637756,0.10361063480377197,0.1180771216750145,0.13774636387825012,0.10221640020608902,0.0,0.0,0.10226708650588989,0.0,0.10947989672422409,0.0
2,2014-01-08,"[0.         0.11923733 0.09754938 0.10961322 0.10362927 0.11812631
 0.13773742 0.10261591 0.         0.         0.10208914 0.
 0.10940205]",1.0368187122639754,1.0318866238579862,0.010573433156548172,0.11923732608556747,0.09754937887191772,0.10961321741342545,0.10362926870584488,0.11812631040811539,0.1377374231815338,0.10261590778827667,0.0,0.0,0.10208914428949356,0.0,0.10940205305814743,0.0
3,2014-01-09,"[0.         0.11930427 0.09683017 0.1103745  0.10355955 0.11826707
 0.13808438 0.10301842 0.         0.         0.10157478 0.
 0.1089869 ]",1.0200579819831928,1.0214279853961266,0.05694632821575285,0.11930426955223083,0.09683016687631607,0.11037449538707733,0.10355954617261887,0.11826706677675247,0.13808438181877136,0.10301841795444489,0.0,0.0,0.10157477855682373,0.0,0.10898689925670624,0.0
4,2014-01-10,"[0.         0.11941921 0.09593065 0.11128055 0.10353546 0.1184173
 0.13845506 0.10349026 0.         0.         0.10094641 0.
 0.10852514]",1.0401316294525744,1.037227246517317,0.02182337856923409,0.11941920965909958,0.09593065083026886,0.11128054559230804,0.10353545844554901,0.11841730028390884,0.13845506310462952,0.10349026322364807,0.0,0.0,0.10094641149044037,0.0,0.10852514207363129,0.0
5,2014-01-13,"[0.         0.13213111 0.         0.12445304 0.1141407  0.13107085
 0.15341301 0.11521526 0.         0.         0.11051427 0.
 0.11906181]",1.0246159535790453,1.0209608174420681,0.1986995214674144,0.13213111460208893,0.0,0.12445303797721863,0.11414069682359695,0.13107085227966309,0.15341301262378693,0.1152152568101883,0.0,0.0,0.11051426827907562,0.0,0.11906180530786514,0.0
6,2014-01-14,"[0.         0.13228248 0.         0.12608565 0.11360431 0.13118264
 0.15365231 0.11619652 0.         0.         0.10914367 0.
 0.11785244]",1.022734759506981,1.0172068663957783,0.021326547568556193,0.13228248059749603,0.0,0.12608565390110016,0.11360430717468262,0.13118264079093933,0.15365231037139893,0.11619652062654495,0.0,0.0,0.10914367437362671,0.0,0.11785244196653366,0.0
7,2014-01-15,"[0.         0.13253781 0.         0.12853202 0.11241288 0.13142464
 0.1535368  0.11817077 0.         0.         0.10734754 0.
 0.11603756]",1.0265032285060753,1.0167474240358902,0.012806447145111447,0.1325378119945526,0.0,0.1285320222377777,0.11241287738084793,0.13142463564872742,0.15353679656982422,0.11817076802253723,0.0,0.0,0.10734754055738449,0.0,0.11603756248950958,0.0
8,2014-01-16,"[0.         0.12076844 0.         0.11823755 0.09931845 0.11941876
 0.1377192  0.11071242 0.         0.09408778 0.09628098 0.
 0.10345639]",1.0313976599652148,1.0242947468163788,0.19316285712470796,0.12076844274997711,0.0,0.11823754757642746,0.09931845217943192,0.11941875517368317,0.13771919906139374,0.11071241647005081,0.0,0.09408777952194214,0.09628098458051682,0.0,0.10345638543367386,0.0
9,2014-01-17,"[0.         0.12140518 0.         0.11961916 0.09644934 0.11946952
 0.13660493 0.1144839  0.         0.09559539 0.09505989 0.
 0.10131271]",1.046301558078284,1.0383590312076485,0.024371044974873413,0.12140517681837082,0.0,0.11961916089057922,0.0964493378996849,0.1194695234298706,0.1366049349308014,0.11448390036821365,0.0,0.09559538960456848,0.09505988657474518,0.0,0.10131271183490753,0.0
10,2014-01-21,"[0.         0.12461732 0.10425632 0.1091176  0.10595044 0.10934462
 0.14360775 0.09738272 0.         0.         0.09969765 0.
 0.1060255 ]",1.0546418298062277,1.047070667928382,0.27082739359681435,0.1246173232793808,0.10425632447004318,0.10911760479211807,0.10595044493675232,0.10934462398290634,0.1436077505350113,0.09738272428512573,0.0,0.0,0.09969764947891235,0.0,0.10602550208568573,0.0
11,2014-01-22,"[0.         0.12260333 0.10546146 0.10528647 0.10423341 0.11315023
 0.13881968 0.09791177 0.         0.         0.10334147 0.
 0.10919218]",1.048096318308032,1.0442235736339585,0.031162626693743006,0.12260332703590393,0.10546145588159561,0.10528647154569626,0.10423341393470764,0.1131502315402031,0.13881967961788177,0.0979117676615715,0.0,0.0,0.1033414676785469,0.0,0.10919217765331268,0.0
