,Date,Weights,Profit,Base Profit,SPAR,OSK,F,PCAR,CTS,SANM,IEC,FLEX,FLS,IEX,ITT,GGG,cash
48,2014-03-17,"[0.         0.13502223 0.10611501 0.         0.         0.
 0.20211749 0.         0.         0.18840379 0.         0.19944077
 0.16890071]",0.9726917638155484,1.0159946244781923,0.13502223047702283,0.10611500782702528,0.0,0.0,0.0,0.20211748852528882,0.0,0.0,0.18840378547290412,0.0,0.19944077441256663,0.16890071328519227,0.0
49,2014-03-18,"[0.         0.13505235 0.10612796 0.         0.         0.
 0.20203398 0.         0.         0.18837131 0.         0.19954149
 0.16887291]",0.9886919208200703,1.0268063030322,0.13505234725699422,0.10612796173348459,0.0,0.0,0.0,0.20203398456708457,0.0,0.0,0.18837130729613494,0.0,0.19954149202859248,0.16887290711770928,0.0
50,2014-03-19,"[0.         0.13502464 0.10715887 0.         0.         0.
 0.20128748 0.         0.         0.18785556 0.         0.19986592
 0.16880753]",0.9910404017317402,1.028567382407997,0.13502463917054083,0.10715887092479692,0.0,0.0,0.0,0.2012874771125684,0.0,0.0,0.18785555942323587,0.0,0.19986592477876872,0.1688075285900893,0.0
51,2014-03-20,"[0.         0.13509384 0.10679136 0.         0.         0.
 0.20176388 0.         0.         0.18796176 0.         0.19962699
 0.16876217]",1.003951235939778,1.0347765430910465,0.13509384453925552,0.10679136147493848,0.0,0.0,0.0,0.2017638773532457,0.0,0.0,0.18796175800360698,0.0,0.19962698952609842,0.16876216910285488,0.0
52,2014-03-21,"[0.         0.13501555 0.10732733 0.         0.         0.
 0.20149299 0.         0.         0.18765483 0.         0.19969121
 0.16881809]",0.9955691090673159,1.0281174229506922,0.13501554575006347,0.10732732937214276,0.0,0.0,0.0,0.20149299069494206,0.0,0.0,0.18765483364099989,0.0,0.19969121192689046,0.16881808861496125,0.0
53,2014-03-24,"[0.         0.13502253 0.10736518 0.         0.         0.
 0.20129369 0.         0.         0.18763166 0.         0.19985237
 0.16883457]",1.0036319615424671,1.0390038977365537,0.13502253205170262,0.10736518116176692,0.0,0.0,0.0,0.20129368885627724,0.0,0.0,0.18763166406692175,0.0,0.19985236822080785,0.16883456564252364,0.0
54,2014-03-25,"[0.         0.13500235 0.10715577 0.         0.         0.
 0.20169981 0.         0.         0.18753855 0.         0.19961925
 0.16898427]",1.009046678271116,1.039056017576615,0.13500235105231528,0.10715577452822703,0.0,0.0,0.0,0.20169981207624976,0.0,0.0,0.18753854964151978,0.0,0.19961924713179335,0.16898426556989485,0.0
55,2014-03-26,"[0.         0.13502652 0.10624485 0.         0.         0.
 0.20254386 0.         0.         0.18792517 0.         0.1991907
 0.16906891]",1.0017738714810307,1.0384678481727427,0.13502651716295838,0.10624484783405465,0.0,0.0,0.0,0.2025438563602648,0.0,0.0,0.18792517087773314,0.0,0.19919070085716628,0.1690689069078228,0.0
56,2014-03-27,"[0.         0.13505471 0.10648186 0.         0.         0.
 0.20226119 0.         0.         0.18782988 0.         0.19936385
 0.16900851]",0.9992411977514978,1.0367748299488215,0.1350547053816285,0.10648185887514808,0.0,0.0,0.0,0.20226119478557633,0.0,0.0,0.1878298816187938,0.0,0.19936385085119024,0.169008508487663,0.0
57,2014-03-28,"[0.         0.13512903 0.10593535 0.         0.         0.
 0.20261926 0.         0.         0.18815036 0.         0.19923704
 0.16892896]",0.9705070265061042,1.0177726886297738,0.13512902718375913,0.10593535025145134,0.0,0.0,0.0,0.20261926345812778,0.0,0.0,0.188150358191052,0.0,0.19923704202604353,0.16892895888956624,0.0
58,2014-03-31,"[0.         0.13425924 0.10944945 0.         0.         0.
 0.20016317 0.         0.         0.18581433 0.         0.20025873
 0.17005509]",0.9723676313578435,1.0175848216318808,0.13425923528757006,0.10944945057992234,0.0,0.0,0.0,0.20016316678349128,0.0,0.0,0.18581433438556852,0.0,0.20025872717164106,0.17005508579180678,0.0
59,2014-04-01,"[0.         0.13416807 0.10957416 0.         0.         0.
 0.19998405 0.         0.         0.18550288 0.         0.20041044
 0.17036042]",0.984976950123713,1.0275116210693156,0.1341680685309599,0.10957415516359795,0.0,0.0,0.0,0.19998404593373292,0.0,0.0,0.1855028760945275,0.0,0.200410439255888,0.17036041502129373,0.0
60,2014-04-02,"[0.         0.13327521 0.09586648 0.         0.         0.
 0.19216838 0.         0.         0.18938105 0.         0.20083206
 0.18847683]",0.995017248525997,1.036444122529263,0.13327521062851103,0.09586647555262234,0.0,0.0,0.0,0.19216838166289385,0.0,0.0,0.18938104678656814,0.0,0.20083205733246937,0.18847682803693527,0.0
61,2014-04-03,"[0.         0.13307538 0.09432138 0.         0.         0.
 0.1904514  0.         0.         0.18966837 0.         0.20067063
 0.19181285]",1.0094506626862108,1.0464965974542395,0.13307537777889153,0.09432137899600823,0.0,0.0,0.0,0.19045139787614118,0.0,0.0,0.18966836824582278,0.0,0.2006706292510858,0.19181284785205047,0.0
62,2014-04-04,"[0.         0.13314587 0.09411012 0.         0.         0.
 0.18991464 0.         0.         0.18979278 0.         0.20065688
 0.1923797 ]",1.017034608322232,1.053942119422533,0.13314586854383134,0.09411012417575991,0.0,0.0,0.0,0.18991464354930312,0.0,0.0,0.1897927791461174,0.0,0.2006568801449058,0.1923797044400823,0.0
63,2014-04-07,"[0.         0.13281902 0.09415673 0.         0.         0.
 0.19028608 0.         0.         0.18975072 0.         0.20044013
 0.19254733]",1.023588979945753,1.0540994113459963,0.13281901651278866,0.09415672591394277,0.0,0.0,0.0,0.19028607566658873,0.0,0.0,0.18975072478231605,0.0,0.20044012686864895,0.19254733025571477,0.0
64,2014-04-08,"[0.         0.13270601 0.09420713 0.         0.         0.
 0.19040417 0.         0.         0.18983395 0.         0.20038687
 0.19246187]",0.9934021370776773,1.0300484753184138,0.13270600580826736,0.09420713128148145,0.0,0.0,0.0,0.19040417145835942,0.0,0.0,0.18983395012715265,0.0,0.20038687316058085,0.19246186816415836,0.0
65,2014-04-09,"[0.         0.13275383 0.0941985  0.         0.         0.
 0.19027651 0.         0.         0.18998049 0.         0.20041902
 0.19237166]",0.9779953993795062,1.0180211019941308,0.1327538254267295,0.0941984955113273,0.0,0.0,0.0,0.19027650745126345,0.0,0.0,0.18998049328874067,0.0,0.20041902312265894,0.19237165519928023,0.0
66,2014-04-10,"[0.         0.1327844  0.09413896 0.         0.         0.
 0.19033229 0.         0.         0.18979362 0.         0.20040899
 0.19254173]",0.9971937543453916,1.0311865017571649,0.13278440042027556,0.0941389611483353,0.0,0.0,0.0,0.19033229185408726,0.0,0.0,0.1897936236197465,0.0,0.20040899097176804,0.1925417319857873,0.0
67,2014-04-11,"[0.         0.13278374 0.094254   0.         0.         0.
 0.19020115 0.         0.         0.18977327 0.         0.2003784
 0.19260944]",1.0063842743828062,1.037160857237838,0.13278374262124057,0.09425399747928001,0.0,0.0,0.0,0.19020115082982986,0.0,0.0,0.1897732651338095,0.0,0.20037840271984028,0.19260944121599988,0.0
68,2014-04-14,"[0.         0.13269058 0.09429486 0.         0.         0.
 0.1903234  0.         0.         0.1898637  0.         0.20030707
 0.19252038]",0.9753210056284009,1.0164179299582239,0.1326905841826488,0.09429486036978288,0.0,0.0,0.0,0.19032339774755147,0.0,0.0,0.1898637016599225,0.0,0.2003070729023754,0.19252038313771894,0.0
69,2014-04-15,"[0.         0.13273502 0.09428049 0.         0.         0.
 0.19032576 0.         0.         0.18991709 0.         0.20031393
 0.19242771]",0.9827991374744763,1.019062708965534,0.13273501940552498,0.09428048912022251,0.0,0.0,0.0,0.19032576064248358,0.0,0.0,0.18991708579426772,0.0,0.20031393344322745,0.19242771159427377,0.0
70,2014-04-16,"[0.         0.13262297 0.09430115 0.         0.         0.
 0.19055138 0.         0.         0.18977758 0.         0.20025264
 0.19249428]",0.9696625013908249,1.0122375655979134,0.1326229689467221,0.09430115109321688,0.0,0.0,0.0,0.19055137807549524,0.0,0.0,0.18977757795747768,0.0,0.20025264298920745,0.19249428093788082,0.0
71,2014-04-17,"[0.         0.13251915 0.0942542  0.         0.         0.
 0.19070975 0.         0.         0.18983938 0.         0.2002165
 0.19246102]",0.9788068724257086,1.0186551086373548,0.13251914811530954,0.0942541986281868,0.0,0.0,0.0,0.19070975185204173,0.0,0.0,0.18983937824280303,0.0,0.2002165018330483,0.19246102132861062,0.0
72,2014-04-21,"[0.         0.13249182 0.09419372 0.         0.         0.
 0.19076371 0.         0.         0.18991021 0.         0.20022358
 0.19241695]",0.9893167989594658,1.0245125783572813,0.13249182418925945,0.09419371844431126,0.0,0.0,0.0,0.1907637112192791,0.0,0.0,0.18991021437255992,0.0,0.20022357693882673,0.1924169548357635,0.0
73,2014-04-22,"[0.         0.13250904 0.09418247 0.         0.         0.
 0.19061894 0.         0.         0.1900447  0.         0.20031412
 0.19233073]",1.000097807514357,1.0326126526186916,0.13250903696209923,0.09418247435155638,0.0,0.0,0.0,0.19061893783330114,0.0,0.0,0.19004470217309521,0.0,0.20031411995698645,0.19233072872296159,0.0
74,2014-04-23,"[0.         0.13255932 0.09415033 0.         0.         0.
 0.19052441 0.         0.         0.19006412 0.         0.20031536
 0.19238647]",1.0089271965221884,1.0366717799079646,0.13255931780285804,0.09415032528600294,0.0,0.0,0.0,0.19052440594566633,0.0,0.0,0.19006411848817706,0.0,0.20031535835052328,0.1923864741267724,0.0
75,2014-04-24,"[0.         0.13257968 0.09414437 0.         0.         0.
 0.19043303 0.         0.         0.19007344 0.         0.20038398
 0.19238551]",1.0270287997498584,1.0475138343762753,0.13257967559272602,0.09414437370268958,0.0,0.0,0.0,0.1904330257946261,0.0,0.0,0.19007344270920964,0.0,0.20038397655825974,0.19238550564248894,0.0
76,2014-04-25,"[0.         0.13207293 0.09400971 0.         0.         0.
 0.19118593 0.         0.         0.1901841  0.         0.19993684
 0.19261049]",1.0316012637428267,1.0499253456489461,0.1320729252966546,0.09400971452882162,0.0,0.0,0.0,0.191185926868793,0.0,0.0,0.1901841006820054,0.0,0.19993683862441272,0.19261049399931254,0.0
77,2014-04-28,"[0.         0.13192939 0.09413257 0.         0.         0.
 0.19135962 0.         0.         0.19011505 0.         0.19974741
 0.19271597]",1.0121625879805214,1.0353753312031597,0.13192938554695993,0.09413256741151876,0.0,0.0,0.0,0.19135961928596937,0.0,0.0,0.19011504532866372,0.0,0.1997474081806213,0.1927159742462669,0.0
78,2014-04-29,"[0.         0.13202514 0.09425149 0.         0.         0.
 0.19108034 0.         0.         0.1900882  0.         0.19976473
 0.19279011]",1.0061273375296322,1.0339708901577107,0.1320251356443863,0.09425148890385276,0.0,0.0,0.0,0.19108033506976788,0.0,0.0,0.190088197654979,0.0,0.19976473231414435,0.19279011041286967,0.0
79,2014-04-30,"[0.         0.13204254 0.09422873 0.         0.         0.
 0.19108969 0.         0.         0.19007122 0.         0.19975089
 0.19281692]",1.000020087880754,1.0209854381020942,0.13204253959068996,0.09422873476706517,0.0,0.0,0.0,0.19108969096333858,0.0,0.0,0.19007122164359402,0.0,0.19975089348547348,0.1928169195498387,0.0
80,2014-05-01,"[0.         0.13165361 0.09414172 0.         0.         0.
 0.19208534 0.         0.         0.19004952 0.         0.19930672
 0.19276308]",0.9936852589289707,1.0153044858875682,0.13165361391865135,0.09414172466877076,0.0,0.0,0.0,0.19208533808294556,0.0,0.0,0.19004952426050967,0.0,0.1993067237621314,0.19276307530699122,0.0
81,2014-05-02,"[0.         0.13145878 0.09410469 0.         0.         0.
 0.19248262 0.         0.         0.19010409 0.         0.19912964
 0.19272017]",1.0134063061498744,1.0295730834964012,0.13145878458203375,0.09410468901798193,0.0,0.0,0.0,0.1924826215722391,0.0,0.0,0.19010409481507726,0.0,0.1991296393548327,0.19272017065783534,0.0
