,Date,Weights,Profit,Base Profit,Volume,PMD,AMS,DGX,LH,PHM,MTH,BZH,NVR,TCF,JPM,UMBF,C,cash
0,2014-01-06,"[0.10224063 0.10218023 0.14621911 0.         0.         0.09965069
 0.09749179 0.10325723 0.12140643 0.10564822 0.12190567 0.
 0.        ]",0.9999999999910223,0.9999999999917251,0.8977593661179802,0.10218022727352201,0.14621910556947373,0.0,0.0,0.09965069070549895,0.09749179087868416,0.10325722641231545,0.12140643340236594,0.10564822403466656,0.12190566784145349,0.0,0.0,0.1022406338820196
1,2014-01-07,"[0.         0.11217871 0.1683099  0.         0.         0.1094318
 0.10687554 0.11366259 0.13625188 0.11651847 0.1367711  0.
 0.        ]",1.0089943003226067,1.0076607119531154,0.1022406338811017,0.11217871097436959,0.1683098994259807,0.0,0.0,0.1094318001836906,0.1068755422837751,0.11366259355271788,0.1362518840589328,0.11651846769196737,0.13677110182856597,0.0,0.0,0.0
2,2014-01-08,"[0.         0.11199968 0.17041124 0.         0.         0.10892162
 0.10627237 0.1129461  0.13621702 0.11620623 0.13702574 0.
 0.        ]",1.0131232365085352,1.0079107052944245,0.008985649982901843,0.11199967626696446,0.170411238710709,0.0,0.0,0.10892161621659052,0.10627237477380848,0.11294609999377947,0.13621702282981996,0.11620622993614937,0.13702574127217862,0.0,0.0,0.0
3,2014-01-09,"[0.         0.11175184 0.17095902 0.         0.         0.10884416
 0.10625657 0.11287564 0.13648384 0.11592945 0.13689948 0.
 0.        ]",0.9982365151923764,1.0029581941664922,0.010954369984486295,0.11175183838755487,0.17095902341947544,0.0,0.0,0.10884415618158036,0.10625657214391232,0.1128756415193189,0.13648384357371032,0.11592944835217052,0.1368994764222772,0.0,0.0,0.0
4,2014-01-10,"[0.         0.1121311  0.16996205 0.         0.         0.10881497
 0.10633756 0.11275569 0.13651641 0.11650033 0.13698189 0.
 0.        ]",1.0000934699505104,1.0052222695712676,0.010945425185523532,0.11213109789824467,0.16996205258577396,0.0,0.0,0.10881496642019893,0.10633755518804718,0.11275568955488226,0.1365164148032349,0.11650033269714954,0.1369818908524686,0.0,0.0,0.0
5,2014-01-13,"[0.         0.11195144 0.16903866 0.         0.         0.10921181
 0.10664808 0.11332949 0.13660229 0.11610956 0.13710868 0.
 0.        ]",0.9937148024560494,1.0040161851543903,0.011404779916148694,0.11195143668051644,0.1690386631906145,0.0,0.0,0.10921181189034883,0.10664807675563386,0.11332948693425414,0.13660228727607834,0.116109560090461,0.13710867718209294,0.0,0.0,0.0
6,2014-01-14,"[0.         0.1118187  0.16959477 0.         0.         0.10902582
 0.10632784 0.11337558 0.13656989 0.11626724 0.13702017 0.
 0.        ]",0.9962197842731354,1.0032268676809313,0.004197855663549313,0.11181870422076529,0.16959476746489968,0.0,0.0,0.10902581798022726,0.10632783504822461,0.11337558077888737,0.13656989290003932,0.11626723545242044,0.13702016615453605,0.0,0.0,0.0
7,2014-01-15,"[0.         0.11188351 0.1706381  0.         0.         0.10909427
 0.10618695 0.11326632 0.13609958 0.11598915 0.13684211 0.
 0.        ]",0.9992032340126917,1.0019733510470765,0.01058942805080703,0.11188351172847336,0.17063810409920116,0.0,0.0,0.10909427127969373,0.10618695496300329,0.11326632290859803,0.13609957702417996,0.11598914570399202,0.13684211229285834,0.0,0.0,0.0
8,2014-01-16,"[0.         0.11197789 0.17193631 0.         0.         0.1085948
 0.10586936 0.11271318 0.13601546 0.1162027  0.13669032 0.
 0.        ]",1.010346706210629,1.0091598252443805,0.022283676810914414,0.11197788921035623,0.17193630900780832,0.0,0.0,0.10859479629872962,0.1058693607036808,0.11271317851684694,0.13601545600127907,0.11620269519448927,0.13669031506680976,0.0,0.0,0.0
9,2014-01-17,"[0.         0.11206547 0.17075816 0.         0.         0.10883156
 0.10623105 0.11318718 0.13628424 0.11616881 0.13647353 0.
 0.        ]",1.0044085840246175,1.0054772876509854,0.010722219280693864,0.11206547111992726,0.17075815556101323,0.0,0.0,0.10883156346355724,0.1062310493777075,0.11318717889171337,0.13628423882954174,0.11616881211256612,0.1364735306439735,0.0,0.0,0.0
