,Date,Weights,Profit,Base Profit,Volume,PFIN,SPXC,CVR,LECO,BIO,WAT,COHR,PKI,IIN,HUBB,MRCY,AVX,cash
0,2014-01-06,"[0.10725033 0.10651277 0.         0.09696402 0.08696694 0.10813033
 0.08378313 0.         0.1045322  0.1304737  0.08335722 0.
 0.09202936]",0.9955362590442318,0.9950000000000002,0.8927496746182442,0.10651277005672455,0.0,0.09696401655673981,0.08696693927049637,0.1081303283572197,0.08378313481807709,0.0,0.10453219711780548,0.13047370314598083,0.08335722237825394,0.0,0.09202936291694641,0.10725033283233643
1,2014-01-07,"[0.10741668 0.10642827 0.         0.09724913 0.08665132 0.10837712
 0.08317631 0.         0.10463551 0.13025321 0.08341759 0.
 0.09239485]",1.0078193465831207,1.0062888931471579,0.0022782907127376316,0.10642827302217484,0.0,0.09724912792444229,0.08665131777524948,0.1083771213889122,0.08317630738019943,0.0,0.10463550686836243,0.13025321066379547,0.08341758698225021,0.0,0.09239485114812851,0.10741668194532394
2,2014-01-08,"[0.1079419  0.10603958 0.         0.09754262 0.08637716 0.10824513
 0.08278339 0.         0.10457729 0.12994793 0.08363    0.
 0.09291497]",1.0114272109771367,1.0075064178086994,0.01402750423045248,0.10603958368301392,0.0,0.09754262119531631,0.08637715876102448,0.1082451343536377,0.08278339356184006,0.0,0.10457728803157806,0.12994793057441711,0.08363000303506851,0.0,0.09291496872901917,0.10794190317392349
3,2014-01-09,"[0.10780623 0.10639683 0.         0.09728232 0.08659329 0.1083443
 0.08328345 0.         0.10444856 0.12996559 0.08336768 0.
 0.09251178]",1.0185243820955847,1.015211299817918,0.007942748249679579,0.10639683157205582,0.0,0.09728232026100159,0.08659328520298004,0.10834430158138275,0.0832834467291832,0.0,0.10444855690002441,0.12996558845043182,0.08336767554283142,0.0,0.09251178056001663,0.10780622810125351
4,2014-01-10,"[0.10755368 0.10649978 0.         0.09723314 0.08665746 0.10837343
 0.08322437 0.         0.10454242 0.13012092 0.08337603 0.
 0.09241877]",1.0220827423628387,1.0193355768337893,0.009564857300637278,0.10649977624416351,0.0,0.09723313897848129,0.08665745705366135,0.10837343335151672,0.08322437107563019,0.0,0.10454241931438446,0.1301209181547165,0.08337602764368057,0.0,0.09241876751184464,0.10755368322134018
5,2014-01-13,"[0.10744513 0.1067914  0.         0.09705005 0.08681361 0.10841563
 0.08353718 0.         0.10441814 0.13016297 0.08318453 0.
 0.09218138]",1.028932685230854,1.0250370228659473,0.014767445121948539,0.10679139941930771,0.0,0.09705004841089249,0.08681361377239227,0.1084156334400177,0.08353717625141144,0.0,0.10441814363002777,0.13016296923160553,0.08318452537059784,0.0,0.09218138456344604,0.107445128262043
6,2014-01-14,"[0.1077289  0.10688218 0.         0.09694447 0.08684065 0.10830147
 0.08390763 0.         0.10410955 0.13000189 0.08303355 0.
 0.09224968]",1.03218485262637,1.0261037265770054,0.014646759043909928,0.10688218474388123,0.0,0.09694447368383408,0.08684065192937851,0.10830146819353104,0.08390763401985168,0.0,0.10410954803228378,0.13000188767910004,0.08303354680538177,0.0,0.09224967658519745,0.10772889852523804
7,2014-01-15,"[0.10748208 0.10687675 0.         0.09695814 0.08684864 0.10837001
 0.08375345 0.         0.10429156 0.1301549  0.08309577 0.
 0.09216874]",1.014954507315802,1.0107335122344467,0.015088931729502143,0.10687674582004547,0.0,0.09695813804864883,0.08684863895177841,0.10837000608444214,0.08375345170497894,0.0,0.10429155826568604,0.13015489280223846,0.08309577405452728,0.0,0.09216874092817307,0.10748208314180374
8,2014-01-16,"[0.10757421 0.10696696 0.         0.096884   0.08690099 0.10836728
 0.08400376 0.         0.10416102 0.13008462 0.08297271 0.
 0.09208447]",1.044852088690542,1.0403763029877944,0.015302587593943475,0.10696695744991302,0.0,0.09688399732112885,0.086900994181633,0.10836727917194366,0.0840037614107132,0.0,0.10416102409362793,0.13008461892604828,0.0829727053642273,0.0,0.09208446741104126,0.1075742095708847
9,2014-01-17,"[0.10767985 0.1067942  0.         0.09699681 0.08682418 0.108295
 0.08382598 0.         0.10421228 0.13005815 0.08308009 0.
 0.09223341]",1.0440779162943705,1.0453620478880803,0.031127981975809522,0.10679420083761215,0.0,0.09699681401252747,0.08682417869567871,0.1082950010895729,0.08382598310709,0.0,0.10421227663755417,0.130058154463768,0.08308009058237076,0.0,0.09223341196775436,0.10767985135316849
10,2014-01-21,"[0.10770895 0.10663515 0.         0.09710948 0.08672064 0.1082364
 0.08356958 0.         0.10429965 0.1300772  0.08321482 0.
 0.09242816]",1.0448556547811805,1.046405234230854,0.008239228943145601,0.10663515329360962,0.0,0.09710948169231415,0.08672063797712326,0.1082364022731781,0.08356957882642746,0.0,0.1042996495962143,0.13007719814777374,0.08321481943130493,0.0,0.09242815524339676,0.10770894587039948
11,2014-01-22,"[0.10760734 0.10660385 0.         0.09711914 0.08672374 0.10823458
 0.08351251 0.         0.10436521 0.13016787 0.08324961 0.
 0.09241617]",1.0555413548598687,1.0566325361443447,0.007510536798993016,0.10660385340452194,0.0,0.09711913764476776,0.08672373741865158,0.10823458433151245,0.08351250737905502,0.0,0.10436520725488663,0.1301678717136383,0.08324961364269257,0.0,0.0924161747097969,0.10760734230279922
12,2014-01-23,"[0.10783949 0.1064679  0.         0.0972119  0.08661525 0.10824832
 0.08341829 0.         0.10435738 0.13000281 0.08330203 0.
 0.09253666]",1.0623369108026632,1.0624955751472096,0.010393768402653106,0.10646789520978928,0.0,0.09721190482378006,0.08661524951457977,0.10824832320213318,0.08341828733682632,0.0,0.10435737669467926,0.13000281155109406,0.08330202847719193,0.0,0.09253665804862976,0.10783949494361877
13,2014-01-24,"[0.10797507 0.10654055 0.         0.09716572 0.08664441 0.1082544
 0.08359258 0.         0.10423413 0.12988347 0.08321186 0.
 0.0924978 ]",1.0576839587305846,1.056366683729181,0.012807210426485985,0.10654055327177048,0.0,0.09716571867465973,0.08664441108703613,0.10825439542531967,0.08359257876873016,0.0,0.10423412919044495,0.12988346815109253,0.08321186155080795,0.0,0.0924977958202362,0.107975073158741
14,2014-01-27,"[0.10838042 0.10655214 0.         0.09715395 0.08662383 0.10820688
 0.08384539 0.         0.1039658  0.12959689 0.08309609 0.
 0.09257866]",1.0474909117040083,1.0452115061397966,0.006391349661069563,0.1065521389245987,0.0,0.09715394675731659,0.08662382513284683,0.10820687562227249,0.08384539186954498,0.0,0.10396579653024673,0.12959688901901245,0.08309608697891235,0.0,0.09257865697145462,0.10838042199611664
15,2014-01-28,"[0.10929371 0.10636514 0.         0.0973008  0.0864273  0.10808254
 0.08396639 0.         0.10355101 0.12895444 0.08305912 0.
 0.09299957]",1.045555753418687,1.036635961349496,0.013228158922743496,0.1063651442527771,0.0,0.09730079770088196,0.08642730116844177,0.10808254033327103,0.08396638929843903,0.0,0.10355100780725479,0.1289544403553009,0.08305912464857101,0.0,0.09299957007169724,0.10929371416568756
16,2014-01-29,"[0.10996389 0.10609946 0.         0.09750473 0.08617954 0.10795623
 0.08383584 0.         0.10330139 0.12853205 0.08312959 0.
 0.09349726]",1.0553193955247628,1.0414750524096945,0.016112441719621274,0.1060994565486908,0.0,0.09750472754240036,0.08617953956127167,0.10795623064041138,0.08383584022521973,0.0,0.10330139100551605,0.1285320520401001,0.08312959223985672,0.0,0.09349726140499115,0.10996388643980026
17,2014-01-30,"[0.10954735 0.10643232 0.         0.09728769 0.08632028 0.10804426
 0.08396395 0.         0.10338407 0.12874833 0.08303775 0.
 0.09323397]",1.0577218247571543,1.0478434543583948,0.023537481905682424,0.10643231868743896,0.0,0.09728769212961197,0.08632028102874756,0.10804425925016403,0.08396395295858383,0.0,0.10338407009840012,0.1287483274936676,0.08303774893283844,0.0,0.09323396533727646,0.10954735428094864
18,2014-01-31,"[0.10915438 0.10646112 0.         0.09728514 0.08638544 0.10807344
 0.08377204 0.         0.10360456 0.12902115 0.08311914 0.
 0.09312363]",1.0477177350929932,1.0324480711733328,0.01552807522106744,0.10646112263202667,0.0,0.09728514403104782,0.08638543635606766,0.10807343572378159,0.08377204090356827,0.0,0.10360455513000488,0.12902115285396576,0.08311913907527924,0.0,0.09312362968921661,0.10915438085794449
