,Date,Weights,Profit,Base Profit,Volume,FMC,GRA,OLN,BCPC,XLNX,KOPN,MXIM,INTC,COHR,WAT,BIO,PKI,cash
0,2014-01-06,"[0.16944224 0.         0.10812638 0.159175   0.         0.11083017
 0.16682573 0.08226304 0.09575087 0.         0.         0.10758657
 0.        ]",0.9958471890349565,0.9950000000000002,0.8305577412247658,0.0,0.10812637954950333,0.15917499363422394,0.0,0.1108301654458046,0.16682572662830353,0.0822630375623703,0.09575086832046509,0.0,0.0,0.107586570084095,0.0,0.16944223642349243
1,2014-01-07,"[0.16980226 0.         0.10797738 0.15845568 0.         0.11121598
 0.16609904 0.08295977 0.09641564 0.         0.         0.1070742
 0.        ]",1.0017719001987622,1.0022535945253563,0.0038386749644630748,0.0,0.10797738283872604,0.15845568478107452,0.0,0.1112159788608551,0.16609904170036316,0.08295977115631104,0.09641563892364502,0.0,0.0,0.10707420110702515,0.0,0.16980226337909698
2,2014-01-08,"[0.16991164 0.         0.10788204 0.15834786 0.         0.11142606
 0.16590184 0.08304211 0.09650446 0.         0.         0.10698402
 0.        ]",0.9930478641787236,0.9960543832026818,0.009769981005061584,0.0,0.10788203775882721,0.15834785997867584,0.0,0.11142606288194656,0.16590183973312378,0.08304211497306824,0.09650445729494095,0.0,0.0,0.10698401927947998,0.0,0.16991163790225983
3,2014-01-09,"[0.17002232 0.         0.10766423 0.15842323 0.         0.11167438
 0.16583139 0.08291876 0.09658296 0.         0.         0.10688274
 0.        ]",0.9878691259345229,0.9960001363790979,0.00875758516186118,0.0,0.10766422748565674,0.15842323005199432,0.0,0.11167437583208084,0.16583138704299927,0.08291876316070557,0.09658296406269073,0.0,0.0,0.1068827360868454,0.0,0.17002232372760773
4,2014-01-10,"[0.17018816 0.         0.10775086 0.15851569 0.         0.11150056
 0.16608715 0.08273589 0.09638786 0.         0.         0.10683385
 0.        ]",0.992888946277906,1.0006922747966278,0.008156161225716769,0.0,0.10775086283683777,0.15851569175720215,0.0,0.1115005612373352,0.16608715057373047,0.08273588865995407,0.09638786315917969,0.0,0.0,0.10683384537696838,0.0,0.17018815875053406
5,2014-01-13,"[0.17029348 0.         0.10754886 0.15856406 0.         0.11164796
 0.16608599 0.08261588 0.096471   0.         0.         0.10677279
 0.        ]",0.9927808744854567,1.0006115110640235,0.004900817400040605,0.0,0.10754885524511337,0.15856406092643738,0.0,0.11164795607328415,0.16608598828315735,0.08261588215827942,0.09647100418806076,0.0,0.0,0.10677278786897659,0.0,0.17029348015785217
6,2014-01-14,"[0.17062567 0.         0.10734494 0.15880105 0.         0.11136517
 0.16639493 0.08224779 0.09637689 0.         0.         0.10684355
 0.        ]",0.9944538907627986,1.0001053318057105,0.011209742052424108,0.0,0.10734494030475616,0.15880104899406433,0.0,0.1113651692867279,0.1663949340581894,0.082247793674469,0.09637688845396042,0.0,0.0,0.10684355348348618,0.0,0.17062567174434662
7,2014-01-15,"[0.17068456 0.         0.10756252 0.15882584 0.         0.11089398
 0.16657485 0.08234086 0.09612003 0.         0.         0.10699737
 0.        ]",0.9910265107969011,0.9939593981816813,0.0043507025286080225,0.0,0.10756251960992813,0.1588258445262909,0.0,0.11089397966861725,0.1665748506784439,0.08234085887670517,0.09612002968788147,0.0,0.0,0.10699737071990967,0.0,0.1706845611333847
8,2014-01-16,"[0.17051078 0.         0.10755063 0.15890427 0.         0.11080335
 0.16674875 0.08225439 0.09614157 0.         0.         0.10708629
 0.        ]",1.0089924242671207,1.0143744338127096,0.008342981083128817,0.0,0.10755062848329544,0.1589042693376541,0.0,0.11080335080623627,0.1667487472295761,0.08225439488887787,0.09614156931638718,0.0,0.0,0.10708628594875336,0.0,0.17051078379154205
9,2014-01-17,"[0.17029607 0.         0.10757138 0.15897915 0.         0.11096816
 0.16678044 0.08221932 0.09612097 0.         0.         0.10706457
 0.        ]",1.0156346436940127,1.0196374090582159,0.007315310699608268,0.0,0.10757137835025787,0.1589791476726532,0.0,0.11096815764904022,0.16678044199943542,0.08221931755542755,0.09612096846103668,0.0,0.0,0.10706457495689392,0.0,0.1702960729598999
10,2014-01-21,"[0.17038687 0.         0.10762069 0.15894814 0.         0.11085744
 0.1668005  0.08227747 0.09606087 0.         0.         0.10704804
 0.        ]",1.0067926265827474,1.0152416504577968,0.010176869011940938,0.0,0.10762069374322891,0.1589481383562088,0.0,0.11085744202136993,0.16680049896240234,0.08227746933698654,0.0960608720779419,0.0,0.0,0.10704804211854935,0.0,0.17038686573505402
11,2014-01-22,"[0.1704093  0.         0.1074448  0.15885983 0.         0.11106799
 0.1665608  0.08237849 0.09624687 0.         0.         0.10703195
 0.        ]",1.010882869456819,1.0203172606372044,0.012439363332557601,0.0,0.10744480043649673,0.15885983407497406,0.0,0.1110679879784584,0.1665607988834381,0.08237849175930023,0.0962468683719635,0.0,0.0,0.10703194886445999,0.0,0.17040930688381195
12,2014-01-23,"[0.17005739 0.         0.10747324 0.15870523 0.         0.1113888
 0.16625533 0.08267171 0.09644516 0.         0.         0.1070032
 0.        ]",1.0023883867800902,1.016531147215171,0.0068402934941324605,0.0,0.10747323930263519,0.1587052345275879,0.0,0.11138879507780075,0.16625532507896423,0.08267170935869217,0.09644515812397003,0.0,0.0,0.10700319707393646,0.0,0.17005738615989685
13,2014-01-24,"[0.17014055 0.         0.1073228  0.15880492 0.         0.11136431
 0.16635199 0.08253305 0.09644753 0.         0.         0.10703489
 0.        ]",1.001579732743276,1.01246478126599,0.0051291458285209965,0.0,0.1073228046298027,0.15880492329597473,0.0,0.11136430501937866,0.16635198891162872,0.08253305405378342,0.09644753485918045,0.0,0.0,0.10703489184379578,0.0,0.17014054954051971
14,2014-01-27,"[0.17040326 0.         0.10716035 0.1588458  0.         0.11126282
 0.1663263  0.08244307 0.09644805 0.         0.         0.10711036
 0.        ]",0.9993817744929467,1.0064918744657676,0.00894726178639325,0.0,0.10716035217046738,0.15884579718112946,0.0,0.11126282066106796,0.16632629930973053,0.08244306594133377,0.09644804894924164,0.0,0.0,0.10711035877466202,0.0,0.17040325701236725
15,2014-01-28,"[0.17132975 0.         0.10685431 0.15898207 0.         0.11104204
 0.16635004 0.08211658 0.09629545 0.         0.         0.10702974
 0.        ]",0.9825694692797955,0.9885660400622195,0.009553389738000219,0.0,0.10685431212186813,0.1589820683002472,0.0,0.11104203760623932,0.16635003685951233,0.08211658149957657,0.09629545360803604,0.0,0.0,0.1070297434926033,0.0,0.17132975161075592
16,2014-01-29,"[0.17136715 0.         0.10689237 0.1590953  0.         0.11090682
 0.16649944 0.08202118 0.09614384 0.         0.         0.1070739
 0.        ]",0.9676505835216482,0.9844505269094658,0.01299410992154742,0.0,0.10689236968755722,0.15909530222415924,0.0,0.11090681701898575,0.16649943590164185,0.08202118426561356,0.09614384174346924,0.0,0.0,0.10707390308380127,0.0,0.17136715352535248
17,2014-01-30,"[0.17225896 0.         0.10730299 0.15922494 0.         0.11032172
 0.16707459 0.08147528 0.09555788 0.         0.         0.10678364
 0.        ]",0.9693938310930924,0.9850894947096438,0.014145684144688387,0.0,0.10730299353599548,0.15922494232654572,0.0,0.11032171547412872,0.16707459092140198,0.08147528022527695,0.09555788338184357,0.0,0.0,0.10678364336490631,0.0,0.17225895822048187
