,Date,Weights,Profit,Base Profit,Volume,MRCY,IIN,HUBB,AVX,VECO,ASYS,TRT,IVAC,LECO,PFIN,SPXC,CVR,cash
0,2014-01-06,"[0.08080695 0.07890621 0.0893939  0.08021477 0.         0.07859053
 0.08805607 0.08772467 0.08993075 0.08050424 0.07966707 0.08432217
 0.08188266]",0.9981616138939257,0.9983449348816434,0.9191930530371697,0.07890621369466903,0.08939390111334918,0.08021477448988733,0.0,0.07859053220346164,0.08805607090232362,0.08772466883132317,0.08993074823849902,0.08050424394377804,0.0796670651508185,0.08432217296757993,0.08188266150148019,0.0808069469628303
1,2014-01-07,"[0.         0.08436689 0.10208145 0.08544624 0.         0.08360015
 0.1000332  0.09323042 0.09809945 0.08645446 0.08551969 0.0910269
 0.09014115]",1.0123077236301858,1.0092507207826846,0.08080694696283015,0.08436688601902603,0.1020814530250275,0.08544624109916903,0.0,0.08360015489981654,0.10003320114734025,0.09323041800790956,0.09809945152731983,0.08645446265890833,0.08551968595528547,0.09102689802929292,0.09014114763090454,0.0
2,2014-01-08,"[0.         0.08529887 0.10036764 0.08668772 0.         0.08470918
 0.09587888 0.09275551 0.09953098 0.08585347 0.08768389 0.09049308
 0.09074077]",1.0093386811744576,1.006649197618909,0.016299500857508337,0.08529887166807903,0.10036764101491998,0.08668772158959522,0.0,0.08470917509518441,0.09587888107126824,0.09275550518558809,0.09953098029940596,0.08585347167776075,0.0876838944003663,0.09049308415722847,0.09074077384060367,0.0
3,2014-01-09,"[0.         0.08401679 0.09521461 0.08696168 0.         0.08696079
 0.09904727 0.0932107  0.10273101 0.08588425 0.08548495 0.09014846
 0.09033949]",1.0278283979177898,1.020119406979972,0.011212842725053962,0.08401679416544004,0.09521461066620186,0.08696167711434216,0.0,0.0869607877165582,0.09904726999782991,0.0932106972557812,0.10273101137733923,0.08588425400457941,0.0854849508361289,0.0901484588968552,0.09033948796894388,0.0
4,2014-01-10,"[0.         0.08400379 0.0918888  0.08887751 0.         0.08516153
 0.10361646 0.10009406 0.09631661 0.08538147 0.08708338 0.09034923
 0.08722716]",1.0455122183923722,1.0335093544752314,0.019226553267974428,0.0840037929509707,0.09188880471053582,0.08887750590108792,0.0,0.08516153470301625,0.1036164601082052,0.10009405534130918,0.09631661327716497,0.08538147130965042,0.08708337967173785,0.09034922645797396,0.08722715556834788,0.0
5,2014-01-13,"[0.         0.08494046 0.09652668 0.08896535 0.         0.08727665
 0.10268913 0.08797619 0.0999448  0.08630999 0.08409403 0.09110365
 0.09017307]",1.0525415814420516,1.039806910691371,0.026262294975506334,0.08494046360291274,0.09652668123229145,0.08896534521945046,0.0,0.08727665218732353,0.1026891343438686,0.08797618546384783,0.09994479562870251,0.0863099874062065,0.08409403485182346,0.09110364637609875,0.09017307368747429,0.0
6,2014-01-14,"[0.         0.08499785 0.10160525 0.08794756 0.         0.08503157
 0.09565619 0.09588654 0.09863773 0.08742289 0.08550171 0.09248964
 0.08482308]",1.0538011105468428,1.039719891142506,0.023956008893834174,0.08499785490337824,0.10160524511882395,0.0879475609410807,0.0,0.0850315677468986,0.09565619239243643,0.09588654476006923,0.09863772775818079,0.08742288509862507,0.08550170759488837,0.0924896359781733,0.08482307770744524,0.0
7,2014-01-15,"[0.         0.08720336 0.09804114 0.08867966 0.         0.08402166
 0.09564291 0.0957999  0.10058597 0.0884052  0.08791396 0.09286709
 0.08083914]",1.0372093241033098,1.026527433043402,0.01130557485084202,0.08720335758136129,0.09804114492086509,0.08867966129997405,0.0,0.08402166216732408,0.0956429100449127,0.09579989598341952,0.10058597010595191,0.0884052006631897,0.08791396471830662,0.09286708945607257,0.08083914305862248,0.0
8,2014-01-16,"[0.         0.08513612 0.09858915 0.08479928 0.         0.08196398
 0.09399708 0.09825342 0.09775894 0.08613848 0.08284844 0.0899638
 0.10055131]",1.0743629907362129,1.0537256898757486,0.016316057505055742,0.08513611946762714,0.09858915103518627,0.0847992773967208,0.0,0.08196397979366284,0.09399708209552947,0.09825342273385733,0.0977589396824185,0.08613848285227209,0.08284843932428598,0.08996379721751074,0.10055130840092887,0.0
9,2014-01-17,"[0.         0.08739509 0.09688966 0.0875305  0.         0.08529986
 0.10022443 0.09457256 0.09784156 0.08695143 0.08533779 0.09232496
 0.08563215]",1.0831335083618894,1.0616157216036595,0.028692105478416954,0.08739508893825113,0.09688966405313745,0.08753050387039003,0.0,0.08529985837411458,0.10022442665597353,0.09457256493503872,0.09784156261421136,0.08695143008198188,0.08533779479390187,0.09232495690677625,0.08563214877622329,0.0
10,2014-01-21,"[0.         0.08613722 0.09828609 0.08751106 0.         0.08383438
 0.09883077 0.09198248 0.1005569  0.08666255 0.08604941 0.0911584
 0.08899073]",1.085169977352606,1.0628318742912923,0.013249581218926207,0.08613721935114028,0.09828609178657746,0.0875110612142549,0.0,0.08383437530255405,0.09883077217382424,0.09198247861859091,0.10055690060187772,0.086662554865558,0.0860494127714795,0.0911583984240172,0.08899073489012559,0.0
11,2014-01-22,"[0.         0.0851763  0.10065033 0.08668673 0.         0.08505133
 0.09413474 0.09230421 0.10255372 0.08700313 0.08764736 0.09147967
 0.08731248]",1.0969887264191642,1.071737536050453,0.011289712511929173,0.0851763023047286,0.10065033023974515,0.0866867333051542,0.0,0.08505132874065016,0.09413473871586447,0.09230420805316863,0.10255371907639461,0.08700312910784463,0.08764735780634973,0.09147966899815882,0.08731248365194096,0.0
