,Date,Weights,Profit,Base Profit,Volume,JACK,PZZA,EAT,MCD,STKL,UVV,PYX,ANDE,MOD,STRT,DORM,SUP,cash
0,2014-01-06,"[0.0748339  0.07804033 0.07815601 0.07455263 0.07685283 0.07762736
 0.07471696 0.07645572 0.07780945 0.07520862 0.07571529 0.08289262
 0.0771383 ]",0.999814981675371,0.9998000000000002,0.9251661151647568,0.07804033160209656,0.0781560093164444,0.07455263286828995,0.07685282826423645,0.07762736082077026,0.0747169628739357,0.07645571976900101,0.07780944555997849,0.0752086192369461,0.07571528851985931,0.08289261907339096,0.07713829725980759,0.07483389973640442
1,2014-01-07,"[0.07473718 0.07747357 0.07788899 0.0756887  0.07590642 0.07814761
 0.07489192 0.07592014 0.0783072  0.07576513 0.07639603 0.08139089
 0.07748622]",1.003551175976661,1.0038639023830649,0.007730270038837317,0.07747357338666916,0.07788898795843124,0.07568869739770889,0.0759064182639122,0.07814761251211166,0.07489192485809326,0.07592014223337173,0.07830719649791718,0.07576513290405273,0.07639602571725845,0.08139088749885559,0.07748621702194214,0.07473718374967575
2,2014-01-08,"[0.07469593 0.07745093 0.07787655 0.07571129 0.07591037 0.07815144
 0.07495536 0.0759472  0.0782785  0.07573844 0.0764415  0.08134366
 0.0774988 ]",0.9903276284641858,0.9894561974202951,0.01171483972803613,0.07745093107223511,0.07787655293941498,0.07571128755807877,0.07591037452220917,0.07815144211053848,0.07495535910129547,0.07594719529151917,0.07827850431203842,0.07573844492435455,0.07644150406122208,0.08134365826845169,0.07749880105257034,0.07469592988491058
3,2014-01-09,"[0.07468352 0.0774565  0.07786553 0.07570815 0.07592353 0.07812558
 0.07499518 0.07598568 0.07822587 0.07571552 0.07645901 0.08133968
 0.07751626]",0.9920963184784775,0.9912873451976628,0.00903851014830093,0.0774565041065216,0.07786552608013153,0.07570815086364746,0.07592353224754333,0.07812558114528656,0.07499517500400543,0.07598568499088287,0.07822587341070175,0.07571551948785782,0.07645901292562485,0.08133967965841293,0.07751625776290894,0.07468351721763611
4,2014-01-10,"[0.07468297 0.07739188 0.07780168 0.07574067 0.07599735 0.07798383
 0.07499889 0.07590447 0.07826835 0.07578225 0.07656816 0.08139783
 0.07748166]",0.9944558947724131,0.9939149911610617,0.00998743309554933,0.07739187777042389,0.07780168205499649,0.07574067264795303,0.07599735260009766,0.07798382639884949,0.0749988853931427,0.0759044736623764,0.07826834917068481,0.07578224688768387,0.07656815648078918,0.08139783143997192,0.07748166471719742,0.07468296587467194
5,2014-01-13,"[0.07463159 0.07733563 0.07779085 0.07578135 0.07601796 0.07792258
 0.07506039 0.0758995  0.07829994 0.07578381 0.07664157 0.08136643
 0.07746842]",0.99252843659848,0.9919212636031107,0.009683675305986364,0.07733563333749771,0.07779084891080856,0.07578134536743164,0.07601796090602875,0.07792257517576218,0.0750603899359703,0.07589949667453766,0.07829993963241577,0.07578381150960922,0.07664156705141068,0.08136643469333649,0.07746841758489609,0.07463158667087555
6,2014-01-14,"[0.0746198  0.07727204 0.07773076 0.07580599 0.0760722  0.07784212
 0.07509016 0.07582889 0.07834923 0.0758331  0.07673406 0.08139674
 0.0774249 ]",0.9869332650578237,0.9858934895102137,0.006685699537555232,0.07727203518152237,0.07773075997829437,0.07580599188804626,0.07607220113277435,0.07784212380647659,0.07509016245603561,0.07582889497280121,0.07834923267364502,0.07583309710025787,0.07673405855894089,0.08139673620462418,0.07742489874362946,0.07461979985237122
7,2014-01-15,"[0.07458385 0.07724918 0.07774096 0.07582437 0.07608186 0.07783166
 0.0751175  0.07584641 0.07836623 0.07580472 0.07678156 0.0813556
 0.07741611]",0.9830688687402566,0.9817869283163754,0.010935465302610166,0.0772491842508316,0.07774095982313156,0.07582436501979828,0.07608185708522797,0.07783166319131851,0.07511749863624573,0.07584641128778458,0.0783662348985672,0.07580471783876419,0.07678156346082687,0.08135560154914856,0.07741610705852509,0.07458385080099106
8,2014-01-16,"[0.07459755 0.07729314 0.07781508 0.07579543 0.07605349 0.07786247
 0.07504871 0.075882   0.07839444 0.07578587 0.07667018 0.08136906
 0.07743254]",0.9856676058509791,0.984463277257714,0.010357026962444412,0.07729314267635345,0.07781507819890976,0.07579543441534042,0.07605349272489548,0.07786247134208679,0.07504870742559433,0.07588199526071548,0.07839444279670715,0.07578586786985397,0.07667017728090286,0.0813690647482872,0.0774325430393219,0.0745975524187088
9,2014-01-17,"[0.07458228 0.07724973 0.07777192 0.07582593 0.07607561 0.0778008
 0.07508315 0.0758443  0.0784289  0.07581788 0.0767334  0.08136788
 0.07741823]",0.9899965748051264,0.9892977723852996,0.01254118710592402,0.07724972814321518,0.07777192443609238,0.07582592964172363,0.07607561349868774,0.07780079543590546,0.07508315145969391,0.07584430277347565,0.07842890173196793,0.07581788301467896,0.07673339545726776,0.08136788010597229,0.07741823047399521,0.07458227872848511
10,2014-01-21,"[0.07457951 0.07725216 0.07778148 0.07581206 0.07607456 0.07781241
 0.07505737 0.07583613 0.07842906 0.07581156 0.07670201 0.08142211
 0.07742959]",0.9916502682333425,0.9910510493338535,0.01080104131877251,0.07725215703248978,0.07778147608041763,0.07581205666065216,0.07607456296682358,0.07781241089105606,0.07505736500024796,0.07583612948656082,0.07842905819416046,0.07581156492233276,0.07670201361179352,0.0814221128821373,0.07742959260940552,0.07457951456308365
11,2014-01-22,"[0.07456194 0.07720227 0.07778268 0.07583103 0.07610137 0.07774707
 0.07511166 0.07581965 0.07846628 0.07582279 0.07677016 0.08139908
 0.07738402]",0.9905619988239428,0.9903512469192506,0.007369253842820862,0.07720226794481277,0.07778268307447433,0.07583103328943253,0.07610137015581131,0.07774706929922104,0.07511166483163834,0.07581964880228043,0.07846628129482269,0.07582279294729233,0.07677016407251358,0.08139908313751221,0.07738402485847473,0.0745619386434555
12,2014-01-23,"[0.0746298  0.07724158 0.0778454  0.0758016  0.07608171 0.07777257
 0.07504497 0.0757947  0.07843544 0.07580986 0.0767189  0.08147386
 0.07734958]",1.0004890762582028,1.0013590579567284,0.010158066443125871,0.07724158465862274,0.07784540206193924,0.07580160349607468,0.07608170807361603,0.07777257263660431,0.07504497468471527,0.07579470425844193,0.07843544334173203,0.07580985873937607,0.07671890407800674,0.08147385716438293,0.07734958082437515,0.07462979853153229
13,2014-01-24,"[0.07470664 0.07733102 0.07796814 0.07576342 0.07605407 0.07782331
 0.0748875  0.07581829 0.07846462 0.07579241 0.07656685 0.08149137
 0.07733238]",1.0031691854660636,1.0036994749586081,0.014753052433329061,0.07733102142810822,0.07796814292669296,0.07576341927051544,0.07605406641960144,0.07782331109046936,0.07488749921321869,0.07581829279661179,0.07846461981534958,0.07579240947961807,0.07656684517860413,0.0814913660287857,0.07733237743377686,0.07470664381980896
