,Date,Weights,Profit,Base Profit,C,JPM,TCF,UMBF,PFE,JNJ,ABT,BMY,INTC,XLNX,KOPN,MXIM,MCD,EAT,JACK,PZZA,LH,AMS,DGX,PMD,COHR,PKI,BIO,WAT,MMM,TFX,CRY,ATRI,TRT,IVAC,ASYS,VECO,GGG,FLS,ITT,IEX,AVX,HUBB,IIN,MRCY,FLEX,CTS,IEC,SANM,HDSN,KAMN,LAWS,WLFC,CIA,AAME,FFG,GL,CIGI,FRPH,CTO,TRC,NBIX,BCRX,TECH,TTNP,SCON,MSI,BKTI,VSAT,LECO,CVR,SPXC,PFIN,STRM,EBIX,UIS,JKHY,UVV,STKL,ANDE,PYX,BZH,NVR,PHM,MTH,MOD,DORM,STRT,SUP,PCAR,SPAR,F,OSK,HLX,CLB,ENSV,RES,BCPC,FMC,GRA,OLN,cash
0,2014-06-12,"[0.06409414 0.         0.02325841 0.         0.02361505 0.
 0.         0.02373355 0.02265751 0.02365716 0.         0.02381691
 0.02381829 0.02342697 0.         0.         0.01134934 0.01535222
 0.02379894 0.         0.02383714 0.         0.         0.02378676
 0.02375826 0.         0.02372718 0.02383316 0.         0.
 0.         0.01585622 0.         0.         0.         0.
 0.         0.         0.02382448 0.         0.01810296 0.02378368
 0.02382935 0.         0.         0.         0.         0.
 0.         0.02356697 0.         0.         0.02380838 0.
 0.02325264 0.01333797 0.02379353 0.         0.02370055 0.02368481
 0.         0.         0.02373134 0.         0.01267184 0.02383575
 0.         0.         0.         0.02335165 0.02377822 0.
 0.02327525 0.         0.023688   0.         0.         0.
 0.         0.         0.         0.         0.         0.02297258
 0.01124599 0.         0.02306816 0.         0.         0.
 0.0236832  0.         0.0224219  0.0126787  0.02376444 0.02377042
 0.        ]",0.9999999999906409,0.9999999999902726,0.0,0.023258413668640406,0.0,0.023615054892845964,0.0,0.0,0.023733554465910914,0.02265751454821355,0.02365716456902768,0.0,0.023816914718703716,0.02381828751024859,0.023426967336685287,0.0,0.0,0.01134934022439932,0.015352223246455562,0.023798943703654818,0.0,0.02383713980699468,0.0,0.0,0.02378675883498304,0.023758263931735645,0.0,0.0237271824129328,0.023833160466478473,0.0,0.0,0.0,0.015856222727901423,0.0,0.0,0.0,0.0,0.0,0.0,0.02382447670182937,0.0,0.018102963727459814,0.023783683822716974,0.023829346549107924,0.0,0.0,0.0,0.0,0.0,0.0,0.02356696653920514,0.0,0.0,0.023808377362780016,0.0,0.023252640406281885,0.013337969616636167,0.02379352696333591,0.0,0.023700551479637386,0.02368480834406953,0.0,0.0,0.023731336429591004,0.0,0.012671843542681057,0.023835751721658877,0.0,0.0,0.0,0.023351650530652145,0.02377821528115638,0.0,0.02327524678165238,0.0,0.023688001880367966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02297257805115474,0.011245994075801171,0.0,0.023068157106776045,0.0,0.0,0.0,0.023683203267602083,0.0,0.022421896040589008,0.012678697861695802,0.02376444177557838,0.023770422869148107,0.0,0.06409414420502291
1,2014-06-13,"[0.02558542 0.         0.02424468 0.         0.02461806 0.
 0.         0.02473039 0.02359947 0.02467246 0.         0.02482619
 0.02482787 0.02441033 0.         0.         0.01174439 0.01562843
 0.02480953 0.         0.02484788 0.         0.         0.0247959
 0.02476256 0.         0.02473311 0.02484377 0.         0.
 0.         0.0162763  0.         0.         0.         0.
 0.         0.         0.0248343  0.         0.01844415 0.0247913
 0.02483952 0.         0.         0.         0.         0.
 0.         0.02455772 0.         0.         0.02481702 0.
 0.02423321 0.01412806 0.02480194 0.         0.02470511 0.02468699
 0.         0.         0.02473764 0.         0.01325047 0.02484649
 0.         0.         0.         0.02434724 0.02478851 0.
 0.02426476 0.         0.02469702 0.         0.         0.
 0.         0.         0.         0.         0.         0.02391553
 0.01185429 0.         0.02403688 0.         0.         0.
 0.02467988 0.         0.02342669 0.01281261 0.02476972 0.02477624
 0.        ]",0.9985155305609262,0.9994068305911861,0.0,0.02424467723027836,0.0,0.02461805930337589,0.0,0.0,0.02473038677005633,0.023599468321682384,0.024672463370767374,0.0,0.024826194048082638,0.024827869235720768,0.024410326607360526,0.0,0.0,0.011744389573971652,0.01562842849136314,0.024809526484202395,0.0,0.024847882423057577,0.0,0.0,0.024795901313887293,0.024762557437748398,0.0,0.024733112570747222,0.024843771722638918,0.0,0.0,0.0,0.016276297005589035,0.0,0.0,0.0,0.0,0.0,0.0,0.02483429536275563,0.0,0.0184441512217754,0.02479129852986439,0.02483952219747564,0.0,0.0,0.0,0.0,0.0,0.0,0.02455771845509511,0.0,0.0,0.02481701647054522,0.0,0.024233208979787774,0.014128055455848259,0.02480194472686623,0.0,0.024705106990463653,0.02468698943990255,0.0,0.0,0.024737635402743447,0.0,0.013250468418393026,0.024846488368013144,0.0,0.0,0.0,0.024347244268530802,0.024788512162496747,0.0,0.02426476140593694,0.0,0.02469701590721905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023915527474286467,0.011854294284901345,0.0,0.024036878008929532,0.0,0.0,0.0,0.024679880477525996,0.0,0.02342668654201766,0.012812606429238791,0.024769717850473456,0.024776238958975606,0.0,0.025585424299408445
2,2014-06-16,"[0.02462072 0.         0.02427104 0.         0.02464505 0.
 0.         0.02475749 0.02362126 0.02469881 0.         0.02485342
 0.0248552  0.02443698 0.         0.         0.01174648 0.01563973
 0.02483678 0.         0.02487523 0.         0.         0.02482303
 0.02478964 0.         0.02475992 0.02487111 0.         0.
 0.         0.01628731 0.         0.         0.         0.
 0.         0.         0.02486161 0.         0.01846364 0.02481857
 0.02486687 0.         0.         0.         0.         0.
 0.         0.0245841  0.         0.         0.02484436 0.
 0.0242586  0.01413611 0.02482914 0.         0.02473192 0.02471401
 0.         0.         0.02476453 0.         0.01324272 0.02487383
 0.         0.         0.         0.02437438 0.02481572 0.
 0.02429076 0.         0.02472374 0.         0.         0.
 0.         0.         0.         0.         0.         0.02394086
 0.01184721 0.         0.02406334 0.         0.         0.
 0.02470699 0.         0.0234505  0.01280698 0.02479698 0.02480334
 0.        ]",0.998086140350464,0.9984867432657026,0.0,0.02427103762918363,0.0,0.024645045812042878,0.0,0.0,0.024757491173245424,0.02362125873233307,0.024698813565306853,0.0,0.024853420975082377,0.024855203293841995,0.024436982578104307,0.0,0.0,0.011746477883866777,0.015639729738624153,0.024836782309221962,0.0,0.02487522587694907,0.0,0.0,0.024823026520681347,0.024789642692715726,0.0,0.02475991540727642,0.02487111331564436,0.0,0.0,0.0,0.01628731019998456,0.0,0.0,0.0,0.0,0.0,0.0,0.024861614230775538,0.0,0.018463637494752858,0.024818565696677862,0.024866870514213355,0.0,0.0,0.0,0.0,0.0,0.0,0.024584098746968118,0.0,0.0,0.02484436254850861,0.0,0.024258600344665718,0.014136112047387467,0.02482913994690951,0.0,0.024731920661151045,0.024714006120694368,0.0,0.0,0.024764534934509103,0.0,0.01324272271820597,0.024873825691562552,0.0,0.0,0.0,0.02437437508265082,0.02481572153585434,0.0,0.024290762195630207,0.0,0.024723735031898886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02394086402942552,0.011847212464704484,0.0,0.024063341904021207,0.0,0.0,0.0,0.024706989018047364,0.0,0.023450496735040984,0.01280698020521513,0.024796977191113907,0.024803335548898943,0.0,0.02462071965641131
3,2014-06-17,"[0.02458637 0.         0.02428738 0.         0.0246532  0.
 0.         0.02474138 0.02362921 0.02471844 0.         0.02484901
 0.02485113 0.0244354  0.         0.         0.0118164  0.01525333
 0.02483626 0.         0.02487101 0.         0.         0.02482155
 0.02478339 0.         0.02476038 0.0248671  0.         0.
 0.         0.0160834  0.         0.         0.         0.
 0.         0.         0.02485737 0.         0.01792308 0.02481474
 0.02486256 0.         0.         0.         0.         0.
 0.         0.02457761 0.         0.         0.02483991 0.
 0.02426751 0.01475828 0.02482578 0.         0.02473206 0.02471324
 0.         0.         0.02476483 0.         0.01355178 0.02486976
 0.         0.         0.         0.02439719 0.02481676 0.
 0.02431263 0.         0.0247323  0.         0.         0.
 0.         0.         0.         0.         0.         0.02391689
 0.01227716 0.         0.02407363 0.         0.         0.
 0.02469578 0.         0.02358361 0.01240039 0.02479246 0.02479835
 0.        ]",0.9966950696373065,0.9976723951761554,0.0,0.02428738142797468,0.0,0.02465320026592458,0.0,0.0,0.024741382543642807,0.023629207990314968,0.024718435856852655,0.0,0.02484901173447186,0.024851134120438313,0.024435397478548768,0.0,0.0,0.011816402112260295,0.015253327506554878,0.024836263850516724,0.0,0.02487101134575315,0.0,0.0,0.02482154638564984,0.024783387294011385,0.0,0.024760384981071526,0.024867101012617524,0.0,0.0,0.0,0.016083399799509592,0.0,0.0,0.0,0.0,0.0,0.0,0.024857367317459102,0.0,0.017923077268261277,0.024814738991253082,0.02486256267621276,0.0,0.0,0.0,0.0,0.0,0.0,0.02457760540831026,0.0,0.0,0.024839914937964558,0.0,0.024267506706545528,0.01475827674421854,0.024825783334692916,0.0,0.024732056812860066,0.024713241264659427,0.0,0.0,0.02476482542977587,0.0,0.013551781361303616,0.024869759480012583,0.0,0.0,0.0,0.024397187390987046,0.024816756948259498,0.0,0.02431263260317942,0.0,0.024732296610213127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023916890646012143,0.012277161934763485,0.0,0.024073631514622718,0.0,0.0,0.0,0.024695783662975753,0.0,0.023583614025173175,0.012400390234210912,0.024792463503347517,0.024798351062825956,0.0,0.0245863664237862
4,2014-06-18,"[0.02457856 0.         0.02430263 0.         0.02466209 0.
 0.         0.02473133 0.02363152 0.02473213 0.         0.02484766
 0.02485008 0.02443892 0.         0.         0.01181662 0.01496051
 0.02483768 0.         0.02486981 0.         0.         0.0248221
 0.02478023 0.         0.02476272 0.02486605 0.         0.
 0.         0.01593076 0.         0.         0.         0.
 0.         0.         0.02485624 0.         0.01754007 0.02481374
 0.02486132 0.         0.         0.         0.         0.
 0.         0.0245764  0.         0.         0.02483866 0.
 0.02427511 0.0152426  0.02482509 0.         0.02473327 0.0247157
 0.         0.         0.02476657 0.         0.0137574  0.02486867
 0.         0.         0.         0.02441773 0.02481918 0.
 0.02433216 0.         0.02473965 0.         0.         0.
 0.         0.         0.         0.         0.         0.02389678
 0.01256955 0.         0.02408426 0.         0.         0.
 0.02468914 0.         0.02368407 0.01208656 0.02479192 0.02479676
 0.        ]",0.9972190564496374,0.9991361484125391,0.0,0.024302627968494216,0.0,0.024662093913567364,0.0,0.0,0.024731333354258023,0.02363152050297624,0.02473212940957308,0.0,0.024847663228191808,0.024850082778070215,0.024438916387456995,0.0,0.0,0.011816622295009911,0.014960508931157798,0.02483768323596773,0.0,0.024869814723161267,0.0,0.0,0.024822099201521206,0.02478023149946118,0.0,0.024762718919065625,0.024866045962506043,0.0,0.0,0.0,0.01593075742308763,0.0,0.0,0.0,0.0,0.0,0.0,0.024856235734415803,0.0,0.01754006617240356,0.024813735138471214,0.024861315239284806,0.0,0.0,0.0,0.0,0.0,0.0,0.024576403519196658,0.0,0.0,0.024838656282587527,0.0,0.02427510744396152,0.015242596864964151,0.02482509256017995,0.0,0.024733274145395005,0.02471570377063354,0.0,0.0,0.02476656633930768,0.0,0.013757397897590076,0.024868667401534244,0.0,0.0,0.0,0.024417733809256575,0.024819181251682542,0.0,0.02433216102824823,0.0,0.02473964951974647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02389677633088522,0.012569549186561052,0.0,0.02408426376802107,0.0,0.0,0.0,0.024689137800636946,0.0,0.02368407412747091,0.012086562300941617,0.024791916384174675,0.024796764906045998,0.0,0.024578561342876774
5,2014-06-19,"[0.02459169 0.         0.02426784 0.         0.02465294 0.
 0.         0.02476188 0.023607   0.02469698 0.         0.02485548
 0.02485724 0.02445062 0.         0.         0.01158429 0.01569277
 0.02483922 0.         0.02487731 0.         0.         0.02482457
 0.02479094 0.         0.02476451 0.02487313 0.         0.
 0.         0.01629412 0.         0.         0.         0.
 0.         0.         0.0248641  0.         0.01853891 0.02481923
 0.02486892 0.         0.         0.         0.         0.
 0.         0.02459181 0.         0.         0.02484685 0.
 0.02425549 0.01422557 0.02483061 0.         0.02473143 0.02472044
 0.         0.         0.02476718 0.         0.01322557 0.02487596
 0.         0.         0.         0.0243789  0.02481729 0.
 0.02429561 0.         0.02472588 0.         0.         0.
 0.         0.         0.         0.         0.         0.02392777
 0.01170059 0.         0.02406548 0.         0.         0.
 0.02470666 0.         0.02347726 0.0128519  0.0248025  0.02480555
 0.        ]",1.0073636583884493,1.009062820902122,0.0,0.024267844347768828,0.0,0.024652938388113346,0.0,0.0,0.02476187891937992,0.02360700346857627,0.024696984167820124,0.0,0.02485548381959573,0.02485724034085672,0.024450616733355298,0.0,0.0,0.011584286614495712,0.015692772608675378,0.024839215678004657,0.0,0.02487730946646674,0.0,0.0,0.024824567971531975,0.02479094268022317,0.0,0.02476450850791142,0.024873130938006433,0.0,0.0,0.0,0.016294118938575266,0.0,0.0,0.0,0.0,0.0,0.0,0.024864104431938986,0.0,0.01853891438841431,0.024819232410730384,0.024868923259190035,0.0,0.0,0.0,0.0,0.0,0.0,0.024591813067181004,0.0,0.0,0.024846849477691536,0.0,0.02425548631766222,0.0142255687084516,0.024830610482635383,0.0,0.024731429530118594,0.024720438396575912,0.0,0.0,0.024767176738089484,0.0,0.01322556606526956,0.02487595533499203,0.0,0.0,0.0,0.024378900886346307,0.02481729213875675,0.0,0.024295614462178452,0.0,0.02472587565716416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023927768834952925,0.011700588309218276,0.0,0.02406548377173181,0.0,0.0,0.0,0.024706664414426347,0.0,0.023477261618332964,0.012851898498622814,0.02480249626219836,0.024805554175621147,0.0,0.02459168877215154
6,2014-06-20,"[0.02458761 0.         0.02427394 0.         0.02465223 0.
 0.         0.02475129 0.02361713 0.02470675 0.         0.02485129
 0.02485318 0.02444279 0.         0.         0.01169896 0.01549501
 0.02483676 0.         0.0248732  0.         0.         0.02482208
 0.02478635 0.         0.02476183 0.02486914 0.         0.
 0.         0.01619595 0.         0.         0.         0.
 0.         0.         0.02485981 0.         0.01824145 0.02481577
 0.02486476 0.         0.         0.         0.         0.
 0.         0.02458396 0.         0.         0.02484245 0.
 0.02425954 0.01448298 0.02482717 0.         0.02473068 0.02471597
 0.         0.         0.0247653  0.         0.01339638 0.02487189
 0.         0.         0.         0.02438542 0.02481592 0.
 0.02430181 0.         0.02472822 0.         0.         0.
 0.         0.         0.         0.         0.         0.0239212
 0.01197003 0.         0.02406751 0.         0.         0.
 0.02469993 0.         0.02352751 0.01265117 0.02479676 0.02480092
 0.        ]",1.0116131605907088,1.0145141542379466,0.0,0.024273943146191013,0.0,0.024652234177906192,0.0,0.0,0.02475128675401722,0.023617126856971378,0.02470674982291374,0.0,0.024851286433066326,0.02485317875954308,0.024442791406027224,0.0,0.0,0.011698956759662264,0.015495007371261183,0.024836755253817257,0.0,0.024873198137995354,0.0,0.0,0.024822078977444366,0.02478634768767797,0.0,0.024761834558476463,0.024869139070749446,0.0,0.0,0.0,0.01619594688963075,0.0,0.0,0.0,0.0,0.0,0.0,0.024859811952708616,0.0,0.018241449506885766,0.024815773338552338,0.02486476426126555,0.0,0.0,0.0,0.0,0.0,0.0,0.02458396047146016,0.0,0.0,0.02484245402253043,0.0,0.02425954075478147,0.014482976675407851,0.02482716513551293,0.0,0.02473067687579482,0.024715972455768332,0.0,0.0,0.02476530286803874,0.0,0.013396384407477854,0.024871892455802375,0.0,0.0,0.0,0.0243854215786847,0.024815918956361524,0.0,0.024301810658701913,0.0,0.024728217997447875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02392120394577433,0.01197003347632509,0.0,0.02406751252231245,0.0,0.0,0.0,0.024699933054187436,0.0,0.023527509602868996,0.012651170648030384,0.024796757784559267,0.0248009162008984,0.0,0.024587606328509152
7,2014-06-23,"[0.02459701 0.         0.02425666 0.         0.02464508 0.
 0.         0.02476465 0.02361164 0.02468863 0.         0.02485535
 0.02485706 0.0244441  0.         0.         0.01167219 0.01584633
 0.02483738 0.         0.02487721 0.         0.         0.02482373
 0.0247924  0.         0.02476174 0.02487297 0.         0.
 0.         0.01637486 0.         0.         0.         0.
 0.         0.         0.02486384 0.         0.0186747  0.02481933
 0.02486886 0.         0.         0.         0.         0.
 0.         0.02458828 0.         0.         0.02484669 0.
 0.02425137 0.01392898 0.02483042 0.         0.02473118 0.02471636
 0.         0.         0.02476578 0.         0.01314014 0.02487578
 0.         0.         0.         0.02436363 0.02481511 0.
 0.02428071 0.         0.02472089 0.         0.         0.
 0.         0.         0.         0.         0.         0.02394519
 0.01159509 0.         0.02405881 0.         0.         0.
 0.02470969 0.         0.02340208 0.0130221  0.02480071 0.02480528
 0.        ]",1.009248093223375,1.0167799258774672,0.0,0.024256659406320876,0.0,0.024645081873902037,0.0,0.0,0.024764651872393413,0.023611636672149123,0.02468863332553407,0.0,0.024855354502669288,0.02485705938801344,0.024444095778774787,0.0,0.0,0.011672188965604907,0.015846330391797586,0.024837377451315503,0.0,0.02487721114059327,0.0,0.0,0.02482373432384971,0.024792400485323288,0.0,0.02476174409429023,0.02487297351872365,0.0,0.0,0.0,0.01637485750812844,0.0,0.0,0.0,0.0,0.0,0.0,0.024863843485497264,0.0,0.018674695225714712,0.0248193317044886,0.02486886217320244,0.0,0.0,0.0,0.0,0.0,0.0,0.024588277418905357,0.0,0.0,0.024846686036856715,0.0,0.0242513717433433,0.013928979530916614,0.024830420592134868,0.0,0.024731176500510887,0.02471636379893,0.0,0.0,0.02476577542449846,0.0,0.013140139500544197,0.024875781904831473,0.0,0.0,0.0,0.024363634817070143,0.024815107703095883,0.0,0.02428070868403004,0.0,0.024720890571990953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02394519450567466,0.011595089841715258,0.0,0.02405881450386689,0.0,0.0,0.0,0.024709692388817376,0.0,0.023402080514141305,0.013022096282024791,0.024800706273989233,0.024805277059882298,0.0,0.024597011113942507
8,2014-06-24,"[0.0246022  0.         0.02424246 0.         0.02464047 0.
 0.         0.02477311 0.02360778 0.02467448 0.         0.02485779
 0.02485921 0.02444558 0.         0.         0.01163375 0.01608568
 0.02483739 0.         0.02487952 0.         0.         0.02482443
 0.02479606 0.         0.02476198 0.02487514 0.         0.
 0.         0.01649856 0.         0.         0.         0.
 0.         0.         0.02486622 0.         0.01895842 0.02482107
 0.0248712  0.         0.         0.         0.         0.
 0.         0.02459206 0.         0.         0.02484921 0.
 0.02424446 0.01356975 0.02483216 0.         0.02473086 0.02471686
 0.         0.         0.02476595 0.         0.01298677 0.02487801
 0.         0.         0.         0.02434697 0.02481387 0.
 0.02426522 0.         0.02471558 0.         0.         0.
 0.         0.         0.         0.         0.         0.02395736
 0.01134188 0.         0.02405111 0.         0.         0.
 0.02471523 0.         0.02331439 0.01328844 0.02480346 0.0248079
 0.        ]",1.0108263381488929,1.014185431984978,0.0,0.02424245966585217,0.0,0.024640466526813443,0.0,0.0,0.02477310985439772,0.02360778036101774,0.02467447930463634,0.0,0.02485778729587102,0.024859212086109236,0.024445582926420073,0.0,0.0,0.011633748798447202,0.0160856835170161,0.02483738519155732,0.0,0.02487952161911871,0.0,0.0,0.024824433540739807,0.024796061623693456,0.0,0.024761976215355985,0.024875144238369864,0.0,0.0,0.0,0.016498562625705416,0.0,0.0,0.0,0.0,0.0,0.0,0.024866219879581916,0.0,0.01895842114916083,0.024821067763354195,0.02487120215443812,0.0,0.0,0.0,0.0,0.0,0.0,0.02459205921118781,0.0,0.0,0.024849207960776068,0.0,0.024244464328454708,0.013569751108483312,0.02483215730531213,0.0,0.024730864248264615,0.02471686374564329,0.0,0.0,0.024765947718746344,0.0,0.012986772960665638,0.024878013551621184,0.0,0.0,0.0,0.024346971267258023,0.024813865558697704,0.0,0.024265220538133243,0.0,0.024715577562092302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023957355269911305,0.011341879884992715,0.0,0.024051109131031874,0.0,0.0,0.0,0.024715225663708432,0.0,0.023314386996144527,0.013288435260920158,0.024803464868903693,0.02480789556891808,0.0,0.024602203952476098
9,2014-06-25,"[0.02459592 0.         0.02426341 0.         0.02464681 0.
 0.         0.02476273 0.02361339 0.02469294 0.         0.02485514
 0.02485685 0.02444374 0.         0.         0.01166779 0.01575822
 0.02483781 0.         0.02487695 0.         0.         0.02482389
 0.02479161 0.         0.02476199 0.02487275 0.         0.
 0.         0.01633951 0.         0.         0.         0.
 0.         0.         0.02486356 0.         0.01860369 0.02481942
 0.02486859 0.         0.         0.         0.         0.
 0.         0.02458854 0.         0.         0.02484638 0.
 0.02425401 0.01404128 0.02483035 0.         0.02473155 0.02471688
 0.         0.         0.02476578 0.         0.01318023 0.02487554
 0.         0.         0.         0.02436991 0.0248159  0.
 0.02428656 0.         0.02472266 0.         0.         0.
 0.         0.         0.         0.         0.         0.02394078
 0.0116874  0.         0.02406122 0.         0.         0.
 0.02470887 0.         0.02342933 0.01292454 0.0248004  0.02480517
 0.        ]",1.0049043649785483,1.0094965555869997,0.0,0.024263406006484096,0.0,0.024646807142788444,0.0,0.0,0.024762733032471073,0.02361339039809296,0.02469294162631598,0.0,0.02485514403628795,0.024856853583138678,0.024443744216597108,0.0,0.0,0.011667786508798393,0.015758218575985358,0.024837811867598373,0.0,0.024876948627354643,0.0,0.0,0.024823891714125964,0.02479161262815228,0.0,0.024761993888364888,0.02487275353890806,0.0,0.0,0.0,0.016339507196656403,0.0,0.0,0.0,0.0,0.0,0.0,0.024863556537226255,0.0,0.018603689820860417,0.024819420014551823,0.024868593699628974,0.0,0.0,0.0,0.0,0.0,0.0,0.024588540848393972,0.0,0.0,0.02484638270740472,0.0,0.02425401270277663,0.014041279887814296,0.024830354915632968,0.0,0.024731545045749793,0.024716876220342545,0.0,0.0,0.024765783821264955,0.0,0.013180233107600544,0.02487553957808372,0.0,0.0,0.0,0.02436991020088464,0.024815902610201612,0.0,0.024286556234078743,0.0,0.024722658513669914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023940775290164935,0.011687399312372214,0.0,0.024061217557883176,0.0,0.0,0.0,0.024708869743802094,0.0,0.023429326042126962,0.012924535134149338,0.02480040382208382,0.024805169075432676,0.0,0.024595922967697394
