,Date,Weights,Profit,Base Profit,Volume,MTH,BZH,PHM,NVR,GGG,ITT,FLS,IEX,GL,AAME,FFG,CIA,cash
0,2014-01-06,"[0.09328146 0.10314327 0.09215041 0.09424765 0.08334769 0.09571589
 0.         0.09273545 0.08407833 0.         0.08340388 0.08606008
 0.09183592]",1.0000000223426746,0.9999999999900002,0.9067185595631599,0.10314327478408813,0.09215040504932404,0.09424764662981033,0.08334768563508987,0.09571588784456253,0.0,0.09273544698953629,0.0840783342719078,0.0,0.08340387791395187,0.08606008440256119,0.09183591604232788,0.09328146278858185
1,2014-01-07,"[0.09332029 0.10306387 0.09222388 0.09427821 0.08321703 0.0957589
 0.         0.09266378 0.08405464 0.         0.08349102 0.08596788
 0.09196056]",0.99905168458554,1.0004705234185984,0.000756457643472972,0.10306386649608612,0.0922238752245903,0.09427820891141891,0.08321703225374222,0.09575890004634857,0.0,0.09266377985477448,0.08405464142560959,0.0,0.0834910199046135,0.08596787601709366,0.09196055680513382,0.09332028776407242
2,2014-01-08,"[0.09328239 0.10303403 0.09221812 0.09428935 0.08320016 0.09575765
 0.         0.09267423 0.0840584  0.         0.08352084 0.08597858
 0.09198628]",0.9912517275542078,0.9923774064229439,0.0065138876404967775,0.10303402692079544,0.09221811592578888,0.09428934752941132,0.08320016413927078,0.09575764834880829,0.0,0.09267422556877136,0.08405840396881104,0.0,0.08352083712816238,0.08597858250141144,0.0919862762093544,0.09328239411115646
3,2014-01-09,"[0.09318213 0.10297544 0.09232551 0.09424108 0.08311122 0.09571868
 0.         0.09274113 0.08399728 0.         0.08340999 0.08613617
 0.09216136]",0.9802891099436113,0.983187922289603,0.006013987602296599,0.10297544300556183,0.09232550859451294,0.09424107521772385,0.0831112191081047,0.09571868181228638,0.0,0.09274113178253174,0.08399727940559387,0.0,0.08340998739004135,0.08613616973161697,0.09216136485338211,0.09318213164806366
4,2014-01-10,"[0.09315    0.10293432 0.09240196 0.09421299 0.08303195 0.09570793
 0.         0.09277383 0.08395316 0.         0.08336138 0.08620028
 0.09227218]",0.9849379565005398,0.9882093782766613,0.014214379709366235,0.1029343232512474,0.09240195900201797,0.09421299397945404,0.08303195238113403,0.09570793062448502,0.0,0.09277383238077164,0.08395315706729889,0.0,0.08336137980222702,0.0862002819776535,0.09227218478918076,0.09315000474452972
5,2014-01-13,"[0.09309541 0.10289972 0.0924901  0.09417224 0.0829646  0.09568143
 0.         0.09281829 0.08390296 0.         0.08326752 0.08631147
 0.09239624]",0.9826056360452017,0.9872501669218571,0.007346013980733479,0.1028997153043747,0.09249009937047958,0.09417223930358887,0.08296459913253784,0.09568142890930176,0.0,0.09281828999519348,0.08390296250581741,0.0,0.08326751738786697,0.0863114669919014,0.09239624440670013,0.09309540688991547
6,2014-01-14,"[0.0931282  0.10296516 0.09243235 0.09420758 0.08306088 0.09569329
 0.         0.09277066 0.0839375  0.         0.08328694 0.08624339
 0.09227405]",0.979035550064138,0.9838480661887224,0.00640684715070397,0.10296516120433807,0.09243234992027283,0.09420758485794067,0.08306087553501129,0.09569329023361206,0.0,0.09277065843343735,0.08393750339746475,0.0,0.08328694105148315,0.0862433910369873,0.09227405488491058,0.09312819689512253
7,2014-01-15,"[0.09322941 0.10302073 0.09231398 0.09423827 0.08315517 0.09572778
 0.         0.09271184 0.08399609 0.         0.08338745 0.08611429
 0.09210505]",0.9677009884539758,0.9724934002379898,0.007523965060504253,0.10302072763442993,0.0923139750957489,0.0942382663488388,0.08315517008304596,0.09572777897119522,0.0,0.09271184355020523,0.08399608731269836,0.0,0.08338744938373566,0.08611428737640381,0.09210505336523056,0.09322940558195114
8,2014-01-16,"[0.0931704  0.10300621 0.09232599 0.09421172 0.08315482 0.09569061
 0.         0.09275001 0.08399619 0.         0.08332648 0.08621061
 0.09215691]",0.9763966867458191,0.9800500292489469,0.010294749326072163,0.10300621390342712,0.09232599288225174,0.09421171993017197,0.0831548199057579,0.09569060802459717,0.0,0.09275001287460327,0.08399619162082672,0.0,0.08332648128271103,0.08621060848236084,0.09215690940618515,0.0931703969836235
9,2014-01-17,"[0.09307716 0.10295808 0.09241908 0.09420019 0.08307974 0.0956693
 0.         0.09279142 0.08395104 0.         0.08326367 0.08630256
 0.09228781]",0.9737765873399207,0.9796476957118874,0.004406564152287018,0.1029580757021904,0.0924190804362297,0.09420018643140793,0.0830797404050827,0.09566929936408997,0.0,0.09279142320156097,0.08395104110240936,0.0,0.08326366543769836,0.08630255609750748,0.0922878086566925,0.0930771604180336
10,2014-01-21,"[0.09308907 0.1029708  0.09239253 0.09415042 0.08310495 0.09564048
 0.         0.09280972 0.08396193 0.         0.08319872 0.08638421
 0.09229717]",0.9703062221178529,0.9749825733840763,0.005561146141353466,0.10297080129384995,0.09239253401756287,0.09415041655302048,0.08310495316982269,0.09564048051834106,0.0,0.09280972182750702,0.08396193385124207,0.0,0.08319871872663498,0.08638421446084976,0.09229717403650284,0.09308906644582748
11,2014-01-22,"[0.09306452 0.1029752  0.09240247 0.0941328  0.08311143 0.09562109
 0.         0.09282518 0.08396121 0.         0.08315108 0.08643725
 0.09231778]",0.9751412827991484,0.9802889278137152,0.013517641203057974,0.10297519713640213,0.09240247309207916,0.09413280338048935,0.08311142772436142,0.09562109410762787,0.0,0.09282518178224564,0.08396121114492416,0.0,0.08315107971429825,0.08643724769353867,0.09231778234243393,0.09306451678276062
