,Date,Weights,Profit,Base Profit,Volume,TRC,CIGI,FRPH,CTO,SANM,FLEX,CTS,IEC,SPAR,OSK,F,PCAR,cash
0,2014-01-06,"[0.0738038  0.07632849 0.07730658 0.07688301 0.07703072 0.07473686
 0.0788587  0.0784127  0.07810234 0.07769094 0.07716929 0.0766241
 0.07705247]",0.9998147682086733,0.9998000000000002,0.9261962026357651,0.07632848620414734,0.0773065835237503,0.07688301056623459,0.0770307183265686,0.07473686337471008,0.07885869592428207,0.07841270416975021,0.07810233533382416,0.07769094407558441,0.07716929167509079,0.07662409543991089,0.07705247402191162,0.07380380481481552
1,2014-01-07,"[0.07277014 0.07616125 0.07819545 0.07679869 0.07657973 0.07499141
 0.07908057 0.07863056 0.07793979 0.07757061 0.0779087  0.07588166
 0.07749145]",1.0074326521891588,1.0080649645698372,0.004488553021362703,0.07616125047206879,0.07819544523954391,0.0767986923456192,0.07657972723245621,0.07499140501022339,0.07908056676387787,0.07863055914640427,0.07793978601694107,0.0775706097483635,0.0779087021946907,0.07588165998458862,0.07749145478010178,0.0727701410651207
2,2014-01-08,"[0.07266714 0.07613946 0.07812649 0.0767604  0.07664979 0.07497618
 0.07906535 0.07868136 0.07790154 0.0776171  0.07794662 0.07594489
 0.07752371]",1.0020082740317537,1.0019654508485671,0.00967572394235542,0.07613946497440338,0.07812649011611938,0.07676040381193161,0.07664978504180908,0.07497617602348328,0.07906534522771835,0.07868135720491409,0.07790154218673706,0.0776171013712883,0.07794661819934845,0.07594489306211472,0.07752370834350586,0.07266714423894882
3,2014-01-09,"[0.07269179 0.07612171 0.07798658 0.0768353  0.07674616 0.07481173
 0.07910582 0.07869641 0.07791207 0.07767335 0.07780576 0.07599855
 0.07761474]",1.0049524587479237,1.0050825672461958,0.009567686360969222,0.07612171024084091,0.07798657566308975,0.07683530449867249,0.07674615830183029,0.07481173425912857,0.07910582423210144,0.07869640737771988,0.07791206985712051,0.07767335325479507,0.07780575752258301,0.07599855214357376,0.07761473953723907,0.07269179075956345
4,2014-01-10,"[0.07261842 0.0760154  0.0779319  0.0769146  0.07693681 0.07461765
 0.07921407 0.07871758 0.07792048 0.07774869 0.07763574 0.07605466
 0.07767399]",1.0070914851382657,1.007458582026112,0.007036864050429617,0.0760153979063034,0.07793190330266953,0.07691460102796555,0.07693681120872498,0.0746176466345787,0.07921407371759415,0.07871758192777634,0.07792048156261444,0.07774868607521057,0.0776357427239418,0.0760546624660492,0.07767398655414581,0.07261842489242554
5,2014-01-13,"[0.07251275 0.07586502 0.07788569 0.0770047  0.07720833 0.07435326
 0.07932167 0.07873598 0.07794028 0.07786973 0.07744378 0.07617182
 0.07768698]",1.005389279871753,1.0056809838625231,0.011521449366319778,0.07586502283811569,0.0778856948018074,0.07700470089912415,0.07720832526683807,0.07435326278209686,0.07932166755199432,0.07873598486185074,0.07794027775526047,0.0778697282075882,0.07744377851486206,0.07617181539535522,0.07768698036670685,0.07251274585723877
6,2014-01-14,"[0.         0.08151864 0.0838991  0.08326162 0.0837803  0.07960711
 0.08572361 0.08490051 0.08410892 0.08413371 0.08306456 0.0822889
 0.08371298]",0.9969580352039701,0.9973475057490877,0.07302677935423266,0.08151864260435104,0.0838991031050682,0.08326162397861481,0.08378030359745026,0.07960711419582367,0.08572360873222351,0.08490051329135895,0.08410891890525818,0.08413370698690414,0.08306456357240677,0.08228889852762222,0.08371298015117645,0.0
7,2014-01-15,"[0.         0.08075017 0.08400833 0.08333543 0.0848183  0.07884461
 0.08596899 0.08484641 0.08429199 0.08448873 0.08268306 0.0825974
 0.08336654]",0.985254594132664,0.9856825105104388,0.013740371035604057,0.08075016736984253,0.08400832861661911,0.08333542943000793,0.08481830358505249,0.07884460687637329,0.0859689936041832,0.08484641462564468,0.0842919871211052,0.08448873460292816,0.08268306404352188,0.08259739726781845,0.08336654305458069,0.0
8,2014-01-16,"[0.         0.08674369 0.09108511 0.0908738  0.09378192 0.
 0.09402226 0.09117113 0.09225014 0.09169605 0.08841424 0.09041907
 0.08954256]",0.9953834773031335,0.9956217509669476,0.15422029259879044,0.08674369007349014,0.09108511358499527,0.09087380021810532,0.09378191828727722,0.0,0.09402225911617279,0.09117113053798676,0.09225013852119446,0.09169604629278183,0.08841423690319061,0.09041906893253326,0.08954256027936935,0.0
9,2014-01-17,"[0.         0.         0.10621824 0.11086433 0.11592354 0.
 0.11796687 0.11123069 0.11301281 0.1074799  0.         0.10839602
 0.10890761]",1.0087550614997822,1.0088473500347368,0.35164284875256874,0.0,0.10621824115514755,0.11086433380842209,0.11592353880405426,0.0,0.11796686798334122,0.11123068630695343,0.11301281303167343,0.10747990012168884,0.0,0.108396016061306,0.10890761017799377,0.0
