,Date,Weights,Profit,Base Profit,Volume,SPXC,LECO,CVR,PFIN,EAT,JACK,PZZA,MCD,CIA,GL,AAME,FFG,cash
0,2014-01-06,[0.1 0.  0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.1 0.1 0. ],0.9999999999909999,0.99999999999,0.8999999999999999,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1
1,2014-01-07,[0.1 0.  0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.1 0.1 0. ],1.0064230058131305,1.0044188594115375,1.2490009026920598e-16,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1
2,2014-01-08,[0.1 0.  0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.1 0.1 0. ],1.0013977828537153,0.9981249510106734,0.007648907207320464,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1
3,2014-01-09,[0.1 0.  0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.1 0.1 0. ],1.0035842175262444,1.0002711812813172,0.009634843972406373,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1
4,2014-01-10,[0.1 0.  0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.1 0.1 0. ],1.006599072432619,1.004371558172049,0.010608383878778138,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1
5,2014-01-13,[0.1 0.  0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.1 0.1 0. ],1.0044524051838597,1.0034468035094455,0.007146018183097695,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1
6,2014-01-14,[0.1 0.  0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.1 0.1 0. ],0.9987117392756791,0.9960261740058698,0.010644588377566168,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1
7,2014-01-15,[0.1 0.  0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.1 0.1 0. ],0.9880708893494468,0.9855035027442611,0.009839692927687401,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1
8,2014-01-16,[0.1 0.  0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.1 0.1 0. ],1.012632645840034,1.0105274049795236,0.016237093815939154,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1
9,2014-01-17,[0.1 0.  0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.1 0.1 0. ],1.0103336834645236,1.0102610806884071,0.030436699247911547,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1
