,Date,Weights,Profit,Base Profit,Volume,SPXC,LECO,CVR,PFIN,EAT,JACK,PZZA,MCD,CIA,GL,AAME,FFG,cash
0,2014-01-16,"[0.09199608 0.         0.         0.         0.         0.23774652
 0.12746906 0.16374352 0.         0.1657779  0.11677927 0.
 0.09648766]",0.9981839921504994,0.998344934881643,0.908003924750338,0.0,0.0,0.0,0.0,0.2377465169680858,0.12746905809897136,0.1637435176880272,0.0,0.16577789751468797,0.11677927116560448,0.0,0.09648766331496116,0.09199607524966211
1,2014-01-24,"[0.         0.         0.         0.         0.         0.28157224
 0.1355779  0.18323894 0.         0.17975148 0.12077317 0.
 0.09908627]",1.0079140452754394,1.0031350850901823,0.09109137869748363,0.0,0.0,0.0,0.0,0.28157224140588744,0.13557789963636468,0.1832389416695166,0.0,0.17975148255342602,0.12077316748624518,0.0,0.09908626724856011,0.0
2,2014-01-31,"[0.         0.         0.         0.         0.         0.28787041
 0.13268058 0.18276032 0.         0.17948484 0.119028   0.
 0.09817585]",1.0111480344610098,1.0012085625830631,0.039101757110607926,0.0,0.0,0.0,0.0,0.28787041363397653,0.13268057849319304,0.18276032053682753,0.0,0.17948484136200094,0.11902799628704717,0.0,0.09817584968695489,0.0
3,2014-02-07,"[0.         0.         0.         0.         0.         0.28936671
 0.13107859 0.18163054 0.         0.18094911 0.11948872 0.
 0.09748632]",0.979762223537289,0.9905276301833635,0.012502340671793358,0.0,0.0,0.0,0.0,0.28936671438830275,0.1310785922769721,0.18163054124808561,0.0,0.18094910745846723,0.11948872397792062,0.0,0.0974863206502517,0.0
4,2014-02-14,"[0.         0.         0.         0.         0.         0.28986645
 0.13069745 0.17951901 0.         0.18068647 0.12033326 0.
 0.09889736]",0.959292453325639,0.9712671284687416,0.03559608928789608,0.0,0.0,0.0,0.0,0.2898664522637016,0.13069745422955642,0.17951900788576403,0.0,0.1806864675738736,0.12033325814649022,0.0,0.09889735990061417,0.0
5,2014-02-24,"[0.         0.         0.         0.         0.         0.29103109
 0.13144889 0.18175639 0.         0.17611274 0.12189692 0.
 0.09775398]",0.9925657121608464,0.9998578587197909,0.01486339838538464,0.0,0.0,0.0,0.0,0.291031092271013,0.13144888575204075,0.18175638824124693,0.0,0.1761127386696807,0.12189691629484445,0.0,0.0977539787711743,0.0
6,2014-03-03,"[0.         0.         0.         0.         0.         0.29371909
 0.13650105 0.18841995 0.         0.16987396 0.12119218 0.
 0.09029377]",1.0241825117077121,1.0166853303435195,0.04251338483969638,0.0,0.0,0.0,0.0,0.29371909062969837,0.1365010488858256,0.18841994550795788,0.0,0.16987396242433786,0.12119217860828242,0.0,0.09029377394389794,0.0
7,2014-03-10,"[0.         0.         0.         0.         0.         0.29438303
 0.13792338 0.19179679 0.         0.16779134 0.11952888 0.
 0.08857658]",1.063591616473499,1.0328121694666874,0.01926712325093842,0.0,0.0,0.0,0.0,0.2943830273011335,0.13792338374828333,0.19179678955841328,0.0,0.16779133502816806,0.11952887947597285,0.0,0.08857658488802883,0.0
8,2014-03-17,"[0.         0.         0.         0.         0.         0.29468292
 0.13756269 0.19236957 0.         0.16856132 0.11888677 0.
 0.08793672]",1.095402105898478,1.0529039514230072,0.024083720613038984,0.0,0.0,0.0,0.0,0.29468292404436436,0.1375626890295215,0.19236957114726871,0.0,0.16856132466736123,0.11888676762615186,0.0,0.08793672348533231,0.0
9,2014-03-24,"[0.         0.         0.         0.         0.         0.29491349
 0.13659462 0.1917906  0.         0.1694269  0.12004213 0.
 0.08723227]",1.0960617203683172,1.0367777368466204,0.017907160084366616,0.0,0.0,0.0,0.0,0.29491348966805037,0.13659461501258693,0.19179060170935158,0.0,0.1694268968668687,0.12004212919596022,0.0,0.08723226754718218,0.0
10,2014-03-31,"[0.         0.         0.         0.         0.         0.2948346
 0.1382715  0.19403521 0.         0.16766353 0.1180755  0.
 0.08711967]",1.0969904063890543,1.041746318681771,0.023824852159536572,0.0,0.0,0.0,0.0,0.2948346013950863,0.13827150019901346,0.1940352089160601,0.0,0.1676635269662819,0.1180754955989349,0.0,0.08711966692462332,0.0
11,2014-04-07,"[0.         0.         0.         0.         0.         0.29439202
 0.13687844 0.19117915 0.         0.17103727 0.11897898 0.
 0.08753414]",1.0651963760931913,1.0255829364944633,0.02212252001369744,0.0,0.0,0.0,0.0,0.29439201817590255,0.13687843601922411,0.19117915276913452,0.0,0.17103727250812148,0.11897898426442405,0.0,0.08753413626319324,0.0
12,2014-04-14,"[0.         0.         0.         0.         0.         0.29358834
 0.13554429 0.18717091 0.         0.17702375 0.1172575  0.
 0.08941521]",1.0442285297532834,1.0182732099478393,0.02145762586945632,0.0,0.0,0.0,0.0,0.2935883407189984,0.13554429049712963,0.1871709109668973,0.0,0.1770237511530816,0.11725749810021374,0.0,0.08941520856367927,0.0
13,2014-04-22,"[0.         0.         0.         0.         0.         0.29141592
 0.13520224 0.18533774 0.         0.17779473 0.11822843 0.
 0.09202094]",1.0225927136743296,1.0074047192218445,0.009769935023314719,0.0,0.0,0.0,0.0,0.29141592161681135,0.13520223842965026,0.18533773748548116,0.0,0.17779472658334583,0.11822843277576842,0.0,0.09202094310894281,0.0
14,2014-04-29,"[0.         0.         0.         0.         0.         0.28896006
 0.13904639 0.18787329 0.         0.17455486 0.11454353 0.
 0.09502187]",1.0306420692935716,1.0186302151137083,0.031775591614069953,0.0,0.0,0.0,0.0,0.28896005807641567,0.13904639050997936,0.18787328537927575,0.0,0.1745548625359505,0.11454353417184421,0.0,0.09502186932653461,0.0
15,2014-05-06,"[0.         0.         0.         0.         0.         0.28760755
 0.13761574 0.18549218 0.         0.17630479 0.11635514 0.
 0.0966246 ]",0.9950919741056309,0.9989900429774325,0.01477344743157187,0.0,0.0,0.0,0.0,0.2876075456170172,0.1376157425553028,0.18549218202665477,0.0,0.17630478964550034,0.11635513656077538,0.0,0.09662460359474964,0.0
16,2014-05-13,"[0.         0.         0.         0.         0.         0.28861625
 0.13606364 0.18420779 0.         0.1755459  0.1194255  0.
 0.09614092]",0.9924677145353529,0.9971131058628431,0.018810742911177625,0.0,0.0,0.0,0.0,0.2886162480182001,0.1360636434657301,0.18420779018517416,0.0,0.17554589734386578,0.11942550144111189,0.0,0.0961409195459181,0.0
17,2014-05-20,"[0.         0.         0.         0.         0.         0.28719261
 0.13131254 0.1862637  0.         0.17439033 0.11656362 0.
 0.1042772 ]",1.0089727128151829,1.0031059235081334,0.039735324394631594,0.0,0.0,0.0,0.0,0.28719260622728654,0.13131253654985445,0.1862637016993059,0.0,0.17439033463520145,0.11656362201839436,0.0,0.10427719886995718,0.0
18,2014-05-28,"[0.         0.         0.         0.1065621  0.         0.26402096
 0.14881962 0.18622445 0.         0.1637927  0.         0.
 0.13058017]",0.9812758051275715,0.9888644394686067,0.2905295261055756,0.0,0.0,0.10656209788838185,0.0,0.2640209638724136,0.14881961959058626,0.18622444743629932,0.0,0.1637926973533732,0.0,0.0,0.13058017385894582,0.0
19,2014-06-04,"[0.         0.         0.         0.11794532 0.         0.25637754
 0.14851275 0.18495132 0.         0.15973183 0.         0.
 0.13248123]",1.0056558673170133,0.99462747587095,0.05141847898190059,0.0,0.0,0.1179453242205595,0.0,0.25637753612541314,0.1485127545322568,0.18495131721026126,0.0,0.1597318334959988,0.0,0.0,0.13248123441551043,0.0
