,Date,Weights,Profit,Base Profit,Volume,DORM,STRT,SUP,MOD,MCD,JACK,PZZA,EAT,MXIM,INTC,KOPN,XLNX,cash
0,2014-01-06,"[0.06981101 0.09888215 0.07428463 0.08852881 0.06809525 0.08826371
 0.06996502 0.0668203  0.08535733 0.0681138  0.10640926 0.11546871
 0.        ]",0.9999999999906981,0.9999999999917251,0.9301889897016347,0.0988821521810528,0.07428463244587726,0.0885288111846012,0.06809524604642052,0.08826371294695118,0.06996502266249244,0.06682030368762051,0.08535733370792206,0.06811380334655442,0.10640925962136888,0.1154687118707733,0.0,0.06981101029836535
1,2014-01-07,"[0.         0.10651191 0.07988339 0.09431802 0.0717545  0.09504991
 0.07416131 0.07048728 0.09156028 0.07176907 0.11655301 0.12795132
 0.        ]",1.0034681030334263,1.0019995908533121,0.06981101029771607,0.10651190795766438,0.07988338753204807,0.09431801513501356,0.07175449563557858,0.09504991294509724,0.07416131480030161,0.07048728028320538,0.09156028054059863,0.07176907237764804,0.11655301402798053,0.12795131876486399,0.0,0.0
2,2014-01-08,"[0.         0.10637274 0.07987826 0.09403303 0.07139828 0.09491205
 0.07409358 0.07032612 0.09134357 0.07157531 0.11686093 0.12920613
 0.        ]",0.9908005572623543,0.9930024553519979,0.011105517221403521,0.10637274480458636,0.07987826335178148,0.09403302777560468,0.07139828010316038,0.09491205262134175,0.07409357732845975,0.07032611614812112,0.09134357460649815,0.07157530718983862,0.11686092810859706,0.12920612796201075,0.0,0.0
3,2014-01-09,"[0.         0.10641298 0.07998785 0.09404298 0.07153316 0.09506216
 0.07394772 0.07034029 0.09154534 0.07162283 0.11706275 0.12844193
 0.        ]",0.9912482189845976,0.9935557511568608,0.009100971410655334,0.10641298071128513,0.07998784715130702,0.09404297510671453,0.07153316235836323,0.09506216272030621,0.07394772001515156,0.0703402937579006,0.09154534221167043,0.07162283375156091,0.11706274811345092,0.12844193410228957,0.0,0.0
4,2014-01-10,"[0.         0.10648528 0.0799786  0.09401915 0.07155367 0.09490117
 0.07406921 0.07033095 0.09152905 0.07151672 0.11705813 0.12855806
 0.        ]",0.9919924231811751,0.9952970695010532,0.00696210420881533,0.10648527910299854,0.07997859924343716,0.09401915041956291,0.07155367415914277,0.0949011737125599,0.07406920953449156,0.07033095083542278,0.09152904548483826,0.07151672467290185,0.11705813338506184,0.12855805944958237,0.0,0.0
5,2014-01-13,"[0.         0.10639409 0.07998418 0.09399612 0.07143404 0.09493477
 0.07401738 0.07041879 0.09155203 0.07151337 0.11691902 0.12883621
 0.        ]",0.9838869822831625,0.9892397213820674,0.005166479702656732,0.1063940852796628,0.07998418111311617,0.09399611588177391,0.07143403921391443,0.09493477069519657,0.07401738028455408,0.07041878842981356,0.09155203395335378,0.07151337172926502,0.11691902362689412,0.12883620979245555,0.0,0.0
6,2014-01-14,"[0.         0.10635822 0.0799553  0.09420077 0.07141339 0.09490946
 0.07399412 0.07041748 0.09156131 0.07144584 0.11719901 0.1285451
 0.        ]",0.9844160336143533,0.98897718702726,0.007823901926092926,0.1063582213941781,0.07995529962877215,0.09420077080503392,0.07141339245095904,0.09490945683024977,0.07399411780772859,0.07041748455450961,0.09156131025316896,0.07144583725678763,0.11719901304890544,0.1285450959697069,0.0,0.0
7,2014-01-15,"[0.         0.10641528 0.07973665 0.09443144 0.07141598 0.09480745
 0.07405673 0.07037032 0.091346   0.07154824 0.11716032 0.12871159
 0.        ]",0.9853052288361256,0.9896003517818805,0.006934128161508008,0.10641528106047993,0.07973664918449518,0.0944314409237247,0.07141597802497503,0.094807448987712,0.07405673234390478,0.07037032435005071,0.09134600496380799,0.07154823752598465,0.1171603172489108,0.12871158538595423,0.0,0.0
8,2014-01-16,"[0.         0.1063578  0.0798349  0.09418565 0.07147053 0.09473959
 0.07400095 0.07030057 0.09155214 0.0714953  0.11724538 0.12881719
 0.        ]",0.9998147898596719,1.0006141347859787,0.009605111854362993,0.10635779800453836,0.07983490492844991,0.09418564665159423,0.07147052855712613,0.09473958905070667,0.07400095361633299,0.0703005711743569,0.09155213853941373,0.07149529945349616,0.11724538379252361,0.12881718623146132,0.0,0.0
9,2014-01-17,"[0.         0.10655567 0.07943467 0.09424508 0.0713098  0.09474818
 0.07405489 0.07024306 0.09158132 0.07149124 0.11721219 0.1291239
 0.        ]",1.0023082295013956,1.003229934335318,0.013874768855967012,0.10655566644330354,0.0794346733878813,0.09424507820327259,0.07130980255012323,0.09474817809047627,0.07405488964411829,0.0702430564858361,0.09158132218994669,0.07149124416971674,0.11721219185630481,0.12912389697902044,0.0,0.0
