,Date,Weights,Profit,Base Profit,Volume,UVV,STKL,PYX,ANDE,UMBF,C,TCF,JPM,PHM,MTH,NVR,BZH,cash
0,2014-01-06,"[0.         0.09688804 0.09314204 0.09377922 0.         0.1301272
 0.08196686 0.08215273 0.10054772 0.09240718 0.         0.09871025
 0.13027872]",0.9999999701876776,0.9999999999900002,0.9999999701976776,0.09688803553581238,0.09314204007387161,0.09377922117710114,0.0,0.1301272064447403,0.08196686208248138,0.08215273171663284,0.10054771602153778,0.09240718185901642,0.0,0.09871025383472443,0.13027872145175934,0.0
1,2014-01-07,"[0.         0.09644889 0.09317129 0.09395184 0.         0.1303075
 0.08190542 0.08227505 0.10050582 0.09250787 0.         0.09878188
 0.13014443]",1.0065969425488597,1.0076058537468926,0.0013535415532797167,0.09644889086484909,0.09317129105329514,0.09395183622837067,0.0,0.13030749559402466,0.08190542459487915,0.08227504789829254,0.10050582140684128,0.09250786900520325,0.0,0.09878187626600266,0.13014443218708038,0.0
2,2014-01-08,"[0.         0.09649783 0.0931608  0.09393178 0.         0.13029034
 0.08192629 0.08226719 0.10050952 0.09249001 0.         0.09877087
 0.13015541]",0.9971296530645152,0.9988076813625932,0.011849126547529976,0.09649782627820969,0.09316080063581467,0.09393177926540375,0.0,0.13029034435749054,0.08192628622055054,0.08226718753576279,0.10050951689481735,0.09249000996351242,0.0,0.098770871758461,0.13015541434288025,0.0
3,2014-01-09,"[0.         0.0964869  0.09316121 0.09394681 0.         0.13029887
 0.08192237 0.08227    0.1005111  0.09249415 0.         0.09877037
 0.13013817]",0.9868991179124954,0.9899909671926072,0.012097383678786496,0.0964869037270546,0.0931612104177475,0.09394681453704834,0.0,0.13029886782169342,0.08192237466573715,0.08227000385522842,0.1005111038684845,0.09249414503574371,0.0,0.098770372569561,0.13013817369937897,0.0
4,2014-01-10,"[0.         0.09644617 0.09317449 0.0939849  0.         0.13032384
 0.0818895  0.08227676 0.10052421 0.0925042  0.         0.09877688
 0.130099  ]",0.9948431166257801,0.9970003804870049,0.019448393730245424,0.09644617140293121,0.09317449480295181,0.09398490190505981,0.0,0.1303238421678543,0.08188950270414352,0.08227676153182983,0.10052420943975449,0.09250420331954956,0.0,0.09877688437700272,0.13009899854660034,0.0
5,2014-01-13,"[0.         0.0964581  0.09317484 0.09398273 0.         0.13031775
 0.08188394 0.08227295 0.10052545 0.09250835 0.         0.0987742
 0.13010167]",0.9972990245206992,0.9976191270141076,0.010615885757108267,0.09645809978246689,0.09317483752965927,0.09398273378610611,0.0,0.13031774759292603,0.08188394457101822,0.0822729542851448,0.10052545368671417,0.09250834584236145,0.0,0.09877420216798782,0.13010166585445404,0.0
6,2014-01-14,"[0.         0.09626153 0.09319597 0.09406044 0.         0.13039678
 0.08183576 0.08231151 0.10050201 0.09255727 0.         0.09882036
 0.13005836]",0.9914062183567149,0.9884805511360246,0.007287594069251269,0.09626153111457825,0.09319597482681274,0.09406044334173203,0.0,0.1303967833518982,0.08183576166629791,0.08231151103973389,0.10050201416015625,0.09255726635456085,0.0,0.09882035851478577,0.13005836308002472,0.0
7,2014-01-15,"[0.         0.09622151 0.09319231 0.09406863 0.         0.13041356
 0.08184231 0.08232162 0.10048816 0.09256174 0.         0.09883228
 0.13005789]",0.9817574262486353,0.9770780598098628,0.006738616921451583,0.09622151404619217,0.09319230914115906,0.09406863152980804,0.0,0.13041356205940247,0.08184231072664261,0.08232162147760391,0.10048816353082657,0.092561736702919,0.0,0.09883227944374084,0.13005788624286652,0.0
8,2014-01-16,"[0.         0.09632932 0.09317846 0.09402384 0.         0.1303683
 0.08187079 0.08230041 0.10049988 0.0925354  0.         0.09880689
 0.1300867 ]",0.9824992413319983,0.9785050517440729,0.010638236658209335,0.09632932394742966,0.09317845851182938,0.09402383863925934,0.0,0.13036830723285675,0.08187078684568405,0.08230040967464447,0.10049988329410553,0.09253539890050888,0.0,0.09880688786506653,0.13008670508861542,0.0
9,2014-01-17,"[0.         0.09631199 0.09318576 0.09403482 0.         0.13037632
 0.08185634 0.08230133 0.10050351 0.09254124 0.         0.09881072
 0.1300779 ]",0.9884721324899746,0.9831098414564688,0.009553634479161459,0.09631199389696121,0.09318576008081436,0.0940348207950592,0.0,0.13037632405757904,0.08185634016990662,0.08230133354663849,0.10050351172685623,0.09254124015569687,0.0,0.09881072491407394,0.13007789850234985,0.0
