,Date,Weights,Profit,Base Profit,Volume,WLFC,KAMN,HDSN,LAWS,PMD,AMS,LH,DGX,AVX,IIN,HUBB,MRCY,cash
0,2014-01-06,"[0.07328871 0.07881001 0.07690553 0.07868212 0.07454938 0.08252846
 0.07850523 0.07663874 0.07262994 0.07683033 0.07587812 0.07725234
 0.07750111]",0.9998146800849138,0.9998000000000002,0.9267113134264946,0.07881001383066177,0.07690553367137909,0.07868212461471558,0.07454937696456909,0.08252846449613571,0.07850522547960281,0.07663873583078384,0.07262994349002838,0.07683032751083374,0.07587812095880508,0.0772523358464241,0.07750111073255539,0.07328870892524719
1,2014-01-07,"[0.0733651  0.07679822 0.07580008 0.07904097 0.07548849 0.08011176
 0.07910472 0.07716059 0.07373937 0.07706112 0.07708575 0.07740606
 0.0778378 ]",1.0140355976115536,1.015146902861562,0.010989501742513764,0.076798215508461,0.07580007612705231,0.07904096692800522,0.07548849284648895,0.08011175692081451,0.0791047215461731,0.07716058939695358,0.07373937219381332,0.07706111669540405,0.07708574831485748,0.07740605622529984,0.07783780246973038,0.07336509972810745
2,2014-01-08,"[0.07354479 0.07683649 0.07582992 0.07913416 0.07540637 0.08018344
 0.07915217 0.07706459 0.07348449 0.07685906 0.07707159 0.07754535
 0.07788754]",1.016562790035901,1.0179074421459302,0.013353376734915028,0.0768364891409874,0.07582991570234299,0.07913415879011154,0.07540637254714966,0.08018343895673752,0.0791521742939949,0.07706458866596222,0.07348448783159256,0.07685906440019608,0.07707159221172333,0.07754535228013992,0.07788754254579544,0.07354479283094406
3,2014-01-09,"[0.07332083 0.07674866 0.07585061 0.07902944 0.0755096  0.08009925
 0.0790671  0.07712567 0.07386252 0.07711236 0.07707209 0.07740064
 0.07780122]",1.0193042346472683,1.0206736274467265,0.013296219786923824,0.07674866169691086,0.07585060596466064,0.07902944087982178,0.07550960034132004,0.08009925484657288,0.07906709611415863,0.0771256685256958,0.07386251538991928,0.0771123617887497,0.07707209140062332,0.07740063965320587,0.07780122011899948,0.07332082837820053
4,2014-01-10,"[0.07322627 0.07668221 0.07580397 0.07906395 0.07557642 0.08004081
 0.07908675 0.07717313 0.07394905 0.0772022  0.07709604 0.07733801
 0.07776117]",1.019722978108786,1.0208946547285376,0.009818190333412939,0.0766822099685669,0.0758039653301239,0.07906395196914673,0.07557642459869385,0.0800408124923706,0.07908675074577332,0.0771731287240982,0.07394904643297195,0.0772022008895874,0.07709603756666183,0.07733801007270813,0.07776116579771042,0.07322626560926437
5,2014-01-13,"[0.07313553 0.07648185 0.07590463 0.07905453 0.07563205 0.07998781
 0.07901568 0.07709283 0.07417171 0.0773506  0.07714813 0.07732343
 0.0777012 ]",1.0241045524149568,1.026053288956214,0.01448867727840589,0.07648184895515442,0.07590463012456894,0.07905453443527222,0.07563205063343048,0.07998780906200409,0.07901567965745926,0.07709283381700516,0.07417171448469162,0.07735060155391693,0.07714813202619553,0.07732342928647995,0.07770119607448578,0.07313553243875504
6,2014-01-14,"[0.07325002 0.07652541 0.07594933 0.07913431 0.07555344 0.08007973
 0.07904019 0.07699552 0.07401554 0.07719609 0.07711323 0.07742597
 0.07772122]",1.0299496931334367,1.0324147474424215,0.012450248952144742,0.07652541249990463,0.07594933360815048,0.07913430780172348,0.07555343955755234,0.08007972687482834,0.07904019206762314,0.07699552178382874,0.0740155428647995,0.07719609141349792,0.07711322605609894,0.07742597162723541,0.07772121578454971,0.07325001806020737
7,2014-01-15,"[0.07320635 0.07651437 0.07600633 0.07913842 0.07554389 0.08010873
 0.0790005  0.07695011 0.07410592 0.07722116 0.07708191 0.07743606
 0.07768625]",1.0343678658665343,1.0373113643077294,0.010978342199207092,0.07651437073945999,0.07600633054971695,0.07913842052221298,0.07554388791322708,0.08010873198509216,0.07900049537420273,0.07695011049509048,0.07410591840744019,0.07722115516662598,0.07708191126585007,0.07743605971336365,0.07768625020980835,0.0732063502073288
8,2014-01-16,"[0.07316624 0.0765399  0.0759915  0.07916719 0.07555547 0.08012176
 0.07902073 0.07697095 0.07409689 0.07721882 0.07706515 0.07741985
 0.07766555]",1.0466529507685902,1.0498363849458425,0.015837468829631576,0.07653990387916565,0.07599150389432907,0.0791671946644783,0.0755554735660553,0.08012176305055618,0.07902073115110397,0.07697094976902008,0.07409688830375671,0.07721882313489914,0.07706514745950699,0.07741984724998474,0.0776655450463295,0.07316623628139496
9,2014-01-17,"[0.07314767 0.07659229 0.07603753 0.07916941 0.07553541 0.08010881
 0.07899304 0.07695617 0.07411056 0.07718261 0.07705323 0.07744522
 0.07766805]",1.0529724697403393,1.0569923996444683,0.01581791117784142,0.07659228891134262,0.07603752613067627,0.07916941493749619,0.07553540915250778,0.08010880649089813,0.07899303734302521,0.07695616781711578,0.07411056011915207,0.07718260586261749,0.07705323398113251,0.07744522392749786,0.07766804844141006,0.07314766943454742
10,2014-01-21,"[0.07314946 0.07665122 0.07601029 0.07922993 0.07549908 0.08016071
 0.07904108 0.07692294 0.07404277 0.07710836 0.07703996 0.0774755
 0.07766868]",1.053541151349809,1.0581122966598562,0.018273333951588477,0.07665122300386429,0.07601028680801392,0.0792299285531044,0.07549908012151718,0.0801607072353363,0.07904107868671417,0.0769229382276535,0.07404277473688126,0.07710836082696915,0.07703995704650879,0.07747549563646317,0.0776686817407608,0.07314945757389069
