,Date,Weights,Profit,Base Profit,Volume,SUP,MOD,STRT,DORM,EAT,MCD,PZZA,JACK,MXIM,KOPN,XLNX,INTC,cash
0,2014-01-06,"[0.08698083 0.10033126 0.13332715 0.09987685 0.         0.10876577
 0.0870103  0.09134365 0.10097219 0.08841615 0.         0.
 0.10297585]",0.9999999999908697,0.9999999999917251,0.9130191670712128,0.10033125846256556,0.13332714517724378,0.09987684538396426,0.0,0.1087657691093825,0.08701029898654675,0.0913436546126292,0.10097218960846115,0.08841615211571602,0.0,0.0,0.10297585361470375,0.086980832928787
1,2014-01-07,"[0.         0.11049605 0.14715681 0.10888511 0.         0.11972158
 0.09569596 0.09730764 0.11185941 0.09657548 0.         0.
 0.11230196]",0.999303778952068,1.001999590853312,0.08698083292799277,0.11049604513682179,0.14715681287638574,0.10888510539668858,0.0,0.11972158110987595,0.09569595869162417,0.09730764391477173,0.11185941407082618,0.09657548262866539,0.0,0.0,0.1123019561743405,0.0
2,2014-01-08,"[0.         0.11054984 0.14718787 0.10877448 0.         0.11968682
 0.09566862 0.09691307 0.11233714 0.09665918 0.         0.
 0.11222298]",0.9921497635810597,0.993002455351998,0.00901937034418965,0.11054984239563051,0.14718787229768637,0.10877447741632904,0.0,0.11968682320508352,0.09566861856677014,0.09691307174599188,0.11233713659360697,0.09665917740496757,0.0,0.0,0.11222298037393386,0.0
3,2014-01-09,"[0.         0.11053497 0.14764839 0.10873224 0.         0.12006795
 0.09570744 0.09658832 0.11185909 0.09670712 0.         0.
 0.11215448]",0.9952628921259677,0.9935557511568607,0.006066587212785646,0.11053497196320368,0.14764839161400112,0.10873223768514584,0.0,0.12006794811028994,0.09570744048063524,0.09658831662227853,0.11185908838064888,0.09670712415052063,0.0,0.0,0.11215448099327595,0.0
4,2014-01-10,"[0.         0.11070333 0.1476641  0.10855356 0.         0.12007926
 0.09566254 0.09647444 0.1121162  0.09659946 0.         0.
 0.11214711]",0.9961437483238261,0.9952970695010533,0.005581774485214853,0.11070332918989198,0.1476640971609332,0.10855356443379027,0.0,0.12007926170664054,0.09566253956512456,0.09647443981280404,0.11211620478805702,0.09659945803619228,0.0,0.0,0.11214710530656616,0.0
5,2014-01-13,"[0.         0.11067158 0.14715378 0.10866103 0.         0.12014639
 0.0958808  0.09659277 0.11210603 0.09669448 0.         0.
 0.11209316]",0.9908278893654264,0.9892397213820673,0.005933920932605591,0.11067157630143636,0.14715377526719992,0.10866102628807355,0.0,0.12014639315343116,0.09588079941543726,0.09659276563301511,0.11210602767709174,0.09669447801187091,0.0,0.0,0.11209315825244397,0.0
6,2014-01-14,"[0.         0.11079546 0.14690722 0.10872096 0.         0.12002598
 0.09585428 0.09662333 0.11214209 0.09654925 0.         0.
 0.11238142]",0.9917202313684749,0.9889771870272601,0.005988345745788192,0.1107954646378891,0.14690721911252116,0.10872096030223412,0.0,0.12002598382983869,0.09585428090017448,0.09662332809478039,0.11214209051822698,0.09654925269124483,0.0,0.0,0.11238141991309024,0.0
7,2014-01-15,"[0.         0.11111629 0.14684597 0.10840458 0.         0.11975585
 0.09587281 0.0964574  0.11233281 0.09685778 0.         0.
 0.11235652]",0.9944043962408073,0.9896003517818804,0.007472807715107039,0.11111629285756562,0.1468459672491359,0.10840457575036107,0.0,0.1197558454487085,0.09587281071836483,0.0964573998820432,0.11233281133267464,0.09685777919239977,0.0,0.0,0.11235651756874648,0.0
8,2014-01-16,"[0.         0.11069508 0.14671681 0.10878244 0.         0.12008396
 0.09593271 0.09623428 0.11242228 0.09677252 0.         0.
 0.11235992]",1.0032200902252981,1.0006141347859785,0.008164794066363461,0.11069508235780523,0.14671681204543172,0.10878244262047805,0.0,0.12008395850422213,0.09593270531358995,0.09623427552862042,0.1124222812120179,0.09677252057226514,0.0,0.0,0.11235992184556937,0.0
9,2014-01-17,"[0.         0.11089469 0.14597331 0.10828464 0.         0.12036364
 0.09615809 0.09607262 0.11283994 0.09699126 0.         0.
 0.11242181]",1.0037245573167795,1.003229934335318,0.013196487972107629,0.11089469120194251,0.14597330695574476,0.10828464409207361,0.0,0.12036364085897637,0.09615809153108412,0.09607261768649271,0.11283994210735102,0.09699126023056318,0.0,0.0,0.11242180533577166,0.0
