,Date,Weights,Profit,Base Profit,Volume,BCPC,FMC,GRA,OLN,STRM,JKHY,UIS,EBIX,DORM,SUP,STRT,MOD,cash
0,2014-01-06,"[0.         0.17307709 0.         0.10784627 0.         0.
 0.         0.         0.1086005  0.1363477  0.12195538 0.2174472
 0.13472584]",0.9949999852478505,0.9950000000000002,0.9999999850988388,0.17307709157466888,0.0,0.10784626752138138,0.0,0.0,0.0,0.0,0.10860050469636917,0.136347696185112,0.12195537984371185,0.2174472063779831,0.13472583889961243,0.0
1,2014-01-07,"[0.         0.17311202 0.         0.10805005 0.         0.
 0.         0.         0.10514071 0.13832381 0.12361228 0.21783507
 0.1339261 ]",0.994431808182037,0.9979807689670508,0.008476524588249655,0.17311201989650726,0.0,0.10805004835128784,0.0,0.0,0.0,0.0,0.10514070838689804,0.1383238136768341,0.12361227720975876,0.21783506870269775,0.13392609357833862,0.0
2,2014-01-08,"[0.         0.17352502 0.         0.10809125 0.         0.
 0.         0.         0.10555999 0.137616   0.12302136 0.21795645
 0.13422994]",0.9854110963629215,0.9915739982108162,0.005721067064728257,0.17352502048015594,0.0,0.10809125006198883,0.0,0.0,0.0,0.0,0.10555998980998993,0.13761599361896515,0.12302136421203613,0.21795645356178284,0.13422994315624237,0.0
3,2014-01-09,"[0.         0.17351286 0.         0.10813739 0.         0.
 0.         0.         0.10509618 0.13827047 0.12391973 0.21742651
 0.13363685]",0.9909391994259654,0.9952831512743527,0.009650811364889348,0.17351286113262177,0.0,0.10813739150762558,0.0,0.0,0.0,0.0,0.10509618371725082,0.13827046751976013,0.12391972541809082,0.21742650866508484,0.13363684713840485,0.0
4,2014-01-10,"[0.         0.17381276 0.         0.10840819 0.         0.
 0.         0.         0.10515414 0.13770692 0.12402543 0.21725653
 0.13363598]",0.9921668624142438,0.9999255249465356,0.011584043357716269,0.17381276190280914,0.0,0.10840819031000137,0.0,0.0,0.0,0.0,0.1051541417837143,0.13770692050457,0.12402543425559998,0.21725653111934662,0.1336359828710556,0.0
5,2014-01-13,"[0.         0.1738766  0.         0.10840923 0.         0.
 0.         0.         0.10571909 0.1371144  0.12314734 0.21758367
 0.13414963]",0.9838888809494271,0.9946906334565389,0.0024583089723613687,0.1738765984773636,0.0,0.10840922594070435,0.0,0.0,0.0,0.0,0.10571908950805664,0.13711440563201904,0.12314733862876892,0.21758367121219635,0.13414962589740753,0.0
6,2014-01-14,"[0.         0.17359763 0.         0.10861808 0.         0.
 0.         0.         0.10596769 0.13643597 0.12310975 0.21768026
 0.13459063]",0.9782776632941549,0.9852163069906954,0.008702017566038885,0.17359763383865356,0.0,0.10861808061599731,0.0,0.0,0.0,0.0,0.1059676930308342,0.13643597066402435,0.12310975044965744,0.21768026053905487,0.13459062576293945,0.0
7,2014-01-15,"[0.         0.1734516  0.         0.10829925 0.         0.
 0.         0.         0.10626967 0.137075   0.12257065 0.2178807
 0.13445307]",0.9770186838556131,0.979915696662606,0.011774803398911727,0.17345160245895386,0.0,0.10829924792051315,0.0,0.0,0.0,0.0,0.10626967251300812,0.1370750069618225,0.12257064878940582,0.21788069605827332,0.13445307314395905,0.0
8,2014-01-16,"[0.         0.1731889  0.         0.10796774 0.         0.
 0.         0.         0.1058845  0.13804263 0.12264483 0.2180872
 0.13418418]",0.9824892829633416,0.991772866650372,0.015861535777591466,0.17318889498710632,0.0,0.10796774178743362,0.0,0.0,0.0,0.0,0.10588449984788895,0.1380426287651062,0.1226448267698288,0.21808719635009766,0.13418418169021606,0.0
9,2014-01-17,"[0.         0.1730169  0.         0.108361   0.         0.
 0.         0.         0.10637401 0.13767354 0.12250239 0.21770784
 0.13436426]",0.9730150513504424,0.9865264084555541,0.014787848434385048,0.17301690578460693,0.0,0.10836099833250046,0.0,0.0,0.0,0.0,0.10637401044368744,0.1376735419034958,0.1225023865699768,0.21770784258842468,0.1343642622232437,0.0
