,Date,Weights,Profit,Base Profit,Volume,PCAR,F,SPAR,OSK,TTNP,NBIX,TECH,BCRX,COHR,BIO,WAT,PKI,cash
0,2014-01-06,"[0.09916584 0.11474765 0.1265593  0.         0.1643168  0.1434754
 0.09190671 0.09944048 0.         0.         0.         0.
 0.16038782]",0.9999999999909915,0.9999999999917251,0.9008341643944148,0.1147476460324747,0.12655929853308875,0.0,0.16431680346477281,0.14347540103009998,0.0919067141674114,0.09944047745262106,0.0,0.0,0.0,0.0,0.1603878237139461,0.09916583560558512
1,2014-01-07,"[0.         0.12492153 0.13937158 0.         0.18556464 0.16149361
 0.09878969 0.10756891 0.         0.         0.         0.
 0.18229005]",1.0129322916140515,1.0109115231788266,0.09916583560469153,0.12492153067275064,0.13937157531423178,0.0,0.18556464275219814,0.16149360522250403,0.09878969409478096,0.10756890665396925,0.0,0.0,0.0,0.0,0.18229004528956505,0.0
2,2014-01-08,"[0.         0.12459173 0.13909244 0.         0.18638231 0.1618528
 0.09803029 0.1066162  0.         0.         0.         0.
 0.18343423]",1.071998159850658,1.055829553186979,0.0037284491520504877,0.12459173231398572,0.13909244392360293,0.0,0.18638230745925158,0.16185279937403793,0.09803028538961399,0.10661620017282795,0.0,0.0,0.0,0.0,0.18343423136667988,0.0
3,2014-01-09,"[0.         0.12329955 0.13825418 0.         0.18529637 0.16132949
 0.10316065 0.10619143 0.         0.         0.         0.
 0.18246833]",1.0860125471007867,1.073255709408662,0.09960156322455185,0.12329955243921589,0.13825417661029793,0.0,0.18529637258861442,0.16132948938722877,0.10316065327628207,0.10619142937260428,0.0,0.0,0.0,0.0,0.18246832632575666,0.0
4,2014-01-10,"[0.         0.12395906 0.13861247 0.         0.18705463 0.16067859
 0.0997169  0.10636252 0.         0.         0.         0.
 0.18361582]",1.0956948055475084,1.0855964231866286,0.03684915828017956,0.12395906275172773,0.1386124742558282,0.0,0.18705463099181813,0.1606785896523432,0.09971690259785199,0.1063625204455945,0.0,0.0,0.0,0.0,0.18361581930483625,0.0
5,2014-01-13,"[0.         0.12427581 0.13915821 0.         0.18711315 0.16113875
 0.09786049 0.10647939 0.         0.         0.         0.
 0.18397419]",1.1002558017797692,1.0947475965718885,0.0073509927730958805,0.12427580785139236,0.13915821062010034,0.0,0.18711315428941308,0.16113874965337469,0.09786049492286983,0.10647938942348174,0.0,0.0,0.0,0.0,0.18397419323936803,0.0
6,2014-01-14,"[0.         0.12410927 0.1391746  0.         0.18720493 0.16111516
 0.09785966 0.10650206 0.         0.         0.         0.
 0.1840343 ]",1.1219617754023163,1.107149451155048,0.010025706994618369,0.12410926968831755,0.13917460120349565,0.0,0.18720493391661755,0.1611151628985924,0.09785966454371836,0.1065020644821229,0.0,0.0,0.0,0.0,0.18403430326713568,0.0
7,2014-01-15,"[0.         0.12379825 0.13907436 0.         0.18717818 0.16248604
 0.09799748 0.10644885 0.         0.         0.         0.
 0.18301683]",1.1101257300109117,1.0988451593250697,0.01823424564184606,0.12379824630539162,0.13907436219853436,0.0,0.18717818314683676,0.16248604324110635,0.09799748236809061,0.1064488513315287,0.0,0.0,0.0,0.0,0.18301683140851163,0.0
8,2014-01-16,"[0.         0.12419115 0.1391807  0.         0.18650345 0.16186669
 0.09788965 0.10687581 0.         0.         0.         0.
 0.18349255]",1.131381855623481,1.1280524699754115,0.0038774273541835103,0.1241911504942295,0.13918070137248018,0.0,0.1865034498626186,0.1618666933946527,0.09788964892523448,0.1068758058231116,0.0,0.0,0.0,0.0,0.1834925501276731,0.0
9,2014-01-17,"[0.         0.12400075 0.13877593 0.         0.1867163  0.16223011
 0.09812635 0.1068095  0.         0.         0.         0.
 0.18334105]",1.128255865902903,1.1190943668898357,0.012384165808659172,0.12400074919898797,0.13877593451571596,0.0,0.18671630430737415,0.162230114928545,0.09812634886782841,0.10680949750333525,0.0,0.0,0.0,0.0,0.18334105067821327,0.0
