,Date,Weights,Profit,Base Profit,Volume,CVR,PFIN,SPXC,LECO,AMS,DGX,PMD,LH,CTO,FRPH,TRC,CIGI,cash
0,2014-01-06,"[0.         0.         0.09637422 0.09929825 0.11560974 0.12050264
 0.10212708 0.         0.12637947 0.12307913 0.         0.11304706
 0.10358239]",0.9999999776382582,0.9999999999900002,0.9999999776482582,0.0,0.09637422114610672,0.09929824620485306,0.11560973525047302,0.12050263583660126,0.1021270826458931,0.0,0.12637947499752045,0.12307912856340408,0.0,0.11304706335067749,0.10358238965272903,0.0
1,2014-01-07,"[0.         0.         0.09674538 0.09935471 0.11543164 0.1203881
 0.10208138 0.         0.12633003 0.12311276 0.         0.11285658
 0.10369937]",1.0148537593294311,1.0152758050019608,0.001156497467495383,0.0,0.09674537926912308,0.09935471415519714,0.11543164402246475,0.12038809806108475,0.10208138078451157,0.0,0.12633003294467926,0.1231127604842186,0.0,0.11285658180713654,0.10369937121868134,0.0
2,2014-01-08,"[0.         0.         0.09617658 0.09828433 0.11579764 0.12037703
 0.10172766 0.         0.12710536 0.12372325 0.         0.11292878
 0.10387944]",1.009046030837816,1.0118197522477543,0.010786185680592184,0.0,0.09617657959461212,0.09828433394432068,0.11579763889312744,0.12037702649831772,0.10172765702009201,0.0,0.12710535526275635,0.12372324615716934,0.0,0.11292877793312073,0.10387943685054779,0.0
3,2014-01-09,"[0.         0.         0.09609676 0.0981933  0.11584612 0.12035253
 0.10168379 0.         0.1272104  0.12380187 0.         0.11292206
 0.10389316]",1.0158441297048568,1.0216950611432294,0.014431031706366585,0.0,0.09609676152467728,0.09819329530000687,0.11584611982107162,0.12035252898931503,0.10168378800153732,0.0,0.12721039354801178,0.12380187213420868,0.0,0.1129220575094223,0.10389316082000732,0.0
4,2014-01-10,"[0.         0.         0.09614141 0.09825961 0.11581347 0.12034272
 0.10168503 0.         0.12716083 0.12378298 0.         0.11290505
 0.10390891]",1.0134195507794075,1.0201240247265027,0.010430430802604095,0.0,0.09614141285419464,0.09825961291790009,0.1158134713768959,0.12034272402524948,0.10168503224849701,0.0,0.12716083228588104,0.12378297746181488,0.0,0.11290504783391953,0.10390891134738922,0.0
5,2014-01-13,"[0.         0.         0.09580637 0.09784416 0.11601901 0.12032481
 0.10157011 0.         0.12744398 0.12406959 0.         0.11290889
 0.10401306]",1.0105416988558067,1.0179175306387167,0.013218939932225782,0.0,0.09580636769533157,0.09784416109323502,0.11601901054382324,0.12032480537891388,0.10157010704278946,0.0,0.12744398415088654,0.12406959384679794,0.0,0.11290889233350754,0.10401306301355362,0.0
6,2014-01-14,"[0.         0.         0.09547888 0.09722461 0.11622837 0.12034383
 0.1013796  0.         0.12785664 0.12440617 0.         0.11295012
 0.10413174]",1.0094927258225925,1.0123153405965497,0.0075673624556213195,0.0,0.09547887742519379,0.09722460806369781,0.1162283718585968,0.12034382671117783,0.10137960314750671,0.0,0.12785664200782776,0.12440617382526398,0.0,0.11295012384653091,0.10413174331188202,0.0
7,2014-01-15,"[0.         0.         0.09567639 0.09729251 0.11609856 0.12036431
 0.10131418 0.         0.12783131 0.12435142 0.         0.11294406
 0.10412722]",1.0162073563764713,1.0054307679532757,0.013872772844670204,0.0,0.09567639231681824,0.09729250520467758,0.1160985603928566,0.12036430835723877,0.10131417959928513,0.0,0.12783131003379822,0.12435141950845718,0.0,0.11294405907392502,0.10412722080945969,0.0
8,2014-01-16,"[0.         0.         0.09560889 0.09731863 0.11612356 0.12037665
 0.10139002 0.         0.1278064  0.12427601 0.         0.11302152
 0.10407837]",1.0233336266351776,1.0290515499000388,0.01664991064667185,0.0,0.09560889005661011,0.0973186269402504,0.11612355709075928,0.12037665396928787,0.10139001905918121,0.0,0.1278063952922821,0.12427601218223572,0.0,0.11302152276039124,0.10407836735248566,0.0
9,2014-01-17,"[0.         0.         0.09542234 0.09719832 0.11623273 0.12036464
 0.10141755 0.         0.12787913 0.12435944 0.         0.11303926
 0.10408659]",1.0264158167326032,1.0307237752255782,0.011617653588141064,0.0,0.09542234241962433,0.09719832241535187,0.116232730448246,0.12036463618278503,0.10141754895448685,0.0,0.12787912786006927,0.12435943633317947,0.0,0.11303925514221191,0.10408659279346466,0.0
10,2014-01-21,"[0.         0.         0.09555949 0.09734499 0.11615375 0.1203659
 0.10142197 0.         0.12771614 0.12433023 0.         0.11295564
 0.1041519 ]",1.0308251430923239,1.0322905085843204,0.014000935995523567,0.0,0.0955594852566719,0.09734499454498291,0.11615375429391861,0.12036590278148651,0.10142196714878082,0.0,0.12771613895893097,0.12433023005723953,0.0,0.11295564472675323,0.1041518971323967,0.0
11,2014-01-22,"[0.         0.         0.0956697  0.09764534 0.11605979 0.12035662
 0.10151916 0.         0.12758966 0.12412777 0.         0.11300685
 0.1040251 ]",1.0312526878522328,1.032974560560196,0.006053379615679995,0.0,0.0956697016954422,0.0976453423500061,0.1160597875714302,0.12035661935806274,0.1015191599726677,0.0,0.1275896579027176,0.12412776798009872,0.0,0.11300685256719589,0.10402509570121765,0.0
12,2014-01-23,"[0.         0.         0.09548133 0.09720282 0.11619671 0.1203725
 0.10136945 0.         0.12784272 0.12438557 0.         0.11299612
 0.10415279]",1.0335177926969037,1.0362369750676161,0.01106406180568652,0.0,0.09548132866621017,0.09720281511545181,0.11619671434164047,0.12037249654531479,0.1013694480061531,0.0,0.1278427243232727,0.12438556551933289,0.0,0.11299612373113632,0.10415279120206833,0.0
13,2014-01-24,"[0.         0.         0.09531818 0.09699863 0.1162939  0.12035447
 0.10134833 0.         0.1279857  0.12447828 0.         0.11305378
 0.10416875]",1.0313088179574776,1.0360373503097524,0.010020878441611075,0.0,0.09531818330287933,0.09699863195419312,0.11629389971494675,0.12035446614027023,0.10134832561016083,0.0,0.12798570096492767,0.124478280544281,0.0,0.11305378377437592,0.10416875034570694,0.0
14,2014-01-27,"[0.         0.         0.09504028 0.09662747 0.11646357 0.12034305
 0.10125291 0.         0.12826453 0.12469667 0.         0.11309966
 0.10421181]",1.0205203009264872,1.0304878316700645,0.009819157170729103,0.0,0.09504027664661407,0.09662747383117676,0.1164635717868805,0.12034305185079575,0.10125291347503662,0.0,0.12826453149318695,0.12469667196273804,0.0,0.11309965699911118,0.10421181470155716,0.0
15,2014-01-28,"[0.         0.         0.         0.10529008 0.12912633 0.13281961
 0.11136095 0.         0.14259662 0.13855554 0.         0.12492011
 0.11533077]",1.0068152159685737,1.0180385174931654,0.19257393912459667,0.0,0.0,0.10529007762670517,0.12912632524967194,0.13281960785388947,0.11136095225811005,0.0,0.14259661734104156,0.13855554163455963,0.0,0.12492011487483978,0.115330770611763,0.0
16,2014-01-29,"[0.         0.         0.         0.10497461 0.12927641 0.13273013
 0.11126427 0.         0.14282462 0.13872053 0.         0.1249062
 0.11530324]",0.997446877347027,1.014985405153846,0.010156251638608227,0.0,0.0,0.10497460514307022,0.12927640974521637,0.1327301263809204,0.11126426607370377,0.0,0.14282462000846863,0.1387205272912979,0.0,0.12490620464086533,0.11530324071645737,0.0
17,2014-01-30,"[0.         0.         0.         0.1054628  0.12911248 0.13277744
 0.11137144 0.         0.14246896 0.1386189  0.         0.1247913
 0.11539669]",0.9978322628699382,1.010233903891342,0.008850981778171686,0.0,0.0,0.10546280443668365,0.12911248207092285,0.13277743756771088,0.11137143522500992,0.0,0.14246895909309387,0.13861890137195587,0.0,0.12479130178689957,0.11539669334888458,0.0
18,2014-01-31,"[0.         0.         0.         0.         0.14441702 0.14828667
 0.1240437  0.         0.15966499 0.15524133 0.         0.13933454
 0.12901172]",1.004521170712048,1.0163762566358692,0.21378141799207687,0.0,0.0,0.0,0.14441701769828796,0.14828667044639587,0.12404369562864304,0.0,0.15966498851776123,0.15524132549762726,0.0,0.1393345445394516,0.12901172041893005,0.0
19,2014-02-03,"[0.         0.         0.         0.         0.14442505 0.1482616
 0.12403543 0.         0.15958755 0.15534464 0.         0.13922954
 0.12911616]",0.9889529080170151,1.0084561620959671,0.019827488156650468,0.0,0.0,0.0,0.14442504942417145,0.14826160669326782,0.12403542548418045,0.0,0.1595875471830368,0.1553446352481842,0.0,0.13922953605651855,0.12911616265773773,0.0
20,2014-02-04,"[0.         0.         0.         0.         0.14437658 0.14831674
 0.1240731  0.         0.15967897 0.15519735 0.         0.13935284
 0.12900437]",0.9954092251655012,1.0117335435490915,0.011196113933648333,0.0,0.0,0.0,0.14437657594680786,0.14831674098968506,0.1240731030702591,0.0,0.15967896580696106,0.1551973521709442,0.0,0.13935284316539764,0.1290043741464615,0.0
21,2014-02-05,"[0.         0.         0.         0.         0.1444825  0.14808962
 0.12358397 0.         0.1602128  0.15546338 0.         0.13927828
 0.12888947]",0.970633104482084,0.9858534223262853,0.008488810065139057,0.0,0.0,0.0,0.14448249340057373,0.14808961749076843,0.12358397245407104,0.0,0.16021279990673065,0.15546338260173798,0.0,0.13927827775478363,0.12888947129249573,0.0
22,2014-02-06,"[0.         0.         0.         0.10546626 0.12904097 0.13281544
 0.11124237 0.         0.14271463 0.13857302 0.         0.12484673
 0.11530056]",0.9885023191859649,0.9949529465546023,0.20473810411109308,0.0,0.0,0.10546626150608063,0.12904097139835358,0.1328154355287552,0.1112423688173294,0.0,0.14271463453769684,0.13857302069664001,0.0,0.12484673410654068,0.11530055850744247,0.0
