,Date,Weights,Profit,Base Profit,Volume,BMY,ABT,PFE,JNJ,PFIN,SPXC,LECO,CVR,TRT,IVAC,ASYS,VECO,cash
0,2014-01-06,"[0.08798802 0.11411716 0.08863684 0.11678614 0.09707278 0.10631634
 0.         0.         0.0988129  0.0883475  0.08676346 0.
 0.1151588 ]",0.9998175454696776,0.9998000000000002,0.9120119288563728,0.11411716043949127,0.0886368378996849,0.11678614467382431,0.0970727801322937,0.10631634294986725,0.0,0.0,0.09881290048360825,0.08834750205278397,0.08676346391439438,0.0,0.1151587963104248,0.08798801898956299
1,2014-01-07,"[0.08783219 0.11419727 0.08875556 0.11667547 0.09691369 0.10651343
 0.         0.         0.09835986 0.08831014 0.08697513 0.
 0.11546726]",1.008216930583539,1.0123995810329782,0.0016758902552506468,0.1141972690820694,0.08875555545091629,0.1166754737496376,0.09691368788480759,0.10651342570781708,0.0,0.0,0.0983598604798317,0.08831014484167099,0.08697513490915298,0.0,0.11546725779771805,0.08783219009637833
2,2014-01-08,"[0.08789935 0.11420634 0.08875201 0.11672744 0.09696239 0.10646334
 0.         0.         0.09836625 0.08825427 0.086915   0.
 0.1154536 ]",1.009411625296721,1.0098070080630384,0.007221601418104619,0.11420633643865585,0.08875200897455215,0.11672744154930115,0.09696239233016968,0.10646333545446396,0.0,0.0,0.09836625307798386,0.08825427293777466,0.08691500127315521,0.0,0.11545360088348389,0.087899349629879
3,2014-01-09,"[0.08776332 0.11423646 0.08877771 0.11666209 0.09694394 0.10650201
 0.         0.         0.0984767  0.08833395 0.087023   0.
 0.11528085]",1.023022523441762,1.0262649428485704,0.008559974987256483,0.11423645913600922,0.08877770602703094,0.11666209250688553,0.0969439372420311,0.10650201141834259,0.0,0.0,0.09847670048475266,0.08833394944667816,0.08702300488948822,0.0,0.11528085172176361,0.08776331692934036
4,2014-01-10,"[0.08749927 0.11436512 0.08871836 0.11655195 0.09707659 0.10638511
 0.         0.         0.09875003 0.08841755 0.08713066 0.
 0.11510534]",1.0385146482047485,1.0472466199116048,0.017850304194116134,0.1143651232123375,0.08871836215257645,0.1165519505739212,0.09707659482955933,0.10638511180877686,0.0,0.0,0.0987500324845314,0.08841755241155624,0.08713065832853317,0.0,0.11510533839464188,0.08749926835298538
5,2014-01-13,"[0.08737385 0.11440203 0.08868819 0.11653844 0.09710523 0.10629588
 0.         0.         0.09901717 0.08850307 0.08716267 0.
 0.1149135 ]",1.0410223304002373,1.0551828762302868,0.013350177739133395,0.11440202593803406,0.0886881873011589,0.11653843522071838,0.0971052274107933,0.1062958762049675,0.0,0.0,0.0990171730518341,0.08850307017564774,0.08716266602277756,0.0,0.11491350084543228,0.08737385272979736
6,2014-01-14,"[0.0875285  0.11436658 0.08869673 0.11658222 0.09715583 0.10630137
 0.         0.         0.09887824 0.08839508 0.08707795 0.
 0.11501745]",1.0363892698883796,1.051264344528025,0.024811035392175253,0.11436658352613449,0.08869672566652298,0.1165822222828865,0.09715583175420761,0.10630136728286743,0.0,0.0,0.09887824207544327,0.08839508146047592,0.08707795292139053,0.0,0.11501745134592056,0.08752849698066711
7,2014-01-15,"[0.08757627 0.11437862 0.08870205 0.11657434 0.09721512 0.10631127
 0.         0.         0.09875365 0.08831373 0.08705894 0.
 0.115116  ]",1.0209044629712463,1.0358613484313095,0.008398643889792367,0.11437861621379852,0.08870204538106918,0.11657433956861496,0.09721511602401733,0.10631126910448074,0.0,0.0,0.09875364601612091,0.08831372857093811,0.08705893903970718,0.0,0.11511600017547607,0.08757627010345459
8,2014-01-16,"[0.0875487  0.11441629 0.08870803 0.11653496 0.09728574 0.10631036
 0.         0.         0.0987348  0.08828928 0.08708903 0.
 0.11508281]",1.0495943649214163,1.0640571862057902,0.017974006353058278,0.11441629379987717,0.08870802819728851,0.11653496325016022,0.09728574007749557,0.10631036013364792,0.0,0.0,0.0987347960472107,0.088289275765419,0.08708903193473816,0.0,0.11508280783891678,0.08754870295524597
9,2014-01-17,"[0.08749606 0.11444543 0.08871332 0.11654465 0.09730142 0.10625487
 0.         0.         0.0988672  0.08830086 0.08711054 0.
 0.11496566]",1.0440937553877527,1.0668088034833314,0.03634846006416081,0.11444543302059174,0.08871331810951233,0.11654464900493622,0.0973014235496521,0.10625486820936203,0.0,0.0,0.09886720031499863,0.08830086141824722,0.08711054176092148,0.0,0.11496566236019135,0.08749605715274811
