,Date,Weights,Profit,Base Profit,Volume,GRA,BCPC,FMC,OLN,DGX,LH,AMS,PMD,MSI,SCON,BKTI,VSAT,cash
0,2014-01-06,"[0.         0.08910568 0.12777282 0.1438399  0.         0.
 0.10792039 0.13851511 0.09320425 0.09636737 0.10031093 0.
 0.10296356]",1.0000000148911612,0.9999999999900002,1.0000000149011612,0.08910568058490753,0.12777282297611237,0.14383989572525024,0.0,0.0,0.10792039334774017,0.13851511478424072,0.09320425242185593,0.09636736661195755,0.10031092911958694,0.0,0.10296355932950974,0.0
1,2014-01-07,"[0.         0.08939545 0.12753578 0.14420818 0.         0.
 0.1077664  0.13911234 0.09364811 0.09612724 0.09971663 0.
 0.1024899 ]",1.0134669220515486,1.0115579670328827,0.003398260961858276,0.0893954485654831,0.12753577530384064,0.1442081779241562,0.0,0.0,0.10776640474796295,0.13911233842372894,0.09364811331033707,0.09612724184989929,0.09971662610769272,0.0,0.1024898961186409,0.0
2,2014-01-08,"[0.         0.08932755 0.12761499 0.14421394 0.         0.
 0.10777649 0.13903789 0.09372291 0.09619357 0.09972038 0.
 0.1023923 ]",1.043779882550302,1.0349380109404942,0.008602000097008407,0.08932755142450333,0.12761498987674713,0.1442139446735382,0.0,0.0,0.10777649283409119,0.13903789222240448,0.09372290968894958,0.09619356691837311,0.09972038120031357,0.0,0.1023923009634018,0.0
3,2014-01-09,"[0.         0.08927806 0.12759346 0.1441387  0.         0.
 0.10782429 0.1389688  0.09345837 0.09618343 0.09989877 0.
 0.1026561 ]",1.040958943455814,1.0253868355102747,0.05741980134835424,0.08927805721759796,0.12759345769882202,0.14413869380950928,0.0,0.0,0.10782428830862045,0.1389687955379486,0.09345836937427521,0.09618343412876129,0.09989877045154572,0.0,0.10265610367059708,0.0
4,2014-01-10,"[0.         0.08930011 0.12759311 0.14415142 0.         0.
 0.10779465 0.13898955 0.09359655 0.09617049 0.0998854  0.
 0.10251869]",1.0440076880957132,1.0346432820104283,0.022633190850310413,0.08930011093616486,0.12759311497211456,0.14415141940116882,0.0,0.0,0.10779464989900589,0.13898955285549164,0.09359654784202576,0.09617048501968384,0.09988540410995483,0.0,0.10251868516206741,0.0
5,2014-01-13,"[0.         0.08934245 0.127576   0.14413203 0.         0.
 0.10777128 0.13901883 0.09365708 0.09614442 0.09989406 0.
 0.10246383]",1.0329467210407826,1.0232243322270538,0.015509493719559,0.08934244513511658,0.12757599353790283,0.14413203299045563,0.0,0.0,0.10777128487825394,0.13901883363723755,0.09365708380937576,0.0961444228887558,0.09989406168460846,0.0,0.10246382653713226,0.0
6,2014-01-14,"[0.         0.08936118 0.12756835 0.14413646 0.         0.
 0.10776488 0.1390575  0.0936894  0.09612648 0.09987524 0.
 0.10242052]",1.0336914463440097,1.0223025301658142,0.015085459481821155,0.08936117589473724,0.1275683492422104,0.1441364586353302,0.0,0.0,0.10776487737894058,0.13905750215053558,0.09368939697742462,0.0961264818906784,0.09987524151802063,0.0,0.10242052376270294,0.0
7,2014-01-15,"[0.         0.08928255 0.12758382 0.14418572 0.         0.
 0.10782494 0.13902137 0.09345966 0.09619489 0.09980235 0.
 0.10264469]",1.0357366774430905,1.0251064104916663,0.009907003411687968,0.0892825499176979,0.1275838166475296,0.14418572187423706,0.0,0.0,0.10782493650913239,0.1390213668346405,0.09345965832471848,0.09619488567113876,0.09980235248804092,0.0,0.10264468938112259,0.0
8,2014-01-16,"[0.         0.08935194 0.12756364 0.14419436 0.         0.
 0.10778941 0.13907629 0.09361123 0.0961606  0.09974989 0.
 0.10250262]",1.0560880895446838,1.041910848967296,0.023530962654508113,0.08935194462537766,0.12756364047527313,0.1441943645477295,0.0,0.0,0.10778941214084625,0.13907629251480103,0.0936112254858017,0.09616059809923172,0.09974989295005798,0.0,0.10250262171030045,0.0
9,2014-01-17,"[0.         0.08939125 0.1275714  0.14418149 0.         0.
 0.10772474 0.1390354  0.09384606 0.0961507  0.099784   0.
 0.10231493]",1.0580559869070703,1.0469832415448102,0.010117376324876344,0.08939125388860703,0.12757140398025513,0.144181489944458,0.0,0.0,0.10772474110126495,0.1390354037284851,0.09384606033563614,0.096150703728199,0.0997840017080307,0.0,0.10231493413448334,0.0
